likelihood,ari,step_num
-447031.0994366248,0.0020494492441295226,0
-447005.9127801043,0.0011130717344183757,4
-446894.24805734016,0.0012214967681749972,11
-446662.05078043416,0.0013387069113475788,12
-446378.9102558699,0.0015223789803249673,17
-446108.0848817646,0.00194040071649212,18
-445824.23563506076,0.0024920509035231495,19
-445813.48070225376,0.0075329140809054914,367
-445689.8676961237,0.0067217633079417576,368
-444650.41802184976,0.007169987971637486,369
-444341.31235312205,0.007022028796663661,371
-444257.9638556818,0.007245014799418667,373
-443679.9130175151,0.008709602978620973,376
-443544.2369023523,0.008913401989147123,377
-443386.64422498597,0.00902548616351026,380
-443225.6920568449,0.009363010305196201,381
-442556.9762382005,0.009158896103120767,382
-441458.500407281,0.007714446479682912,383
-440700.1851718356,0.007586370167371488,384
-440482.91077269684,0.007815714675143803,385
-440276.6524116421,0.00922403367247252,387
-439809.4527989046,0.008596142377381278,388
-439488.4877553847,0.009523090710301536,389
-438982.80339222046,0.009492529228757967,393
-438980.10674617125,0.009523090710301536,399
-438684.08005060983,0.008596142377381278,400
-438668.13280366646,0.008474882156182171,402
-438638.48276386067,0.008858859699377455,405
-438622.1673809609,0.008852780316860282,407
-438511.49504138244,0.00797271164539724,409
-437675.1700050219,0.007397710346334425,411
-437214.6682550764,0.00673329074696341,413
-437172.65335472586,0.008585211216265534,433
-437054.41581526236,0.00754865894112635,437
-436799.8618257205,0.008126660549629164,440
-436649.7783741717,0.008364027135289291,443
-436304.91265471326,0.007830556858472998,444
-436212.04131779814,0.005581589602078205,452
-435857.5845495091,0.005536929776298783,453
-435851.1183044802,0.005582098779226395,485
-435629.83888566366,0.008563428134313314,507
-434753.54793306533,0.01181137759169476,525
-434193.63455148175,0.011667238857556628,528
-434044.35207770974,0.011359505058021512,530
-433953.83714644297,0.011667238857556628,533
-433592.16719689406,0.010844358157277589,535
-432818.7349636972,0.011650247935696776,557
-432725.51692997315,0.013346500246605211,560
-432374.3243054183,0.013974909240300603,561
-431557.06511211535,0.014364285402401483,564
-431164.83530296717,0.013490576933264949,565
-430674.6776099433,0.013480234712642092,569
-430673.1159092904,0.01294237307622315,570
-430592.2219346914,0.013409333106991054,572
-429805.33324831416,0.014148526010749092,583
-429016.0567922919,0.01406477829795858,588
-428968.4045675893,0.014293899670557284,594
-428935.34610984125,0.01356231205723143,598
-428911.31097372004,0.015234567430995426,637
-428790.812420809,0.01647721977316237,641
-428713.92040628096,0.0174194333564334,650
-428499.8335656978,0.01836158566096792,655
-428376.31648480595,0.018049856361606383,656
-428341.88571674307,0.019132189060125968,661
-427914.3391942543,0.02029369894263549,662
-427571.0500977344,0.02122088858654802,664
-427528.29363942874,0.02095427949473672,665
-427076.9950454416,0.021588850658507963,670
-426772.624621239,0.02095427949473672,677
