likelihood,ari,step_num
-454665.4581161858,-0.0021008023755579672,0
-454645.48621583486,-0.001946464261893495,1
-454423.15550903557,-0.0012416242164732278,3
-454016.0704822445,-0.0002756051341803563,5
-453877.71452025487,0.0001999761567856282,6
-453202.22792364814,-0.00012698681382760678,7
-452476.8434949809,0.0001242675180063834,8
-452425.3117340222,-0.000997598513102812,11
-452395.9454973129,-0.000997598513102812,17
-451531.9841157119,0.00048087072626370873,23
-451351.61400702473,-0.0006083983394777655,28
-451109.22926728125,-0.0007019046652295078,29
-451053.58891258546,0.00013186088841265234,32
-451041.2460718526,0.00013186088841265234,34
-450894.60928514146,6.522921258626657e-07,40
-450718.79804554314,-0.0005160669397302766,42
-449912.7360145616,0.0004024482480141697,187
-449897.80001976993,-0.000469482916959171,216
-449764.2120755278,-0.001272142432090915,217
-449466.7125430992,-0.0011980180508033749,227
-449386.06150963553,-0.0015043581810036586,250
-448454.1651684684,-0.0003402496612369911,256
-448224.8579700871,0.0029934205321046543,350
-447843.9938275836,0.002567502099344855,351
-447762.9354499728,0.0032188176487891822,352
-447455.4766654647,0.004296154608704743,353
-447446.7251779862,0.004646332721124526,356
-447045.23902278737,0.004679054885678432,357
-447002.85880086385,0.004646332721124526,358
-446589.63607507147,0.005204765790062365,359
-445678.34858428803,0.00532252407117811,360
-445677.52041307255,0.005505172021138897,362
-445661.62170522765,0.00494686221003723,363
-445597.9542951201,0.0061751247275741855,364
-445577.8860231008,0.005650387417812786,375
-445410.0275276712,0.006334757470216958,376
-445321.6960666154,0.0056490130942907415,378
-443587.46156947006,0.005776198724288571,391
-443487.9976386543,0.006477570790602929,392
-443448.3254652253,0.0066035277063623155,393
-442991.00335742993,0.004171880078979315,406
-442539.8393328582,0.004079877783599711,407
-440813.8280769154,0.004798446290928691,409
-440476.7134643748,0.004455980548787174,411
-440382.9529606177,0.004397554981514672,413
-440380.4238993607,0.004472779949026458,418
-440355.82715273614,0.0053249283704301644,422
-439710.6756324332,0.006176776836861059,426
-439030.2615385956,0.005851410449931638,430
-438658.7895112058,0.004672807068151708,431
-437958.35991041706,0.0044975993883564205,432
-437910.58777254954,0.004522410091280773,434
-437754.20605166437,0.004004151241993967,435
-437708.2414639185,0.0032939500210173583,442
-437582.85571358976,0.0036948841706665207,443
-437390.9553458512,0.003703427857707129,445
-437173.3382317269,0.003845201780176076,449
-437032.56894608785,0.004004151241993967,451
-436701.5442490829,0.003620028230055163,453
-436243.08211634704,0.0038959055832118793,455
-436183.3123823872,0.004305539442712189,456
-435973.033490654,0.004773679819073601,457
-435867.84308741696,0.006503854071844675,470
-435573.9054536596,0.007030428844427176,472
-435482.652575508,0.0076152437763618575,473
-435160.8608606041,0.00785790348705682,475
-435028.75067139155,0.004606421654862159,510
-434887.9410333841,0.005300254591656102,515
-434861.5097360098,0.0051329655261246054,519
-434684.8836589577,0.005400140096073232,522
-434527.0968509612,0.0055842888443495605,525
-434506.2639606913,0.0054753518217163,530
-434429.1154265526,0.004531201101824666,533
-434357.8580793532,0.0042471050464911,534
-432903.29018558137,0.004798446290928691,538
-432767.2016896829,0.005424791952506384,539
-432747.85697910195,0.005851410449931638,540
-431944.7862563578,0.006411714927761977,544
-431659.03021151415,0.00648693548079947,551
-431283.79648657434,0.006302680803790045,552
-430816.1041914666,0.006928761721215734,553
-429786.40805556416,0.007656491865365263,556
-429760.1841690694,0.00889399317799923,557
-429663.3011770083,0.008986277999733608,559
-429634.23887336766,0.009119654837111706,562
-429618.0125901115,0.009437627804804323,577
-429420.1987966993,0.009420537049261676,584
-429113.7871758126,0.009888977609875036,585
-428683.65399086935,0.009947080920524124,593
-428359.3876154808,0.010114652512410394,597
-427884.72571909084,0.010247963132674093,598
-426959.40475363354,0.010942127155040038,600
-426736.07621745527,0.011225830322161496,604
-426657.8279653259,0.010942127155040038,605
-425968.65551749273,0.011769601797669683,606
-424490.7605696159,0.011752374193423943,608
-424431.276491523,0.012695677483450796,609
-424392.76562479953,0.013019839284488605,610
-422987.6007461682,0.014049488545026015,612
-422835.4782798211,0.015212519633148597,613
-422580.91382176685,0.016531475491247248,614
-422566.4184014998,0.016190386822636,616
-422534.1840946684,0.016305840314318042,617
-422467.26173648407,0.01655416824095558,618
-421976.8322254115,0.015651786379729967,638
-421974.2890648146,0.01610826745953918,640
-421815.59456065844,0.016697357393243066,642
-421660.71384303336,0.01917365553512113,710
-421594.2408855448,0.018846351072249787,717
-421298.1150609612,0.019703709583434176,718
-421262.0417520273,0.020424130889041485,719
-421248.48795864696,0.021276499152656857,720
-421126.7191480446,0.022260502349300285,734
-421118.71241958113,0.02233556872148076,743
-420974.10620775854,0.02307893653911605,746
-420543.5444591047,0.02300383498134692,751
-420528.21510340093,0.02719747350847633,831
-420445.6559946826,0.028146135454392894,832
-420225.46681621496,0.02772967858244559,835
-418835.43038649653,0.02682135633973758,843
-418707.33237474435,0.025597406493611103,845
-418702.7296653463,0.026897373926322025,847
-418649.2968507391,0.025548909682963042,919
-418478.44348124514,0.02484075042194763,1058
-418192.02291317924,0.025535770852326486,1062
-416931.49434465216,0.02673937033251506,1063
-416822.1623334943,0.025761445754861844,1065
-416329.92688323953,0.028469544585286135,1208
-416247.29465900076,0.02907134432538042,1212
-415696.73185903503,0.02668505845306138,1225
-415064.1434845518,0.027211540532562854,1886
-414338.10431172716,0.028150454755597302,1900
-413849.1987288948,0.02997404393552185,1904
-413706.3791728158,0.029716000598518578,2128
-413603.1547141629,0.030752053882386502,2130
-413552.6934117498,0.029515147928650776,2131
-413400.5707561505,0.028588287907442937,2151
-413376.42691551114,0.029112315809678657,2156
-413070.3562902606,0.02687170535395993,2200
-412907.52720577136,0.02749162000763292,2205
-412700.1790151605,0.02949045806030345,2265
-412683.7982015397,0.03166906441648455,2270
-412648.17072853853,0.03136997921209619,2273
-412612.92002371897,0.03813625535855003,2388
-412380.2216770979,0.039113606357482254,2390
-412291.7453776556,0.0389633177947249,2393
-412076.96088680555,0.040576697161336425,2921
-411600.23301604984,0.04243259702879235,2926
-411400.743200607,0.027272910896853672,3273
-411191.02308333653,0.028177084182239576,3276
-411148.555514252,0.027007899896030804,4690
-410686.18404313235,0.02719676983356161,4691
-410609.9371542379,0.02680474413300472,4692
-410507.6096495621,0.03846190485063873,4802
-410380.81402519863,0.037480998409963835,4803
-410236.0388629851,0.03523889185687097,4835
-409976.1475468885,0.03614993750000413,4837
-409518.5229593474,0.03614993750000413,4840
-409499.61029251694,0.036190838301338575,4842
-409306.22956863185,0.03337230621775608,4860
-409257.23720906116,0.03445913013628404,4862
-409001.4054589279,0.0340289826401625,4864
-408771.88308110053,0.032247546656868936,4872
-408725.82900491526,0.031980280184404304,4877
-408568.99309938814,0.0340289826401625,4879
-408313.45623961167,0.03445640646139274,4881
-408071.5409686321,0.03413740423437543,4882
-408045.5572817762,0.03388305454629441,4890
-407990.03704544913,0.03772097752249202,4995
-407712.3967911838,0.03683792459848316,4999
-407552.1143277055,0.036848567229288254,5001
-407478.5177991268,0.04117025047239988,5052
-407324.1221141568,0.04271911335186432,5053
-407141.080498564,0.04285763231918209,5056
-406945.3428712001,0.050363241512473685,5419
-406920.71912670485,0.049005501976864006,5449
-406432.7808848724,0.04942671537766769,5462
-406175.8825551712,0.050321221798062095,5465
-405952.45905254316,0.0502999651064548,5470
-405793.30230004113,0.05003067507090604,5481
-405622.6255498709,0.050175027404865985,5486
-405380.3373345632,0.04871259537856628,5525
-404913.3041454031,0.054385951734761386,5585
-404704.22937124735,0.055357825328912744,5590
-404535.8707007347,0.055143898076659106,5592
-404349.7547284432,0.053896137215061944,5596
-404152.9781888135,0.053937536432735904,5600
-403845.56244446407,0.042501829624062695,5651
-403799.83220748603,0.0421541000748636,5652
-403752.1761363314,0.04350657564360875,5665
-403644.52793861146,0.04409293135580594,5666
-403322.9459935876,0.0439372022321987,5667
-403234.8591762622,0.043195430046677995,5930
-403143.77179215156,0.04503290810255734,5931
-403100.6415008737,0.04569879505168992,5958
-403071.501964194,0.041927611485445576,5996
-403062.0311982844,0.04476647478497049,6012
-402831.78760181146,0.0444306851489564,6013
-402777.4976206958,0.046145124657885,6016
-402549.785207963,0.045629176591664676,6017
-401847.35566285066,0.05237719179289054,6031
-401581.6890999543,0.05430730442732943,6033
-401474.4246266442,0.0557794334184225,6034
-401323.71437268605,0.05697790566894309,6061
-401302.70975533285,0.058639446308867096,6062
-401036.0204908555,0.06068385706746297,6064
-400784.12105682585,0.058617076479826884,6066
-400621.72761066887,0.06100455484433934,6067
-400614.8882959025,0.0630762885562622,6086
-400594.62015872047,0.06359903978733576,6088
-400549.1700318018,0.0630762885562622,6089
-400478.2623669702,0.06436219223952466,6091
-400278.6086749148,0.0668929484949738,6093
-400106.68553307094,0.07007033944131978,6115
-400038.8901835416,0.07080565351348067,6121
-399919.84948056313,0.07166913571086855,6122
-399911.0148060767,0.07149910135756965,6167
-399862.35099418584,0.06501402533125071,6248
-399754.092641964,0.06616914291629113,6249
-399452.86521416024,0.06549756844513048,6252
-399398.37098982645,0.06459360970358195,6256
-399353.61174455966,0.06474474716390552,6261
-399313.7868330884,0.06379067949140801,6268
-399233.5345863409,0.06567563440736844,6271
-399016.5661323619,0.06941594205710445,6292
-398888.34183783544,0.06941594205710445,6304
-398882.1183871696,0.06861150955982842,6312
-398878.9927823264,0.06793414691525375,6326
-398740.0113437722,0.07011525049157623,6330
-398647.31911943894,0.0683966894267216,6342
-398567.5535424334,0.07070782182287431,6348
-398198.0268613083,0.07018685720261184,6354
-398036.4866642461,0.0705188819327657,6366
-398006.575102361,0.07300632255478905,6368
-397600.1169154076,0.07429610162741096,6371
-397481.9900601066,0.0723633707131578,6385
-397410.5606408938,0.07429610162741096,6389
-396765.2722752953,0.0757020951183129,6390
-396742.2190143911,0.07680698666252984,6470
-396645.5592910641,0.0792798245786861,6480
-396598.2010288237,0.08195839968177637,6482
