likelihood,ari,step_num
-453615.84458702384,-0.0012497279477911292,0
-453532.38126873964,-0.0010885032700792658,1
-452641.261128584,1.0500785152721054e-05,79
-452591.5824641828,0.000996917399125591,86
-452079.50042914203,0.0008465557069821722,92
-452068.6720933737,-0.0019446599141694349,103
-452041.4609457732,-0.001820185565661263,104
-451638.86532580265,-0.001143280034873654,106
-451510.1420210662,-0.0013430720066856946,107
-451198.88493332884,0.0013640735769911367,129
-450619.9224972369,0.00235017262841636,130
-450512.4370016813,0.0030184403225714225,131
-449196.2269512274,0.0014480024755558474,173
-448851.82144640636,0.0018990875519861036,175
-448802.50892971625,0.0012898024185136335,176
-448639.9840292176,0.0006961940148387534,177
-448135.21636953996,0.0017913025764538385,179
-448070.1587539097,0.0005676271268935955,218
-448005.36289208336,0.0022749917823446505,353
-447871.4101540691,0.0018910728565518554,354
-447813.1745299957,0.0020166996931383664,355
-447805.3359402195,0.0024171844898352992,356
-446954.6859713907,0.002951619396990035,358
-446918.0313968763,0.002266866880325744,359
-446724.0386058576,0.0026508960127031977,363
-446526.1414859173,0.001372821629484138,369
-445982.3186023274,0.0016749925749131064,381
-445944.6196466355,0.0010643260042493003,388
-444233.404552691,0.0017407552470422999,398
-444169.0502708807,0.0020408599729103446,409
-443926.81719976134,0.0013640735769911367,411
-443804.5327029936,0.001489130362633714,414
-443787.082880253,0.0018904629960394095,415
-443754.10957435705,0.0024253534744880694,418
-443629.71605992335,0.003319090146892632,419
-443201.84218496265,0.002918288159876478,420
-443165.2915552397,0.0032439313421378543,423
-442966.41371911427,0.002918288159876478,424
-442774.5720322927,0.005295502236512714,430
-442539.4811747495,0.005894531899357416,432
-442413.8980473575,0.00572623687410306,433
-442308.8210434926,0.005219290449326791,435
-442258.2851212973,0.004094440281625098,437
-440975.22428591683,0.004220995803949965,444
-440681.4734634106,0.004120406115527294,445
-440034.4912183079,0.004446472218214298,446
-439847.4093354896,0.004979461116754965,460
-439765.78281154914,0.00537056860869319,464
-439163.66233988747,0.004694102654858527,465
-438591.85318470263,0.005801219812498678,467
-438385.5489274538,0.003476748722234515,490
-437910.848529828,0.004717057706022387,491
-437881.17623385723,0.004366436108456297,494
-437358.9833606189,0.004149271991816657,495
-436984.8730006105,0.0038410069915502457,496
-436852.34558647405,0.004598224157122022,497
-436594.09504626837,0.004890611420372723,499
-434420.90369349835,0.005639433294539047,502
-434097.07095921284,0.006515490970218702,504
-433443.20836518746,0.006238490793872105,505
-433374.38752581045,0.0075912385924911206,507
-433348.9643459309,0.007211959230288326,509
-432917.98336208484,0.005841078496145084,510
-432465.22186581825,0.004965493607789356,511
-431686.417631006,0.005241600741412979,513
-431600.00126504793,0.0050403757952059884,515
-431537.6138446233,0.004972350961543159,520
-431439.980724384,0.005144263621545611,537
-431439.8348594387,0.005971099586136997,538
-430885.2687214256,0.006256187598830228,540
-430884.10574966023,0.005445634980873666,541
-430397.93163431954,0.005594424588232694,542
-430368.5614444555,0.006046165958317473,544
-429393.1497285127,0.006719827004950402,545
-429090.2996320848,0.0064760662580592415,546
-428959.37239512,0.006719827004950402,550
-428803.9320665207,0.007525827395597896,551
-428801.93313968164,0.00820067384115846,566
-428519.62200126355,0.008520470871698736,568
-427718.7700491059,0.009925281424257677,571
-427639.1979354401,0.010621222049571792,573
-427342.1983668327,0.010750093746609478,576
-427316.74219245,0.01265200671019936,632
-426370.6208678734,0.013165530913590478,635
-426347.25662715314,0.012426807593657932,642
-426154.2135027858,0.012121758605195404,649
-425948.0768630625,0.011649889007356895,655
