-24,0.4159563594354498,0.5149759424128121,0.5889479194728161,0.4207656940884075,0.85,0.15,1.5,0.5
-27,0.4202124895349648,0.5370008957392716,0.5662974088219965,0.3873382088407802,0.85,0.15,1.3,0.7
-31,0.5489693206817805,0.582595836020079,0.5553348599722707,0.5015340374361549,0.8,0.2,1.8,0.2
-32,0.5457026667124347,0.6022060828658162,0.6079983477910239,0.46239234509950067,0.8,0.2,1.7,0.3
-28,0.38472876129986433,0.44480721591442896,0.6056636150897738,0.27616914530908465,0.85,0.15,1.2,0.8
-29,0.35060629690311934,0.4615989250721095,0.5130250535129858,0.2825389181049015,0.85,0.15,1.1,0.9
-33,0.5077943441954296,0.5719482490822075,0.5602574179847991,0.4477017066965406,0.8,0.2,1.6,0.4
-35,0.5171581652663503,0.5662809648695335,0.5649671219772027,0.36545579517871685,0.8,0.2,1.5,0.5
-30,0.32279932245118814,0.40598640664954155,0.5612890849062371,0.24345866416060397,0.85,0.15,1.0,1.0
-34,0.4764524358600349,0.5308299857834798,0.5801617148649291,0.41871827769759484,0.8,0.2,1.5,0.5
-42,0.5345806526309991,0.5683438513764157,0.5628508061850144,0.4313554333595835,0.75,0.25,1.7,0.3
-41,0.5593102736360221,0.594359955347828,0.571302920541033,0.46795282307811725,0.75,0.25,1.8,0.2
-36,0.43182595468528456,0.4722410241782224,0.5633071652958183,0.3171916766215489,0.8,0.2,1.4,0.6
-43,0.48604611948287785,0.5265305259530897,0.5664687324601849,0.3596991922781275,0.75,0.25,1.6,0.4
-38,0.3666710785956364,0.45346012918788814,0.6058988750215533,0.25994892351727006,0.8,0.2,1.2,0.8
-37,0.408690732707857,0.4636226110084667,0.5735965133033092,0.2870492321582978,0.8,0.2,1.3,0.7
-39,0.34584638459654365,0.3823497518419681,0.5486577820563672,0.18578293670580293,0.8,0.2,1.1,0.9
-45,0.427473787704966,0.46057744765052905,0.5761555476268628,0.3130773798253481,0.75,0.25,1.5,0.5
-40,0.3421131217584167,0.3906080405483828,0.5427518965185254,0.1398894255692158,0.8,0.2,1.0,1.0
-51,0.5591013314689166,0.579869819468199,0.5518115103418328,0.3531275228645725,0.7,0.3,1.8,0.2
-44,0.42940307307293457,0.4683002174572375,0.5450915548221619,0.3261296769191089,0.75,0.25,1.5,0.5
-47,0.3757626773514005,0.4248697478415617,0.534897740783465,0.23116970683821653,0.75,0.25,1.3,0.7
-46,0.40458103817042385,0.44941818881309553,0.5343921962075728,0.2707267053446519,0.75,0.25,1.4,0.6
-48,0.4238579080510169,0.4739406872071882,0.5430953865957691,0.16785305282981894,0.75,0.25,1.2,0.8
-50,0.3333172806437104,0.36627211677846544,0.46948417697133066,0.11768366478658336,0.75,0.25,1.0,1.0
-49,0.30863933504161445,0.32920189523529814,0.4625131329932389,0.12729334670138226,0.75,0.25,1.1,0.9
-52,0.49774877147331786,0.5390761920067619,0.5836146584540922,0.34766085015208525,0.7,0.3,1.7,0.3
-53,0.46347835431425083,0.48735625314849096,0.52331527212054,0.3169361130428543,0.7,0.3,1.6,0.4
-55,0.37974617387149406,0.4273241143426912,0.4712668627416949,0.22779085336078853,0.7,0.3,1.5,0.5
-54,0.3797719126340587,0.3857658975812073,0.47460795393813376,0.21408165781128985,0.7,0.3,1.5,0.5
-61,0.49702798259064496,0.5067988772264519,0.31965129887984367,0.3135460457203986,0.65,0.35,1.8,0.2
-57,0.2943654450298517,0.29208065171549563,0.41722235755970466,0.1776327621358965,0.7,0.3,1.3,0.7
-58,0.2663543409690842,0.2834003212910065,0.4269815751157297,0.12862834437697754,0.7,0.3,1.2,0.8
-71,0.34084277527556317,0.3602269221886293,0.07527240863283248,0.2674467817807141,0.6,0.4,1.8,0.2
-60,0.22423328153537392,0.24496398965195149,0.35237311690725015,0.05846355830960741,0.7,0.3,1.0,1.0
-56,0.3333742504763721,0.35490487513512775,0.40671032479914565,0.20232825114533853,0.7,0.3,1.4,0.6
-59,0.22801430417616275,0.24880325493577446,0.39264804017768706,0.08227502811902075,0.7,0.3,1.1,0.9
-62,0.4112329788283263,0.436463213637107,0.2705475816809495,0.27366978617421345,0.65,0.35,1.7,0.3
-63,0.41076022884080887,0.4095225146178914,0.2100574477849995,0.24005886007831662,0.65,0.35,1.6,0.4
