-10037.96081135994,-9719.577361148566,-9509.477069307894,-9354.530382116765,-9232.847874685942,-9133.460268444273,-9050.092203425771,-8978.817389762,-8917.01616957182,-8862.854021256564,-8814.9969183273,-8772.445174688664,-8734.431128307462,-8700.353329733707,-8669.732652870955,-8642.182123032875,-8617.385635047143,-8595.08261161886,-8575.056739795673,-8557.127576405925,-8541.144217801526,-8526.980486585553,-8514.531255654774,-8503.709641531943,-8494.444875164612,-8486.680712220354,-8480.37428503521,-8475.49533049082,-8472.025755853974,-8469.959530223117,-8469.30291416118,-8470.075065871582,-8472.309091230445,-8476.053640914477,-8481.375206657356,-8488.361339376008,-8497.12511886956,-8507.811372050348,-8520.605407003246,-8535.745484025701,-8553.541041508359,-8574.40016655363,-8598.872679377573,-8627.721191636616,-8662.04585241106,-8703.520862579573,-8754.888923867284,-8821.142802736722,-8912.977713446535,-9061.298934458311
-9844.191876996269,-9550.767068931786,-9347.577462255513,-9195.312851498113,-9074.911529078638,-8976.203978324302,-8893.212815428182,-8822.144216941448,-8760.444943669492,-8706.316867424692,-8658.44733540385,-8615.849941393624,-8577.76567136415,-8543.598938628082,-8512.874735591146,-8485.209078065354,-8460.288105040021,-8437.852983716892,-8417.688811756798,-8399.616337603038,-8383.485710805964,-8369.171723984608,-8356.570171542668,-8345.59506010999,-8336.17648182475,-8328.259016451218,-8321.800569772198,-8316.77158857337,-8313.15461990477,-8310.944206283077,-8310.147131013173,-8310.783051115988,-8312.885582440997,-8316.503936507168,-8321.705257271813,-8328.577877112526,-8337.235818826603,-8347.825038158118,-8360.532171598361,-8375.597006016675,-8393.330674699146,-8414.14302654754,-8438.585402109562,-8467.420781406861,-8501.74596412191,-8543.221339719883,-8594.548757716586,-8660.611011980242,-8751.773729744858,-8897.383771546563
-9699.876856389968,-9431.083191519103,-9238.974079428624,-9091.754023051431,-8974.062160950427,-8877.011729170032,-8795.126264412942,-8724.840063284306,-8663.717497374784,-8610.027035613342,-8562.496530582104,-8520.165630646816,-8482.292854889778,-8448.294865559883,-8417.705490619881,-8390.14730177521,-8365.3114296119,-8342.942935809717,-8322.830029217846,-8304.796001407236,-8288.69312621992,-8274.39800505016,-8261.807996047166,-8250.838471440076,-8241.420721262994,-8233.500375382559,-8227.036256080411,-8221.999605050076,-8218.373654559533,-8216.153535028301,-8215.346532561227,-8215.972732512393,-8218.0661119351,-8221.676178789112,-8226.870304670661,-8233.736969206822,-8242.390242041765,-8252.975996266463,-8265.680617370119,-8280.743422384885,-8298.474785714832,-8319.283386954678,-8343.718706979946,-8372.54040478134,-8406.838274242113,-8448.25566890973,-8499.449499217653,-8565.177726318796,-8655.428224698417,-8798.342836214018
-9586.494575494104,-9334.721325553299,-9153.92483818901,-9012.85470669722,-8898.63407907458,-8803.732169641113,-8723.289343018265,-8654.03312290224,-8593.67989530901,-8540.58377501552,-8493.524358337234,-8451.574379441558,-8414.014511165702,-8380.276824095678,-8349.906210836358,-8322.533409859147,-8297.85572728387,-8275.622997593306,-8255.627192832044,-8237.694626865494,-8221.680041751644,-8207.462084402496,-8194.93982885123,-8184.030099941444,-8174.665424936871,-8166.792490900167,-8160.3710243153555,-8155.373039591742,-8151.782427741544,-8149.59487801796,-8148.818145862152,-8149.472702573328,-8151.59282863837,-8155.228247525928,-8160.446445519338,-8167.335894358437,-8176.010500940809,-8186.6157756721395,-8199.337479955055,-8214.41396042256,-8232.154149789776,-8252.964607008442,-8277.391610922072,-8306.189641623947,-8340.43912948282,-8381.763982186,-8432.77481737219,-8498.108203067293,-8587.431735574302,-8728.184817401618
-9494.363539203256,-9253.95549382924,-9082.697106046095,-8947.933121519074,-8837.609226484676,-8745.192562988988,-8666.429037713635,-8598.371622609458,-8538.913627795513,-8486.510190476884,-8440.001884820536,-8398.500197758713,-8361.311558858843,-8327.88582356035,-8297.780569588864,-8270.635837819189,-8246.155922109565,-8224.096017868793,-8204.252287729812,-8186.4543765436765,-8170.5597138057165,-8156.4491431824235,-8144.023554541564,-8133.201287542656,-8123.916142264399,-8116.115880901546,-8109.761141237215,-8104.824711315866,-8101.2911382980155,-8099.156665143649,-8098.429508724148,-8099.130514589172,-8101.294249802071,-8104.97062982737,-8110.227223891098,-8117.15245398533,-8125.860009481923,-8136.494965452717,-8149.242359273532,-8164.339421886164,-8182.093420088542,-8202.908430280613,-8227.326937516014,-8256.097307437614,-8290.289290999277,-8331.506133135415,-8382.313846484592,-8447.245312140412,-8535.737781873695,-8674.806543457229
-9417.551994854855,-9185.034668835639,-9021.2205707124,-8892.23111201764,-8785.891313265935,-8696.159534625107,-8619.250520730295,-8552.525589143823,-8494.0633535921,-8442.429918272459,-8396.534167778842,-8355.531235136801,-8318.756514508199,-8285.679770316881,-8255.872700267422,-8228.985638550583,-8204.730565050942,-8182.8685360701575,-8163.200266468117,-8145.558994672601,-8129.8050278428,-8115.821543180285,-8103.511343717986,-8092.79435249923,-8083.605690470097,-8075.89422875302,-8069.621540503526,-8064.761204791666,-8061.2984374464695,-8059.2300436904225,-8058.5647067582395,-8059.32364785629,-8061.541718604167,-8065.269021269774,-8070.57320007961,-8077.542617004368,-8086.290731238049,-8096.962166032112,-8109.7412098181585,-8124.863933852204,-8142.635854957666,-8163.458406824339,-8187.869993682642,-8216.612414808063,-8250.744241733131,-8291.848380285528,-8342.451300519024,-8407.005951731873,-8494.795404214034,-8632.560131889826
-9352.259189202341,-9125.483355970124,-8967.385397703021,-8843.342469543702,-8740.792084094499,-8653.79657044199,-8578.849448372705,-8513.558747941015,-8456.175486287731,-8405.377971073201,-8360.147343486717,-8319.685962636664,-8283.36086906762,-8250.66363315444,-8221.18139583989,-8194.575711009507,-8170.566900032775,-8148.922349684111,-8129.447667332821,-8111.979933800799,-8096.3825170098835,-8082.541063059811,-8070.360388702186,-8059.762075615776,-8050.682622618271,-8043.072053688573,-8036.8929118709,-8032.119594816216,-8028.738009141562,-8026.745539901089,-8026.151350231984,-8026.977046899509,-8029.257772790396,-8033.043821096704,-8038.4029133411495,-8045.423352754527,-8054.218369171939,-8064.932134086852,-8077.7481841814,-8092.901420082834,-8110.695579984963,-8131.529396081922,-8155.937099942692,-8184.653856892511,-8218.727314821332,-8259.721772066263,-8310.13119254547,-8374.351151313189,-8461.56490476455,-8598.332951150089
-9295.924162864334,-9073.497697010112,-8919.838004383755,-8799.900135591335,-8700.775450544095,-8616.434807915477,-8543.482440223077,-8479.690044320561,-8423.449936755655,-8373.543876874153,-8329.024463007618,-8289.1427355595,-8253.299131631957,-8221.008515793703,-8191.874612934605,-8165.571038323965,-8141.82706853193,-8120.416868279895,-8101.151265447783,-8083.87142547597,-8068.443957410002,-8054.757111771538,-8042.717821985431,-8032.249407700432,-8023.289807873158,-8015.790249283425,-8009.71428582011,-8005.037167917697,-8001.745521845563,-7999.837336874129,-7999.322276490187,-8000.222349956498,-8002.573005320474,-8006.424738130746,-8011.845356901283,-8018.923114890403,-8027.771021177761,-8038.532804454894,-8051.391259050949,-8066.580124666398,-8084.401372285301,-8105.251055471045,-8129.65930692193,-8158.354915234165,-8192.37545080736,-8233.269199701408,-8283.504967743382,-8347.439393997805,-8434.19347479477,-8570.215492413048
-9246.749622221707,-9027.726162989256,-8877.58294142146,-8761.021619564564,-8664.897923608636,-8583.036442403361,-8512.042047151088,-8449.770653189677,-8394.71520950269,-8345.743866553687,-8301.974836386407,-8262.706613001954,-8227.373437614297,-8195.514303491687,-8166.750344599795,-8140.767926331069,-8117.305818931666,-8096.145374595336,-8077.102949988459,-8060.024026930742,-8044.778630521426,-8031.257748787822,-8019.370534297942,-8009.042124908257,-8000.211963938002,-7992.8325337159085,-7986.868443454755,-7982.295834740332,-7979.102087115275,-7977.28582376001,-7976.857234782767,-7977.8387551793,-7980.266158769835,-7984.190161981991,-7989.67867745169,-7996.819925081704,-8005.7267103834365,-8016.542338425849,-8029.448884590516,-8044.6789597430925,-8062.532818983568,-8083.403934458217,-8107.818551084482,-8136.499576902159,-8170.475706027453,-8211.282098253736,-8261.36905349523,-8325.068445028914,-8411.465343924276,-8546.945374151253
-9203.431559800334,-8987.140235875555,-8839.842540417972,-8726.069511623808,-8632.532325230302,-8552.92362240075,-8483.795612498263,-8423.028153009185,-8369.174102169538,-8321.166255950313,-8278.178450634048,-8239.552691873681,-8204.755858345921,-8173.35104674766,-8144.977169532999,-8119.333792298356,-8096.169592352127,-8075.273452506196,-8056.467530399299,-8039.6018356550785,-8024.549972389617,-8011.2057918817445,-7999.480763715657,-7989.301921397764,-7980.61027539211,-7973.359616044018,-7967.515653179001,-7963.055459772464,-7959.967205161771,-7958.2501800097925,-7957.915132101921,-7958.984951012364,-7961.495763317138,-7965.498531951315,-7971.061298695904,-7978.272275584501,-7987.244092045366,-7998.1196613799375,-8011.080380362189,-8026.35778785727,-8044.250513249765,-8065.149607523687,-8089.57773911985,-8118.252574378886,-8152.195270510704,-8192.930644552182,-8242.89608369363,-8306.409358150935,-8392.53856193022,-8527.642033312808
