likelihood,ari,step_num
-797791.2029629404,0.0022067011836803627,0
-797783.2654426234,0.0012253174094207422,3
-797732.2630478088,0.0032723475233328524,9
-797704.8456737322,0.0003493048716618971,12
-797615.85372324,0.0056869684377883235,23
-797600.4066456497,0.0022122518804270357,26
-797575.3285053999,0.0003493048716618971,28
-797404.9926999356,0.0003448560036007024,30
-797239.0972214538,-0.00044634973332233533,31
-797170.4844120947,0.007064654849550335,66
-796939.0622061848,0.0057229211075196995,67
-796935.4497366422,0.007064654849550335,68
-796713.0108317216,0.010036402983184303,70
-796610.9620761488,-0.002652928070308616,173
-796579.7665309596,-0.002981733389980403,174
-796504.4082220235,-0.0032173931085113677,177
-796408.202317711,-0.0029884288618194357,178
-796368.9210417634,-0.002666314663159103,179
-796361.4727510387,-0.0033654877523750337,325
-796304.8787053572,-0.003223532084358469,328
-796186.5961598788,-0.0033599060576941834,329
-796165.5582007412,-0.0034092712247582578,330
-795982.9362688881,-0.0033654877523750337,333
-795869.0036319803,-0.0033654877523750337,341
-795613.854982224,-0.003414295009005376,344
-795443.1653679764,-0.003232461637894131,347
-795427.4289881599,-0.0033699531528333343,351
-795258.2926946378,-0.003232461637894131,352
-795088.8069151107,-0.00300182007367751,353
-795056.6931817576,-0.003232461637894131,355
-795037.4977879315,-0.0029984722371899307,356
-795031.7542227623,-0.0033654877523750337,362
-794994.0501222707,-0.0032285549386626474,366
-794961.6486327425,-0.0029940084899713407,367
-794906.344562955,-0.002666314663159103,368
-794797.8076106533,-0.00224547447006994,369
-794737.2518456484,-0.0026601790970648444,370
-794670.1627194352,-0.002981733389980403,373
-794580.7552242496,-0.003353208106050766,391
-794510.6497705228,-0.003210138052101035,392
-794487.6630451041,-0.0029739221191483,397
-794384.2684061076,-0.0029739221191483,400
-793915.6175324051,-0.003210138052101035,408
-793896.7543421929,-0.003353208106050766,409
-793792.7403244249,-0.0032173931085113677,410
-793633.6903168024,-0.002981733389980403,413
-793266.0733538283,-0.0026601790970648444,414
-793029.1995360483,-0.00224547447006994,418
-793018.897363204,-0.0011243598096285874,423
-792806.6531442105,-0.0004240881431389401,424
