likelihood,ari,step_num
-801921.6009765356,-0.0004424538835217188,0
-801816.1409585936,-0.0017465352887891734,8
-801677.2568995953,-0.0011444092957632922,9
-801622.1964818565,-0.0011410676589729124,11
-801559.7675022176,-0.0017465352887891734,12
-801557.7121235514,-0.0011410676589729124,13
-801422.7851790255,-0.0017426343759208188,14
-801407.182997136,-0.0022510499651639546,15
-801091.3934013811,-0.0017426343759208188,16
-801087.8389060771,0.003277337829634134,36
-801045.0667442343,0.0022122518804270357,37
-800789.4530747038,0.0032834370250314046,38
-800608.2683191387,0.0022189126350046808,39
-800456.7723383822,0.0032834370250314046,40
-799799.3288774316,0.0022122518804270357,41
-799708.0524385753,0.0003448560036007024,59
-799614.566593048,-0.002678028225130228,178
-799353.7613452268,-0.003232461637894131,184
-799245.1159800175,-0.003414295009005376,192
-799175.3740015614,-0.0029884288618194357,195
-799083.0585348892,-0.002666314663159103,196
-798885.1363774325,-0.0029940084899713407,197
-798869.1389206521,-0.0032285549386626474,198
-798796.462920021,-0.0029940084899713407,199
-798687.9281330236,-0.002666314663159103,200
-798248.0712839379,-0.0029884288618194357,201
-798219.8571463461,-0.00224547447006994,209
-798162.5972984185,-0.003236926474272766,230
-798149.3233548128,-0.0029649951014643085,314
-798138.5693992915,-0.0031922798987548172,317
-798099.8690856103,-0.0033264171936997584,319
-797939.1784353186,-0.003378013253052203,320
-797816.3327239645,-0.0031922798987548172,323
-797729.7432616474,-0.0029649951014643085,324
-797722.5228238743,-0.0026445616312924477,325
-797704.8812732714,-0.001706413064375731,332
-797677.456219883,-0.0010976284105963898,335
-797490.7345136416,-0.00040627958429403075,337
-797249.7243261944,0.000378221548873906,338
-797166.0936820798,-0.001706413064375731,346
-797161.0567437308,-0.002212022802148074,349
-796993.2318848637,-0.00169582579112192,352
-796991.992013211,-0.0010864907489813358,353
-796511.606434304,-0.003315254735806526,360
-796479.5465366776,-0.003367408312258544,363
-796469.4296471747,-0.0033264171936997584,364
-796460.6227122851,-0.003367408312258544,367
-796460.4407849541,-0.0033264171936997584,368
-796090.1173954135,-0.003378013253052203,372
-795632.6369095787,-0.0033264171936997584,374
-795202.3665388247,-0.0033364636181685546,378
-795027.7241439824,-0.0031922798987548172,382
-794962.5833949343,-0.0029549523965158634,383
-794822.8228115935,-0.0031922798987548172,385
-794405.011546208,-0.0029649951014643085,386
-794280.830647349,-0.0031922798987548172,389
-794033.7271441036,-0.0033364636181685546,390
-793995.164798778,-0.0029649951014643085,399
-793798.6834340367,-0.0026445616312924477,400
-793713.7034591171,-0.0011165630041128402,407
-793539.8376362893,-0.0004157403022366407,408
-793260.4285197828,-0.0011076525179430782,409
-793033.9152945211,-0.0004157403022366407,414
-792788.5917527224,-0.0011165630041128402,415
-792773.4473595665,-0.0004157403022366407,419
-792537.8454030933,-0.0011165630041128402,421
-792472.5235776393,-0.0004157403022366407,424
-792453.0122697148,-0.0011076525179430782,425
-791947.6536770262,-0.0004157403022366407,429
-791262.5107988593,0.000378221548873906,431
-791100.8950932864,0.0012653206043824411,432
