likelihood,ari,step_num
<<<<<<< HEAD
-1293646.5214950424,0.0012203167847283534,0
-1293121.8372855529,0.0003381826272608783,1
-1292168.19972962,0.004424499978097047,33
-1291404.6025722697,0.005678118151071098,34
-1290660.689175882,0.004424499978097047,35
-1290555.0178932757,0.00033929486283824694,39
-1289253.3046385432,0.0003415193265680819,41
-1288116.5706713644,0.0003448560036007024,43
-1288115.817813967,-0.00044634973332233533,44
-1287337.0517078561,-0.0011410676589729124,45
-1286790.349961826,-0.0022555104059031232,49
-1284173.6322215903,-0.003378013253052203,262
-1283454.2251981418,-0.0033264171936997584,263
-1281968.2562310495,-0.003367408312258544,264
-1281866.7754129681,-0.0003840197773096025,337
-1280832.1488897258,0.0004115848669341313,338
-1280795.013009718,-0.0003712208368418673,341
-1279351.5270911735,-0.001060875067730912,343
-1278382.5425286074,-0.0016573791545329516,344
-1277241.4182629304,-0.0010463972190593576,349
-1274920.7588710024,-0.0016423356218381196,350
-1274139.4097789999,-0.002145126164899181,352
-1270084.749571515,-0.0016261782566939491,353
-1268868.6402380595,-0.0021284034009645377,369
-1267745.413374672,-0.0016089071669237952,372
-1267294.8545942558,-0.0009962848225928732,377
-1265395.5613636766,-0.0021105664012451104,385
-1265233.9775268245,-0.002519081798855946,389
-1264928.1160293464,-0.0020916152847639136,391
-1264830.3949091265,-0.0024995655365364993,392
-1264620.1909116814,-0.0020715501779712954,394
-1263586.6788626176,-0.0024789348854362156,398
-1262585.45662982,-0.002793180978430552,400
-1259590.6816662508,-0.002457189983199818,401
-1258164.7949084921,-0.002028078536377066,402
-1255602.733819111,-0.0015058501422429466,403
-1255375.1953686767,-0.002004672291593212,404
-1255372.9087661933,-0.0014818993847485508,405
-1255319.3828773824,-0.0008660160694753949,409
-1254149.1671680235,-0.0001570263160475492,411
-1252295.7084086146,-0.0008404116697976248,413
-1250999.0960912043,-0.001430659750821813,414
-1249643.0153424637,-0.0019277737571816226,415
-1244704.6149685718,-0.0014033712161459545,417
-1240993.762662307,-0.0007858675343360199,420
-1240962.3551417387,-7.52671486684771e-05,424
-1240233.9193614156,-7.52671486684771e-05,426
-1238170.9663613369,-0.0007569281623056759,427
-1238150.5610409672,-0.001345457621300177,430
-1237268.9197920605,-0.0018408591907342464,432
-1234840.1953559802,-0.0013148329473057726,440
-1233639.9533350416,-0.0018096627679427104,457
-1233378.6430508308,-0.0022113709466333917,458
-1232562.8521158157,-0.0018096627679427104,464
-1230602.4596742284,-0.00128309662537499,470
-1230220.6477799017,-0.0017773542353060386,473
-1229137.3642517943,-0.001250248867081979,474
-1227988.0224589934,-0.002735439056844489,518
-1227197.9574868032,-0.002857807715328266,520
-1224997.8883437584,-0.0027014297085924187,521
-1224778.2142381887,-0.0024519587158579005,522
-1224361.125951307,-0.002666307721315147,523
-1222951.998981983,-0.0024162887533200083,545
-1222784.7492342517,-0.0020731855308949655,549
-1221144.8098247473,-0.002379506763053671,550
-1221064.4904728667,-0.0020731855308949655,555
-1220914.678612886,-0.002379506763053671,567
-1219465.5825633607,-0.0020358597184644707,593
-1218879.6017122304,-0.002379506763053671,597
-1218848.342521617,-0.0024162887533200083,614
-1218276.2917720405,-0.0020731855308949655,631
-1217766.5464323114,-0.0016370034247106683,635
-1217009.4792139377,-0.001107747960285001,654
-1216597.2325228094,-0.00048542481795341093,656
-1215510.7574465575,-0.0010693464522546787,660
-1213949.531573515,-0.0015601613110453934,664
-1213930.276919195,-0.001997422608980451,670
-1213356.2749132356,-0.0015601613110453934,678
-1212772.3963130303,-0.0015601613110453934,680
-1212533.5877370725,-0.0019578744585271226,701
-1211708.2597125196,-0.0023026076871099192,745
-1211675.3951113038,-0.002514698174245287,917
-1208246.2881541497,-0.0026336994438080383,929
-1208187.1805921847,-0.0019172155305601495,959
-1207454.1869455967,0.0011194740077727936,994
-1207318.0476923478,0.0003516655334499944,1000
-1206086.181594782,0.0011616711849806176,1004
-1205881.7164543597,0.002064712110323811,1007
-1202861.191240105,0.0012049751072204223,1008
-1202573.5773407833,0.002108530590301671,1013
-1201159.2115911706,0.0012493854861424071,1020
-1199787.3146403683,0.002108530590301671,1034
-1199685.8709798285,0.0030607815451482922,1042
-1198344.7937281553,0.002108530590301671,1053
-1198186.052316317,0.0004833407004714446,1064
-1198115.120231365,0.0012949020260681332,1066
-1196549.4609808251,-0.001302993063421842,1197
-1195939.9673851882,-0.0020452488032761205,1212
-1195877.4151187923,-0.0020909175724323674,1430
-1195754.2608934504,-0.0013486280038601953,1435
-1194670.8546255538,-0.0017434775704209839,1449
-1194099.23448145,-0.0020452488032761205,1455
-1192571.1802077566,-0.0007694708178192342,1940
-1191986.3384709528,-0.0001429177544898896,1958
-1190944.9348285357,-0.0020909175724323674,2049
-1189719.1868789715,-0.0017434775704209839,2074
-1188472.3142208345,-0.001302993063421842,2077
-1188260.9746109922,-0.0001429177544898896,2085
-1187788.208440146,-0.0025066377686353176,2198
-1187429.689903705,-0.0023453064576006506,2199
-1187072.7633310226,-0.0024620623567184535,2231
-1186801.4326266088,-0.002300182138144091,2290
-1186748.19077684,-0.0024163766732032597,2332
-1186422.0170024743,-0.0020452488032761205,2360
-1186184.3596518354,-0.002300182138144091,2377
-1185112.9646837423,-0.0020452488032761205,2386
-1184628.2589457685,-0.0022539478523610325,2387
-1184352.1184001083,-0.0022539478523610325,2396
-1183415.154931154,-0.0022539478523610325,2407
-1182560.7890569712,-0.00199847047759655,2412
-1182201.1462141282,-0.0012562493883538858,2431
-1181871.0469849175,-0.000722196996413322,2449
-1181553.7192177759,0.0030607815451482922,3381
-1181531.50569445,0.002064712110323811,3389
-1181293.5419631465,0.004063518249037091,3489
-1181286.8224366447,0.010770493582576922,3861
-1181280.4238799915,0.009218806871483774,3874
-1180920.6987784635,0.010770493582576922,3877
-1180435.4138483023,0.009260112050859026,3883
-1180097.3918501534,0.006518744730966747,3963
