likelihood,ari,step_num
-802474.1828969449,0.0003448560036007024,0
-801880.9357590774,0.0003448560036007024,2
-801844.7995051489,-0.0017493216737245593,15
-801815.8469396268,-0.002258855762511823,16
-801687.2650591865,-0.00300182007367751,18
-801682.2181215278,-0.003232461637894131,19
-801559.7559510772,-0.0033733022292603532,20
-801479.2465373211,-0.003420993466254763,21
-801185.675877156,-0.0030051679325141687,24
-801103.5663753259,-0.0022622011414530473,26
-801061.2494460589,-0.0022622011414530473,30
-800782.298341447,-0.00044913250175662316,41
-800755.7494853308,-0.0011466370660166943,42
-800689.52013767,-0.0022610860126579,44
-800641.3193625531,-0.002678028225130228,45
-800386.6387128412,-0.003004051977085371,46
-799833.5259643851,-0.0026797016134678005,47
-799737.380079491,-0.0022610860126579,48
-799699.9069243075,-0.002678028225130228,49
-799563.0412485469,-0.002678028225130228,51
-799372.6201055711,0.0012225392907735805,73
-799330.0443702288,0.001220872412166956,77
-799158.3314816027,0.0021967097739069236,80
-799103.7132161998,0.0021955996049136824,82
-799046.3365484449,-0.0017314890779873055,237
-798607.2326697706,-0.0033599060576941834,309
-798427.1566417406,-0.0033654877523750337,311
-798255.1871731421,-0.0034092712247582578,312
-798049.4962567475,-0.0033599060576941834,313
-797518.6931977822,-0.003223532084358469,315
-797206.8901158823,-0.0032285549386626474,317
-797159.8099140418,-0.0033654877523750337,318
-797036.8345534335,-0.003223532084358469,323
-797019.9020963911,-0.0029884288618194357,324
-796885.8911137492,-0.0026601790970648444,326
-796732.5052249064,-0.00224547447006994,327
-796680.0362642314,-0.002666314663159103,330
-796658.75310342,-0.0029884288618194357,331
-796630.6557197135,-0.0026601790970648444,332
-796552.7995243622,-0.002981733389980403,333
-796504.3946932436,-0.003210138052101035,334
-796491.8205622515,-0.0029739221191483,338
-796480.4534335751,-0.0026445616312924477,344
-796467.5656187499,-0.0022220580680558165,345
-796455.2364448437,-0.0017158860775191946,349
-796232.0782755468,-0.002230978473134116,350
-795918.9089840483,-0.001131042882445696,355
-795825.5167651463,-0.001131042882445696,360
-795685.0132872858,-0.00043132305127875105,362
-795408.7746173188,0.00036153905465286505,363
-795276.5018317198,0.001247541802238317,364
-794606.9270618944,0.0022266834029509874,365
-794578.8287802926,0.00036932428791552766,367
-794431.8956705867,0.001247541802238317,371
-794353.4292732788,0.0022266834029509874,378
-794058.3503446776,0.001247541802238317,380
-793540.7761894409,0.0022266834029509874,384
-793385.71170074,0.0044643752326206125,387
-793383.418945825,0.0022355641323951363,392
-793318.6042915785,0.003308387501653684,393
-793025.843628979,0.002245554764058663,395
-792937.6649300923,0.007074597127449295,402
-792453.9165601277,0.008519400726935227,403
-792336.5505097164,0.005733429858374187,406
-792225.4039587253,0.007074597127449295,407
-791587.2623301705,0.0057229211075196995,413
-791553.7848635698,0.007074597127449295,414
-791528.8678631006,0.008519400726935227,415
-791500.6702019277,0.007085643869377696,417
-791414.246815448,0.008519400726935227,418
-791388.7907151118,0.010046315504920453,419
-791302.5554351112,0.011676834377971072,421
-791053.6121451681,0.013400475165382402,423
-791009.0453377096,0.015217234836065938,425
-790809.6584129744,0.023401815369631238,460
-790575.1819745797,0.02568360842201923,464
-790275.6929726197,0.030512473496557446,466
-790209.6988813116,0.02805850285811717,469
-790157.2532563109,0.03569991613324452,475
-790056.2974317557,0.033059611328510936,476
-789718.6425095692,0.030512473496557446,477
-789649.6940983214,0.03307305794775188,479
-789568.6148640036,0.03572673574000813,481
-789470.2547703307,0.04722777567765128,491
-789397.0465880354,0.050345414367604764,493
-789311.2771486231,0.05354244539050895,495
-789261.610593079,0.050345414367604764,499
-789114.7062567068,0.050345414367604764,507
-789021.2645525655,0.05354244539050895,515
-788825.3943724803,0.05683264753498404,516
-788752.8294390673,0.06021601996036542,519
-788430.7960423138,0.0636925616704828,520
-788210.7795272463,0.0602045188887114,548
-788155.7337788839,0.06368162392444382,554
-786990.6530590564,0.06726227151365784,565
-786642.8497094584,0.07092514818270253,567
-786491.0524709856,0.06725189427124025,576
-786449.5979024685,0.06368162392444382,591
-786407.2633358408,0.06725189427124025,596
-785913.3710940534,0.06367172764830406,597
-785870.7731213425,0.060184652738257516,598
-785723.8421813806,0.06366287290811781,604
-785659.6325553616,0.0672425545556382,608
-785129.760561387,0.07090654222754918,609
-784668.6390299174,0.07467192488972312,614
-784649.1858735284,0.07468119021491815,634
-783839.517234681,0.07853039599209491,635
-783699.26377983,0.08247276374051228,637
-782878.3849917908,0.0865169302268825,647
-782635.742894622,0.0906450711080057,652
-782587.2792901479,0.0865169302268825,653
-782557.2702788651,0.08247276374051228,654
-781989.8927721331,0.07852168176848985,655
