likelihood,ari,step_num
-801284.9509132067,0.0021989301044822995,0
-800853.6585493919,0.003265693703866052,1
-800809.8354819777,0.0021989301044822995,2
-800789.6657687584,-0.00044913250175662316,5
-800280.6284996743,-0.0011466370660166943,8
-800240.6937749546,-0.0017493216737245593,9
-800163.2396336735,-0.0011466370660166943,12
-800123.6044127439,-0.003375534959299106,52
-800018.0860933966,-0.003236926474272766,53
-800010.1436497922,-0.003004051977085371,54
-799932.8368163194,-0.0017493216737245593,107
-799899.6684576796,0.0012292067495628383,113
-799820.3788455715,0.002202260581817721,114
-799666.9055818788,0.0032723475233328524,115
-799586.3126864193,0.0056869684377883235,119
-798723.4379338812,0.007035931594928373,120
-798543.2472628597,0.013356567756669473,156
-798391.2841731808,0.015170669269223901,157
-798292.6819267288,0.013356567756669473,158
-798212.1776600204,0.0012342072852364588,341
-798205.2151117636,0.0022067011836803627,347
-798157.0055912319,0.0032723475233328524,348
-798035.7086447411,0.007035931594928373,354
-797895.1784493171,0.004431146075678143,361
-797380.180326154,0.0032723475233328524,362
-797347.1432849215,0.004431146075678143,363
-797339.7513770529,0.005683096456735616,365
-797152.7119063573,0.004435576758102521,369
-797085.7183076857,0.003277337829634134,370
-796971.1187951779,0.004441115055675523,371
-796916.4946425166,0.004441115055675523,379
-796313.5479634817,0.0032834370250314046,380
-795766.0808637934,0.0022189126350046808,381
-795530.573794252,0.0032834370250314046,382
-795433.4126746616,0.0044477609314268595,383
-795346.8100767023,0.005698031074633006,388
-795193.3027660055,0.007041455426798759,397
-794070.7421889377,0.005698031074633006,399
-793437.2693023657,0.0044477609314268595,400
-793151.6651954994,0.00329064506881052,401
-793094.6860607304,0.0044477609314268595,404
-792640.6812937116,0.00445551434099354,406
-792508.9354622138,0.0032989619128563708,410
-792500.5674782193,0.0044643752326206125,411
-792422.5020195418,0.005713518352666828,413
-792286.9777062179,0.004474343547162031,416
-791750.6777075871,-0.00043132305127875105,469
-791592.7439298144,0.00036153905465286505,470
-791571.7700161174,0.001247541802238317,473
-791199.4885962149,0.0022266834029509874,477
-790895.807763783,0.00036153905465286505,512
-790888.9914355815,-0.00043132305127875105,513
-790695.2871906271,0.00035486590105329583,519
-790688.6864772754,0.001240318983060819,523
-790532.0807601868,0.00036153905465286505,524
-790463.8225401813,-0.0004240881431389401,526
-790411.7985967221,-0.0011243598096285874,531
-790372.5936391302,-0.0017314890779873055,532
-790351.7025346572,-0.00224547447006994,533
-790305.072391125,-0.002666314663159103,534
-789984.0090156068,-0.0029884288618194357,535
-789876.8751630788,0.00036932428791552766,612
-789871.4667128918,-0.0004157403022366407,617
-789824.0651933792,0.00036932428791552766,620
-789771.8601329778,0.001247541802238317,621
-789682.7341261464,0.00036932428791552766,622
-789642.6431359041,0.001247541802238317,624
-789600.3570071113,0.00036153905465286505,625
-789503.21514768,-0.0004240881431389401,626
-789484.9060841048,-0.0011243598096285874,629
-789402.3452048121,-0.0017314890779873055,630
-789353.1570218994,-0.0011243598096285874,631
-789233.504338613,-0.001724244767321251,633
-789204.9895979463,-0.0011243598096285874,637
-789132.6769753813,-0.00043132305127875105,638
-789098.4463178087,-0.001131042882445696,639
-788813.6641938365,-0.0017314890779873055,641
-788572.1451300785,-0.0022387839578396768,644
-788161.1383205514,-0.002652928070308616,645
-787828.0603786453,-0.003210138052101035,670
-787675.9782638387,-0.003210138052101035,678
-787447.9331861497,-0.002981733389980403,682
-787428.0069694115,-0.002652928070308616,685
-787345.2798891783,-0.002624482747308933,744
-787288.3633064335,-0.0029549523965158634,745
-787180.4289226473,-0.0031816769210211413,746
-786937.3714096892,-0.0029549523965158634,747
-786926.352455677,-0.003378013253052203,753
-786878.0895035695,-0.003378013253052203,761
-786634.8546731701,-0.0033364636181685546,764
-786186.0528073836,-0.003378013253052203,771
-786115.2346396173,-0.003378013253052203,778
-786113.4073442924,-0.0029649951014643085,796
-785510.5991735412,-0.0026350798358626597,803
-785380.8918835782,-0.001706413064375731,806
-785100.6562084215,-0.0010976284105963898,810
-785093.8645498399,-0.00040627958429403075,816
-785062.6878923327,0.000378221548873906,820
-785024.1713768102,0.0022355641323951363,831
-785020.9130539601,0.0032989619128563708,832
-784993.481397548,0.00445551434099354,833
-784763.3678126793,0.005705221656577669,836
-784539.758828337,0.007064654849550335,849
-784368.3135947997,0.005713518352666828,851
-784270.4493369237,0.00445551434099354,858
-784196.9855377014,-0.0011076525179430782,876
-784068.3722040453,-0.0004157403022366407,887
-783990.8736078935,0.0012558756945552144,892
-783680.849365909,0.000378221548873906,894
-783672.5632285774,-0.0004157403022366407,897
-783624.5843211736,0.00036932428791552766,898
-783475.9293397471,0.0012558756945552144,901
-783385.7676584882,0.0022266834029509874,903
-783377.5405571258,0.001247541802238317,924
-783329.9784463842,0.0022266834029509874,925
-783311.9960255979,0.00329064506881052,926
-783221.0224564294,0.0012558756945552144,945
-783209.8865089429,0.0022266834029509874,948
-783106.5181665113,0.0032989619128563708,949
-782909.2275184634,0.0022355641323951363,962
-782819.3002616793,0.0013003207714257729,1181
-782376.9255163278,0.0004115848669341313,1187
-782327.9103378811,0.001287543216980634,1189
-781965.3844664346,0.0004115848669341313,1193
-781897.0504993512,0.001287543216980634,1195
-781797.161219339,0.00225665523125645,1196
-781705.5339539149,0.001287543216980634,1197
-781181.5956686396,0.00225665523125645,1200
-781117.4855198556,0.001287543216980634,1202
-781069.8133345107,0.00039935190890212456,1208
-781032.3795080145,0.002268865459897836,1212
-780981.9787130302,0.001287543216980634,1215
-780941.7237957187,0.002268865459897836,1218
-780923.8806288284,0.0013003207714257729,1220
-780831.5033173813,0.000439385930801955,1256
-780631.987300103,0.0013292079502101647,1259
-780423.7055725418,0.000439385930801955,1260
-780355.6319622094,-0.0003422853090669952,1264
-780045.5121386796,0.000439385930801955,1266
-779996.7470454617,0.0013142090467320607,1270
-779956.147571241,0.002282185368487855,1271
-779914.3499989542,0.0033433160704195554,1278
-779678.8040599147,0.004497602171454282,1280
-779666.6833002905,0.01168837962589766,1310
-779633.8213160082,0.008530982858904992,1322
-779590.6205461592,0.010057329185144617,1323
