job_id,rep,n_steps,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,modularity,proportion_pure_edges,mean_majority_proportion
4,0,1000,0.7500,0.2500,1.0000,0.2000,0.2000,0.1000,0.3259,0.6427,0.9095
4,0,1000,0.8500,0.1500,1.5000,0.5000,0.2000,0.1000,0.2489,0.4820,0.8915
4,0,1000,0.6250,0.3750,2.0000,0.2000,0.2000,0.1000,0.3388,0.6257,0.9180
4,0,1000,0.6750,0.3250,1.0000,0.5000,0.2000,0.1000,0.1421,0.4281,0.8331
4,0,1000,0.7000,0.3000,1.5000,0.2000,0.2000,0.1000,0.3210,0.6307,0.9173
4,0,1000,0.8250,0.1750,1.5000,0.2000,0.2000,0.1000,0.2788,0.6776,0.9376
4,0,1000,0.8500,0.1500,2.0000,0.2000,0.2000,0.1000,0.2901,0.6826,0.9462
4,0,1000,0.7000,0.3000,1.0000,0.5000,0.2000,0.1000,0.1706,0.4062,0.8217
4,0,1000,0.8750,0.1250,1.0000,0.5000,0.2000,0.1000,0.2739,0.4920,0.8816
4,0,1000,0.7750,0.2250,1.5000,0.5000,0.2000,0.1000,0.2649,0.4152,0.8597
4,0,1000,1.0000,0.0000,1.5000,0.2000,0.2000,0.1000,0.4401,0.7515,0.9636
4,0,1000,0.5500,0.4500,1.0000,0.2000,0.2000,0.1000,0.2115,0.5549,0.8592
4,0,1000,0.9000,0.1000,2.0000,0.2000,0.2000,0.1000,0.3608,0.7076,0.9569
4,0,1000,0.9750,0.0250,0.5000,0.2000,0.2000,0.1000,0.3230,0.7305,0.9364
4,0,1000,0.6500,0.3500,0.5000,0.5000,0.2000,0.1000,0.0712,0.3693,0.7848
4,0,1000,0.5250,0.4750,2.0000,0.2000,0.2000,0.1000,0.2555,0.5449,0.8811
4,0,1000,0.6500,0.3500,1.0000,0.2000,0.2000,0.1000,0.2804,0.6218,0.8920
4,0,1000,0.9000,0.1000,1.0000,0.5000,0.2000,0.1000,0.2245,0.5150,0.8848
4,0,1000,0.7000,0.3000,1.5000,0.5000,0.2000,0.1000,0.2191,0.3972,0.8492
4,0,1000,0.7250,0.2750,1.0000,0.5000,0.2000,0.1000,0.1244,0.4032,0.8218
4,0,1000,0.8000,0.2000,2.0000,0.5000,0.2000,0.1000,0.2305,0.4301,0.8832
4,0,1000,0.8750,0.1250,2.0000,0.5000,0.2000,0.1000,0.3070,0.4830,0.9091
4,0,1000,0.5500,0.4500,2.0000,0.2000,0.2000,0.1000,0.2770,0.5150,0.8785
4,0,1000,0.5000,0.5000,1.5000,0.2000,0.2000,0.1000,0.1942,0.4481,0.8397
4,0,1000,0.5000,0.5000,1.0000,0.2000,0.2000,0.1000,0.1322,0.5369,0.8511
4,0,1000,1.0000,0.0000,1.0000,0.5000,0.2000,0.1000,0.3311,0.5719,0.9129
4,0,1000,0.7000,0.3000,0.5000,0.5000,0.2000,0.1000,0.1072,0.4291,0.8139
4,0,1000,0.9250,0.0750,0.5000,0.2000,0.2000,0.1000,0.3163,0.7066,0.9206
4,0,1000,0.6000,0.4000,1.0000,0.5000,0.2000,0.1000,0.0866,0.3194,0.7822
4,0,1000,0.6000,0.4000,1.0000,0.2000,0.2000,0.1000,0.2263,0.5798,0.8755
4,0,1000,0.9250,0.0750,1.5000,0.2000,0.2000,0.1000,0.3790,0.6996,0.9540
4,0,1000,0.8500,0.1500,0.5000,0.2000,0.2000,0.1000,0.2693,0.6717,0.9093
4,0,1000,0.7750,0.2250,2.0000,0.2000,0.2000,0.1000,0.2620,0.6567,0.9350
4,0,1000,0.7250,0.2750,1.5000,0.5000,0.2000,0.1000,0.2422,0.4291,0.8585
4,0,1000,0.9250,0.0750,2.0000,0.2000,0.2000,0.1000,0.1848,0.7465,0.9665
4,0,1000,0.5000,0.5000,1.5000,0.5000,0.2000,0.1000,0.0924,0.2385,0.7635
4,0,1000,1.0000,0.0000,1.5000,0.5000,0.2000,0.1000,0.3401,0.5589,0.9287
4,0,1000,0.8000,0.2000,1.5000,0.5000,0.2000,0.1000,0.2715,0.4611,0.8698
4,0,1000,0.5750,0.4250,0.5000,0.5000,0.2000,0.1000,0.0182,0.3134,0.7542
4,0,1000,0.7500,0.2500,2.0000,0.2000,0.2000,0.1000,0.2839,0.6108,0.9243
4,0,1000,0.9750,0.0250,2.0000,0.5000,0.2000,0.1000,0.2990,0.5569,0.9315
4,0,1000,0.9500,0.0500,2.0000,0.2000,0.2000,0.1000,0.3878,0.7375,0.9632
4,0,1000,0.7000,0.3000,1.0000,0.2000,0.2000,0.1000,0.2489,0.5968,0.8889
4,0,1000,0.9500,0.0500,2.0000,0.5000,0.2000,0.1000,0.3515,0.5389,0.9274
4,0,1000,0.9750,0.0250,2.0000,0.2000,0.2000,0.1000,0.1790,0.7355,0.9657
4,0,1000,0.8500,0.1500,1.0000,0.5000,0.2000,0.1000,0.2514,0.4661,0.8583
4,0,1000,0.9750,0.0250,1.0000,0.5000,0.2000,0.1000,0.2997,0.5349,0.8956
4,0,1000,0.8750,0.1250,1.5000,0.2000,0.2000,0.1000,0.4003,0.6996,0.9486
4,0,1000,0.7250,0.2750,1.0000,0.2000,0.2000,0.1000,0.2455,0.6128,0.8965
4,0,1000,0.6750,0.3250,2.0000,0.2000,0.2000,0.1000,0.2570,0.6238,0.9192
4,0,1000,1.0000,0.0000,0.5000,0.2000,0.2000,0.1000,0.3546,0.7455,0.9447
4,0,1000,0.7750,0.2250,1.0000,0.2000,0.2000,0.1000,0.2908,0.6407,0.9150
4,0,1000,0.6000,0.4000,2.0000,0.5000,0.2000,0.1000,0.1581,0.3663,0.8404
4,0,1000,0.5250,0.4750,2.0000,0.5000,0.2000,0.1000,0.1311,0.2715,0.7962
4,0,1000,0.6250,0.3750,2.0000,0.5000,0.2000,0.1000,0.1451,0.3643,0.8311
4,0,1000,0.9500,0.0500,1.0000,0.2000,0.2000,0.1000,0.2927,0.7206,0.9486
4,0,1000,1.0000,0.0000,2.0000,0.5000,0.2000,0.1000,0.1972,0.5529,0.9411
4,0,1000,1.0000,0.0000,1.0000,0.2000,0.2000,0.1000,0.2086,0.7216,0.9526
4,0,1000,0.9750,0.0250,1.5000,0.5000,0.2000,0.1000,0.3181,0.5429,0.9166
4,0,1000,0.7500,0.2500,1.5000,0.2000,0.2000,0.1000,0.3164,0.6766,0.9280
4,0,1000,0.9250,0.0750,1.0000,0.5000,0.2000,0.1000,0.2439,0.5279,0.8928
4,0,1000,0.5500,0.4500,0.5000,0.2000,0.2000,0.1000,0.1729,0.5729,0.8579
4,0,1000,0.5750,0.4250,1.5000,0.5000,0.2000,0.1000,0.1235,0.2844,0.7856
4,0,1000,0.6750,0.3250,1.0000,0.2000,0.2000,0.1000,0.2490,0.5758,0.8777
4,0,1000,0.9750,0.0250,0.5000,0.5000,0.2000,0.1000,0.1425,0.5409,0.8891
4,0,1000,0.5000,0.5000,2.0000,0.2000,0.2000,0.1000,0.2466,0.5200,0.8771
4,0,1000,0.5000,0.5000,0.5000,0.5000,0.2000,0.1000,-0.0051,0.3214,0.7454
4,0,1000,0.5750,0.4250,0.5000,0.2000,0.2000,0.1000,0.1572,0.5699,0.8497
4,0,1000,0.8250,0.1750,1.5000,0.5000,0.2000,0.1000,0.2837,0.4731,0.8818
4,0,1000,0.6000,0.4000,1.5000,0.5000,0.2000,0.1000,0.1691,0.3293,0.8078
4,0,1000,0.9500,0.0500,1.5000,0.5000,0.2000,0.1000,0.3304,0.5190,0.9070
4,0,1000,0.9250,0.0750,1.0000,0.2000,0.2000,0.1000,0.3763,0.6966,0.9422
4,0,1000,1.0000,0.0000,2.0000,0.2000,0.2000,0.1000,0.4100,0.7685,0.9709
4,0,1000,0.5750,0.4250,1.0000,0.5000,0.2000,0.1000,0.0928,0.3443,0.7837
4,0,1000,0.9000,0.1000,1.5000,0.5000,0.2000,0.1000,0.3389,0.5259,0.9025
4,0,1000,0.7000,0.3000,0.5000,0.2000,0.2000,0.1000,0.1577,0.6218,0.8713
4,0,1000,0.5750,0.4250,1.5000,0.2000,0.2000,0.1000,0.1741,0.5259,0.8704
4,0,1000,0.5500,0.4500,2.0000,0.5000,0.2000,0.1000,0.1776,0.3104,0.8126
4,0,1000,0.7500,0.2500,1.0000,0.5000,0.2000,0.1000,0.1911,0.4651,0.8467
4,0,1000,0.9250,0.0750,0.5000,0.5000,0.2000,0.1000,0.2739,0.4920,0.8729
4,0,1000,0.6250,0.3750,1.5000,0.5000,0.2000,0.1000,0.1710,0.3403,0.8125
4,0,1000,0.5250,0.4750,0.5000,0.2000,0.2000,0.1000,0.1744,0.6208,0.8644
4,0,1000,0.7750,0.2250,2.0000,0.5000,0.2000,0.1000,0.2935,0.4361,0.8789
4,0,1000,0.6250,0.3750,0.5000,0.2000,0.2000,0.1000,0.0843,0.6517,0.8891
4,0,1000,0.8750,0.1250,0.5000,0.2000,0.2000,0.1000,0.2615,0.6986,0.9132
4,0,1000,0.7750,0.2250,1.5000,0.2000,0.2000,0.1000,0.3187,0.6417,0.9171
4,0,1000,0.5500,0.4500,1.5000,0.5000,0.2000,0.1000,0.1410,0.3094,0.8041
4,0,1000,0.8000,0.2000,0.5000,0.2000,0.2000,0.1000,0.3136,0.6806,0.9082
4,0,1000,0.6000,0.4000,2.0000,0.2000,0.2000,0.1000,0.1473,0.6178,0.9135
4,0,1000,0.5750,0.4250,2.0000,0.2000,0.2000,0.1000,0.2041,0.5509,0.8926
4,0,1000,0.8000,0.2000,0.5000,0.5000,0.2000,0.1000,0.0862,0.4471,0.8314
4,0,1000,0.8500,0.1500,1.5000,0.2000,0.2000,0.1000,0.3979,0.7106,0.9433
4,0,1000,0.8000,0.2000,1.0000,0.2000,0.2000,0.1000,0.2558,0.6597,0.9134
4,0,1000,0.5000,0.5000,1.0000,0.5000,0.2000,0.1000,0.0574,0.3204,0.7747
4,0,1000,0.7500,0.2500,0.5000,0.5000,0.2000,0.1000,0.0904,0.4251,0.8052
4,0,1000,0.8750,0.1250,1.0000,0.2000,0.2000,0.1000,0.3730,0.6966,0.9331
4,0,1000,0.6250,0.3750,1.5000,0.2000,0.2000,0.1000,0.2224,0.5589,0.8921
4,0,1000,0.6750,0.3250,0.5000,0.2000,0.2000,0.1000,0.2110,0.6138,0.8768
4,0,1000,0.6250,0.3750,1.0000,0.5000,0.2000,0.1000,0.1218,0.3772,0.8112
4,0,1000,0.9000,0.1000,2.0000,0.5000,0.2000,0.1000,0.3312,0.4930,0.8975
4,0,1000,0.7250,0.2750,1.5000,0.2000,0.2000,0.1000,0.2636,0.6836,0.9328
4,0,1000,0.9250,0.0750,1.5000,0.5000,0.2000,0.1000,0.2513,0.5419,0.9192
4,0,1000,0.5000,0.5000,2.0000,0.5000,0.2000,0.1000,0.1459,0.3054,0.8062
4,0,1000,0.5250,0.4750,1.0000,0.2000,0.2000,0.1000,0.1280,0.4950,0.8488
4,0,1000,0.8500,0.1500,1.0000,0.2000,0.2000,0.1000,0.2941,0.6816,0.9261
4,0,1000,0.8250,0.1750,2.0000,0.2000,0.2000,0.1000,0.3316,0.6916,0.9471
4,0,1000,0.6000,0.4000,0.5000,0.2000,0.2000,0.1000,0.1474,0.6108,0.8639
4,0,1000,0.8750,0.1250,0.5000,0.5000,0.2000,0.1000,0.1988,0.4820,0.8397
4,0,1000,0.8500,0.1500,0.5000,0.5000,0.2000,0.1000,0.1633,0.4940,0.8447
4,0,1000,0.6500,0.3500,1.5000,0.5000,0.2000,0.1000,0.1643,0.3453,0.8254
4,0,1000,0.9500,0.0500,0.5000,0.2000,0.2000,0.1000,0.3633,0.7255,0.9330
4,0,1000,0.7250,0.2750,2.0000,0.5000,0.2000,0.1000,0.2659,0.4142,0.8671
4,0,1000,0.6000,0.4000,1.5000,0.2000,0.2000,0.1000,0.2463,0.5220,0.8771
4,0,1000,0.5000,0.5000,0.5000,0.2000,0.2000,0.1000,0.0937,0.5329,0.8290
4,0,1000,0.7750,0.2250,1.0000,0.5000,0.2000,0.1000,0.2134,0.4741,0.8611
4,0,1000,0.6000,0.4000,0.5000,0.5000,0.2000,0.1000,0.0463,0.3363,0.7666
4,0,1000,0.7750,0.2250,0.5000,0.5000,0.2000,0.1000,0.1495,0.4890,0.8419
4,0,1000,0.9750,0.0250,1.5000,0.2000,0.2000,0.1000,0.4179,0.7415,0.9525
4,0,1000,0.9500,0.0500,0.5000,0.5000,0.2000,0.1000,0.2628,0.5230,0.8795
4,0,1000,0.5500,0.4500,0.5000,0.5000,0.2000,0.1000,0.0306,0.3743,0.7769
4,0,1000,0.8000,0.2000,1.5000,0.2000,0.2000,0.1000,0.2791,0.6557,0.9307
4,0,1000,0.6250,0.3750,1.0000,0.2000,0.2000,0.1000,0.2411,0.5569,0.8738
4,0,1000,0.7750,0.2250,0.5000,0.2000,0.2000,0.1000,0.2564,0.6487,0.8878
4,0,1000,0.6500,0.3500,0.5000,0.2000,0.2000,0.1000,0.1745,0.5599,0.8577
4,0,1000,0.8750,0.1250,2.0000,0.2000,0.2000,0.1000,0.2626,0.6996,0.9578
4,0,1000,0.6500,0.3500,2.0000,0.2000,0.2000,0.1000,0.3609,0.6537,0.9270
4,0,1000,0.6750,0.3250,1.5000,0.2000,0.2000,0.1000,0.1810,0.6218,0.9115
4,0,1000,0.5250,0.4750,1.5000,0.5000,0.2000,0.1000,0.1411,0.2924,0.7919
4,0,1000,0.9250,0.0750,2.0000,0.5000,0.2000,0.1000,0.3422,0.5090,0.9173
4,0,1000,0.5500,0.4500,1.0000,0.5000,0.2000,0.1000,0.0979,0.3463,0.7853
4,0,1000,0.5500,0.4500,1.5000,0.2000,0.2000,0.1000,0.2141,0.5429,0.8810
4,0,1000,0.8750,0.1250,1.5000,0.5000,0.2000,0.1000,0.2100,0.4930,0.8951
4,0,1000,0.9500,0.0500,1.5000,0.2000,0.2000,0.1000,0.3028,0.7475,0.9586
4,0,1000,0.7500,0.2500,0.5000,0.2000,0.2000,0.1000,0.2343,0.6747,0.9002
4,0,1000,0.6750,0.3250,1.5000,0.5000,0.2000,0.1000,0.2134,0.4271,0.8452
4,0,1000,0.8500,0.1500,2.0000,0.5000,0.2000,0.1000,0.3242,0.4341,0.8868
4,0,1000,0.7500,0.2500,2.0000,0.5000,0.2000,0.1000,0.2604,0.4012,0.8625
4,0,1000,0.6750,0.3250,2.0000,0.5000,0.2000,0.1000,0.1900,0.3812,0.8465
4,0,1000,0.6250,0.3750,0.5000,0.5000,0.2000,0.1000,0.0698,0.4012,0.7858
4,0,1000,0.7500,0.2500,1.5000,0.5000,0.2000,0.1000,0.2556,0.4471,0.8666
4,0,1000,0.7000,0.3000,2.0000,0.2000,0.2000,0.1000,0.3159,0.6467,0.9276
4,0,1000,0.9750,0.0250,1.0000,0.2000,0.2000,0.1000,0.2630,0.7485,0.9525
4,0,1000,0.8000,0.2000,1.0000,0.5000,0.2000,0.1000,0.2481,0.4461,0.8557
4,0,1000,0.8250,0.1750,1.0000,0.2000,0.2000,0.1000,0.3688,0.7116,0.9377
4,0,1000,0.5750,0.4250,2.0000,0.5000,0.2000,0.1000,0.1880,0.3313,0.8243
4,0,1000,0.6750,0.3250,0.5000,0.5000,0.2000,0.1000,0.0944,0.4242,0.8021
4,0,1000,0.8250,0.1750,0.5000,0.2000,0.2000,0.1000,0.3402,0.7196,0.9261
4,0,1000,0.7000,0.3000,2.0000,0.5000,0.2000,0.1000,0.2526,0.4002,0.8594
4,1,1000,0.9500,0.0500,1.0000,0.5000,0.2000,0.1000,0.2840,0.5509,0.8946
4,1,1000,0.6500,0.3500,2.0000,0.5000,0.2000,0.1000,0.2132,0.3373,0.8273
4,1,1000,0.9000,0.1000,0.5000,0.2000,0.2000,0.1000,0.1953,0.7375,0.9347
4,1,1000,0.8250,0.1750,2.0000,0.5000,0.2000,0.1000,0.3012,0.4601,0.8968
4,1,1000,0.7250,0.2750,2.0000,0.2000,0.2000,0.1000,0.2684,0.6517,0.9323
4,1,1000,1.0000,0.0000,0.5000,0.5000,0.2000,0.1000,0.2327,0.5549,0.8811
4,1,1000,0.6500,0.3500,1.5000,0.2000,0.2000,0.1000,0.2924,0.5878,0.8981
4,1,1000,0.8250,0.1750,0.5000,0.5000,0.2000,0.1000,0.1529,0.4890,0.8391
4,1,1000,0.8000,0.2000,2.0000,0.2000,0.2000,0.1000,0.2736,0.6627,0.9347
4,1,1000,0.5250,0.4750,1.0000,0.5000,0.2000,0.1000,0.0648,0.2834,0.7613
4,1,1000,0.6500,0.3500,1.0000,0.5000,0.2000,0.1000,0.1244,0.3303,0.7927
4,1,1000,0.7250,0.2750,0.5000,0.2000,0.2000,0.1000,0.2307,0.6287,0.8832
4,1,1000,0.9000,0.1000,0.5000,0.5000,0.2000,0.1000,0.1733,0.5389,0.8657
4,1,1000,0.7250,0.2750,0.5000,0.5000,0.2000,0.1000,0.1336,0.4311,0.8209
4,1,1000,0.5250,0.4750,0.5000,0.5000,0.2000,0.1000,0.0169,0.3104,0.7526
4,1,1000,0.9000,0.1000,1.0000,0.2000,0.2000,0.1000,0.2358,0.6976,0.9312
4,1,1000,0.5750,0.4250,1.0000,0.2000,0.2000,0.1000,0.2174,0.5609,0.8656
4,1,1000,0.9000,0.1000,1.5000,0.2000,0.2000,0.1000,0.3863,0.7415,0.9508
4,1,1000,0.5250,0.4750,1.5000,0.2000,0.2000,0.1000,0.0728,0.5778,0.8837
4,1,1000,0.8250,0.1750,1.0000,0.5000,0.2000,0.1000,0.2745,0.4731,0.8670
4,1,1000,0.7500,0.2500,1.0000,0.2000,0.2000,0.1000,0.3237,0.6627,0.9159
4,1,1000,0.8500,0.1500,1.5000,0.5000,0.2000,0.1000,0.2814,0.4770,0.8822
4,1,1000,0.6250,0.3750,2.0000,0.2000,0.2000,0.1000,0.2549,0.5479,0.8926
4,1,1000,0.6750,0.3250,1.0000,0.5000,0.2000,0.1000,0.1750,0.4581,0.8455
4,1,1000,0.7000,0.3000,1.5000,0.2000,0.2000,0.1000,0.3387,0.6437,0.9155
4,1,1000,0.8250,0.1750,1.5000,0.2000,0.2000,0.1000,0.1513,0.6607,0.9335
4,1,1000,0.8500,0.1500,2.0000,0.2000,0.2000,0.1000,0.2987,0.6976,0.9535
4,1,1000,0.7000,0.3000,1.0000,0.5000,0.2000,0.1000,0.1586,0.3942,0.8242
4,1,1000,0.8750,0.1250,1.0000,0.5000,0.2000,0.1000,0.2647,0.4581,0.8671
4,1,1000,0.7750,0.2250,1.5000,0.5000,0.2000,0.1000,0.1518,0.4461,0.8689
4,1,1000,1.0000,0.0000,1.5000,0.2000,0.2000,0.1000,0.2472,0.7216,0.9566
4,1,1000,0.5500,0.4500,1.0000,0.2000,0.2000,0.1000,0.1856,0.5619,0.8629
4,1,1000,0.9000,0.1000,2.0000,0.2000,0.2000,0.1000,0.2678,0.7006,0.9588
4,1,1000,0.9750,0.0250,0.5000,0.2000,0.2000,0.1000,0.3542,0.7295,0.9384
4,1,1000,0.6500,0.3500,0.5000,0.5000,0.2000,0.1000,0.0736,0.4311,0.8009
4,1,1000,0.5250,0.4750,2.0000,0.2000,0.2000,0.1000,0.2296,0.5289,0.8837
4,1,1000,0.6500,0.3500,1.0000,0.2000,0.2000,0.1000,0.2493,0.6088,0.8895
4,1,1000,0.9000,0.1000,1.0000,0.5000,0.2000,0.1000,0.3030,0.5230,0.8875
4,1,1000,0.7000,0.3000,1.5000,0.5000,0.2000,0.1000,0.1946,0.4242,0.8510
4,1,1000,0.7250,0.2750,1.0000,0.5000,0.2000,0.1000,0.1666,0.4152,0.8232
4,1,1000,0.8000,0.2000,2.0000,0.5000,0.2000,0.1000,0.3165,0.4371,0.8854
4,1,1000,0.8750,0.1250,2.0000,0.5000,0.2000,0.1000,0.3466,0.5190,0.9130
4,1,1000,0.5500,0.4500,2.0000,0.2000,0.2000,0.1000,0.1967,0.5429,0.8864
4,1,1000,0.5000,0.5000,1.5000,0.2000,0.2000,0.1000,0.2176,0.5160,0.8618
4,1,1000,0.5000,0.5000,1.0000,0.2000,0.2000,0.1000,0.1443,0.4960,0.8381
4,1,1000,1.0000,0.0000,1.0000,0.5000,0.2000,0.1000,0.2082,0.5549,0.9185
4,1,1000,0.7000,0.3000,0.5000,0.5000,0.2000,0.1000,0.1104,0.4102,0.8021
4,1,1000,0.9250,0.0750,0.5000,0.2000,0.2000,0.1000,0.1704,0.7375,0.9386
4,1,1000,0.6000,0.4000,1.0000,0.5000,0.2000,0.1000,0.1187,0.3982,0.8088
4,1,1000,0.6000,0.4000,1.0000,0.2000,0.2000,0.1000,0.2322,0.6068,0.8879
4,1,1000,0.9250,0.0750,1.5000,0.2000,0.2000,0.1000,0.4163,0.7355,0.9565
4,1,1000,0.8500,0.1500,0.5000,0.2000,0.2000,0.1000,0.2404,0.7056,0.9117
4,1,1000,0.7750,0.2250,2.0000,0.2000,0.2000,0.1000,0.1817,0.6766,0.9467
4,1,1000,0.7250,0.2750,1.5000,0.5000,0.2000,0.1000,0.2344,0.4351,0.8605
4,1,1000,0.9250,0.0750,2.0000,0.2000,0.2000,0.1000,0.2953,0.7126,0.9527
4,1,1000,0.5000,0.5000,1.5000,0.5000,0.2000,0.1000,0.1096,0.3114,0.7862
4,1,1000,1.0000,0.0000,1.5000,0.5000,0.2000,0.1000,0.2920,0.5449,0.9222
4,1,1000,0.8000,0.2000,1.5000,0.5000,0.2000,0.1000,0.2276,0.4681,0.8726
4,1,1000,0.5750,0.4250,0.5000,0.5000,0.2000,0.1000,0.0566,0.3643,0.7768
4,1,1000,0.7500,0.2500,2.0000,0.2000,0.2000,0.1000,0.3743,0.6327,0.9296
4,1,1000,0.9750,0.0250,2.0000,0.5000,0.2000,0.1000,0.3956,0.5299,0.9367
4,1,1000,0.9500,0.0500,2.0000,0.2000,0.2000,0.1000,0.4155,0.7236,0.9613
4,1,1000,0.7000,0.3000,1.0000,0.2000,0.2000,0.1000,0.2101,0.6267,0.8995
4,1,1000,0.9500,0.0500,2.0000,0.5000,0.2000,0.1000,0.3643,0.5080,0.9135
4,1,1000,0.9750,0.0250,2.0000,0.2000,0.2000,0.1000,0.3076,0.7475,0.9673
4,1,1000,0.8500,0.1500,1.0000,0.5000,0.2000,0.1000,0.2593,0.5000,0.8732
4,1,1000,0.9750,0.0250,1.0000,0.5000,0.2000,0.1000,0.3236,0.5489,0.9057
4,1,1000,0.8750,0.1250,1.5000,0.2000,0.2000,0.1000,0.4066,0.7116,0.9484
4,1,1000,0.7250,0.2750,1.0000,0.2000,0.2000,0.1000,0.1523,0.6327,0.9092
4,1,1000,0.6750,0.3250,2.0000,0.2000,0.2000,0.1000,0.2110,0.6238,0.9210
4,1,1000,1.0000,0.0000,0.5000,0.2000,0.2000,0.1000,0.3153,0.7026,0.9248
4,1,1000,0.7750,0.2250,1.0000,0.2000,0.2000,0.1000,0.2938,0.6427,0.9077
4,1,1000,0.6000,0.4000,2.0000,0.5000,0.2000,0.1000,0.2011,0.3343,0.8328
4,1,1000,0.5250,0.4750,2.0000,0.5000,0.2000,0.1000,0.0930,0.3014,0.8013
4,1,1000,0.6250,0.3750,2.0000,0.5000,0.2000,0.1000,0.2278,0.3902,0.8423
4,1,1000,0.9500,0.0500,1.0000,0.2000,0.2000,0.1000,0.1017,0.7156,0.9447
4,1,1000,1.0000,0.0000,2.0000,0.5000,0.2000,0.1000,0.3892,0.5489,0.9342
4,1,1000,1.0000,0.0000,1.0000,0.2000,0.2000,0.1000,0.4144,0.7295,0.9577
4,1,1000,0.9750,0.0250,1.5000,0.5000,0.2000,0.1000,0.1476,0.5609,0.9233
4,1,1000,0.7500,0.2500,1.5000,0.2000,0.2000,0.1000,0.3483,0.6547,0.9203
4,1,1000,0.9250,0.0750,1.0000,0.5000,0.2000,0.1000,0.2895,0.5210,0.8918
4,1,1000,0.5500,0.4500,0.5000,0.2000,0.2000,0.1000,0.0654,0.5359,0.8413
4,1,1000,0.5750,0.4250,1.5000,0.5000,0.2000,0.1000,0.1414,0.3463,0.8097
4,1,1000,0.6750,0.3250,1.0000,0.2000,0.2000,0.1000,0.2618,0.6327,0.8933
4,1,1000,0.9750,0.0250,0.5000,0.5000,0.2000,0.1000,0.2469,0.5409,0.8802
4,1,1000,0.5000,0.5000,2.0000,0.2000,0.2000,0.1000,0.2072,0.4890,0.8628
4,1,1000,0.5000,0.5000,0.5000,0.5000,0.2000,0.1000,0.0051,0.3373,0.7553
4,1,1000,0.5750,0.4250,0.5000,0.2000,0.2000,0.1000,0.1173,0.5449,0.8409
4,1,1000,0.8250,0.1750,1.5000,0.5000,0.2000,0.1000,0.1185,0.4651,0.8834
4,1,1000,0.6000,0.4000,1.5000,0.5000,0.2000,0.1000,0.1811,0.3792,0.8241
4,1,1000,0.9500,0.0500,1.5000,0.5000,0.2000,0.1000,0.3429,0.5120,0.9074
4,1,1000,0.9250,0.0750,1.0000,0.2000,0.2000,0.1000,0.3958,0.6786,0.9386
4,1,1000,1.0000,0.0000,2.0000,0.2000,0.2000,0.1000,0.3218,0.7146,0.9662
4,1,1000,0.5750,0.4250,1.0000,0.5000,0.2000,0.1000,0.0843,0.2964,0.7738
4,1,1000,0.9000,0.1000,1.5000,0.5000,0.2000,0.1000,0.2035,0.5060,0.9026
4,1,1000,0.7000,0.3000,0.5000,0.2000,0.2000,0.1000,0.1417,0.5908,0.8628
4,1,1000,0.5750,0.4250,1.5000,0.2000,0.2000,0.1000,0.2616,0.6058,0.8972
4,1,1000,0.5500,0.4500,2.0000,0.5000,0.2000,0.1000,0.1575,0.2894,0.7962
