job_id,rep,n_steps,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,modularity,proportion_pure_edges,mean_majority_proportion
7,0,1000,0.7250,0.2750,1.5000,0.5000,0.2000,0.1000,0.1703,0.4232,0.8580
7,0,1000,0.5750,0.4250,1.0000,0.2000,0.2000,0.1000,0.1817,0.5609,0.8650
7,0,1000,1.0000,0.0000,0.5000,0.5000,0.2000,0.1000,0.2651,0.5669,0.8937
7,0,1000,0.5000,0.5000,1.0000,0.5000,0.2000,0.1000,0.0554,0.2954,0.7665
7,0,1000,0.6750,0.3250,0.5000,0.2000,0.2000,0.1000,0.1601,0.6257,0.8779
7,0,1000,0.9750,0.0250,2.0000,0.2000,0.2000,0.1000,0.4439,0.7715,0.9695
7,0,1000,0.8000,0.2000,2.0000,0.5000,0.2000,0.1000,0.2698,0.4661,0.8880
7,0,1000,0.5250,0.4750,1.0000,0.2000,0.2000,0.1000,0.1514,0.4900,0.8356
7,0,1000,0.8250,0.1750,1.5000,0.5000,0.2000,0.1000,0.2488,0.4551,0.8741
7,0,1000,1.0000,0.0000,1.0000,0.5000,0.2000,0.1000,0.3308,0.5389,0.9051
7,0,1000,0.5500,0.4500,2.0000,0.5000,0.2000,0.1000,0.1697,0.3693,0.8359
7,0,1000,0.5000,0.5000,1.5000,0.2000,0.2000,0.1000,0.1501,0.5469,0.8703
7,0,1000,0.7000,0.3000,0.5000,0.5000,0.2000,0.1000,0.1073,0.4421,0.8131
7,0,1000,1.0000,0.0000,1.0000,0.2000,0.2000,0.1000,0.2557,0.7375,0.9550
7,0,1000,0.7250,0.2750,2.0000,0.2000,0.2000,0.1000,0.0815,0.6317,0.9245
7,0,1000,0.9750,0.0250,0.5000,0.2000,0.2000,0.1000,0.2490,0.7485,0.9286
7,0,1000,0.8250,0.1750,1.0000,0.2000,0.2000,0.1000,0.3298,0.6786,0.9215
7,0,1000,0.8250,0.1750,0.5000,0.2000,0.2000,0.1000,0.3001,0.6876,0.9111
7,0,1000,0.6250,0.3750,1.5000,0.5000,0.2000,0.1000,0.1803,0.3902,0.8331
7,0,1000,0.6500,0.3500,2.0000,0.5000,0.2000,0.1000,0.2228,0.3723,0.8458
7,0,1000,0.7500,0.2500,0.5000,0.5000,0.2000,0.1000,0.1297,0.4361,0.8150
7,0,1000,0.7250,0.2750,1.0000,0.2000,0.2000,0.1000,0.3007,0.6796,0.9114
7,0,1000,0.7500,0.2500,1.0000,0.2000,0.2000,0.1000,0.2472,0.6307,0.9073
7,0,1000,0.6000,0.4000,2.0000,0.2000,0.2000,0.1000,0.2953,0.5619,0.9007
7,0,1000,0.9000,0.1000,2.0000,0.5000,0.2000,0.1000,0.2359,0.5040,0.9163
7,0,1000,0.5750,0.4250,2.0000,0.2000,0.2000,0.1000,0.2602,0.5220,0.8775
7,0,1000,0.7750,0.2250,1.0000,0.2000,0.2000,0.1000,0.3572,0.6667,0.9263
7,0,1000,0.7500,0.2500,2.0000,0.2000,0.2000,0.1000,0.3445,0.6158,0.9240
7,0,1000,0.7500,0.2500,2.0000,0.5000,0.2000,0.1000,0.2954,0.4411,0.8823
7,0,1000,0.8500,0.1500,1.5000,0.2000,0.2000,0.1000,0.3799,0.7026,0.9442
7,0,1000,0.6750,0.3250,1.5000,0.2000,0.2000,0.1000,0.1673,0.6108,0.9072
7,0,1000,0.5000,0.5000,0.5000,0.2000,0.2000,0.1000,0.1127,0.5778,0.8513
7,0,1000,0.8000,0.2000,1.5000,0.2000,0.2000,0.1000,0.3576,0.6557,0.9279
7,0,1000,0.9500,0.0500,0.5000,0.2000,0.2000,0.1000,0.3625,0.7255,0.9347
7,0,1000,0.6750,0.3250,1.0000,0.2000,0.2000,0.1000,0.2264,0.6257,0.8923
7,0,1000,0.7000,0.3000,2.0000,0.2000,0.2000,0.1000,0.3532,0.6307,0.9222
7,0,1000,0.7000,0.3000,2.0000,0.5000,0.2000,0.1000,0.2299,0.3513,0.8482
7,0,1000,0.8500,0.1500,0.5000,0.5000,0.2000,0.1000,0.1530,0.4820,0.8374
7,0,1000,0.8250,0.1750,2.0000,0.2000,0.2000,0.1000,0.2419,0.6876,0.9452
7,0,1000,0.6250,0.3750,0.5000,0.5000,0.2000,0.1000,0.0879,0.3713,0.7905
7,0,1000,0.6000,0.4000,1.5000,0.5000,0.2000,0.1000,0.1514,0.3214,0.7990
7,0,1000,0.5000,0.5000,2.0000,0.5000,0.2000,0.1000,0.1319,0.2415,0.7826
7,0,1000,0.8250,0.1750,0.5000,0.5000,0.2000,0.1000,0.1289,0.4491,0.8329
7,0,1000,0.8500,0.1500,0.5000,0.2000,0.2000,0.1000,0.2745,0.6786,0.9086
7,0,1000,0.6000,0.4000,1.0000,0.5000,0.2000,0.1000,0.1147,0.2914,0.7815
7,0,1000,0.9000,0.1000,1.0000,0.2000,0.2000,0.1000,0.3037,0.7006,0.9324
7,0,1000,0.9000,0.1000,0.5000,0.5000,0.2000,0.1000,0.2193,0.5120,0.8551
7,0,1000,0.8000,0.2000,1.5000,0.5000,0.2000,0.1000,0.2712,0.4741,0.8775
7,0,1000,1.0000,0.0000,1.5000,0.2000,0.2000,0.1000,0.4510,0.7465,0.9716
7,0,1000,0.5750,0.4250,1.5000,0.2000,0.2000,0.1000,0.2556,0.5609,0.8833
7,0,1000,0.7750,0.2250,1.5000,0.2000,0.2000,0.1000,0.3538,0.6397,0.9226
7,0,1000,0.7000,0.3000,1.0000,0.2000,0.2000,0.1000,0.2396,0.6467,0.9059
7,0,1000,1.0000,0.0000,2.0000,0.5000,0.2000,0.1000,0.3354,0.5409,0.9268
7,0,1000,0.7000,0.3000,1.5000,0.2000,0.2000,0.1000,0.3187,0.5978,0.9012
7,0,1000,0.6000,0.4000,0.5000,0.2000,0.2000,0.1000,0.1686,0.5579,0.8504
7,0,1000,1.0000,0.0000,1.5000,0.5000,0.2000,0.1000,0.2746,0.5329,0.9240
7,0,1000,0.6250,0.3750,2.0000,0.2000,0.2000,0.1000,0.3244,0.5948,0.9001
7,0,1000,0.8500,0.1500,2.0000,0.5000,0.2000,0.1000,0.3507,0.4980,0.9040
7,0,1000,0.8750,0.1250,0.5000,0.2000,0.2000,0.1000,0.2342,0.6727,0.9036
7,0,1000,0.9750,0.0250,0.5000,0.5000,0.2000,0.1000,0.2514,0.5200,0.8689
7,0,1000,0.6750,0.3250,1.5000,0.5000,0.2000,0.1000,0.2077,0.4012,0.8414
7,0,1000,0.6250,0.3750,1.0000,0.2000,0.2000,0.1000,0.2168,0.5659,0.8702
7,0,1000,0.7750,0.2250,2.0000,0.2000,0.2000,0.1000,0.2437,0.6806,0.9369
7,0,1000,0.9000,0.1000,1.5000,0.5000,0.2000,0.1000,0.2231,0.4900,0.9027
7,0,1000,0.7000,0.3000,0.5000,0.2000,0.2000,0.1000,0.1944,0.6337,0.8865
7,0,1000,0.8750,0.1250,1.5000,0.5000,0.2000,0.1000,0.2687,0.4900,0.8973
7,0,1000,0.9250,0.0750,1.0000,0.5000,0.2000,0.1000,0.2757,0.5100,0.8884
7,0,1000,0.7250,0.2750,0.5000,0.5000,0.2000,0.1000,0.1108,0.4321,0.8120
7,0,1000,0.5500,0.4500,1.0000,0.2000,0.2000,0.1000,0.1932,0.5329,0.8585
7,0,1000,0.5250,0.4750,2.0000,0.5000,0.2000,0.1000,0.0902,0.3164,0.8110
7,0,1000,0.5500,0.4500,1.5000,0.2000,0.2000,0.1000,0.1979,0.4810,0.8532
7,0,1000,0.8000,0.2000,1.0000,0.5000,0.2000,0.1000,0.2380,0.4780,0.8592
7,0,1000,1.0000,0.0000,0.5000,0.2000,0.2000,0.1000,0.2691,0.7226,0.9375
7,0,1000,0.7250,0.2750,1.0000,0.5000,0.2000,0.1000,0.0831,0.4212,0.8439
7,0,1000,1.0000,0.0000,2.0000,0.2000,0.2000,0.1000,0.2241,0.7615,0.9663
7,0,1000,0.5000,0.5000,1.0000,0.2000,0.2000,0.1000,0.1838,0.5489,0.8581
7,0,1000,0.6250,0.3750,1.5000,0.2000,0.2000,0.1000,0.2453,0.6088,0.8977
7,0,1000,0.9500,0.0500,1.0000,0.2000,0.2000,0.1000,0.4140,0.7595,0.9539
7,0,1000,0.7250,0.2750,2.0000,0.5000,0.2000,0.1000,0.2008,0.3633,0.8506
7,0,1000,0.5000,0.5000,0.5000,0.5000,0.2000,0.1000,0.0216,0.3134,0.7561
7,0,1000,0.7750,0.2250,1.0000,0.5000,0.2000,0.1000,0.2180,0.4451,0.8471
7,0,1000,0.8500,0.1500,1.5000,0.5000,0.2000,0.1000,0.1972,0.4601,0.8802
7,0,1000,0.9250,0.0750,0.5000,0.5000,0.2000,0.1000,0.1809,0.5070,0.8597
7,0,1000,0.5750,0.4250,0.5000,0.5000,0.2000,0.1000,0.0424,0.3234,0.7557
7,0,1000,0.6500,0.3500,1.5000,0.5000,0.2000,0.1000,0.2181,0.3992,0.8440
7,0,1000,0.6500,0.3500,0.5000,0.5000,0.2000,0.1000,0.0604,0.3982,0.7892
7,0,1000,0.5750,0.4250,1.5000,0.5000,0.2000,0.1000,0.1223,0.2974,0.8002
7,0,1000,0.8750,0.1250,0.5000,0.5000,0.2000,0.1000,0.1860,0.5080,0.8431
7,0,1000,0.6000,0.4000,0.5000,0.5000,0.2000,0.1000,0.0676,0.4092,0.7934
7,0,1000,0.7500,0.2500,1.5000,0.5000,0.2000,0.1000,0.1407,0.4291,0.8558
7,0,1000,0.9000,0.1000,1.5000,0.2000,0.2000,0.1000,0.3366,0.7116,0.9539
7,0,1000,0.7750,0.2250,0.5000,0.2000,0.2000,0.1000,0.1635,0.6766,0.9012
7,0,1000,0.7250,0.2750,1.5000,0.2000,0.2000,0.1000,0.2401,0.6836,0.9298
7,0,1000,0.6000,0.4000,1.0000,0.2000,0.2000,0.1000,0.2467,0.5968,0.8872
7,0,1000,0.6750,0.3250,2.0000,0.2000,0.2000,0.1000,0.2896,0.6068,0.9152
7,0,1000,0.6500,0.3500,1.5000,0.2000,0.2000,0.1000,0.1886,0.6287,0.9082
7,0,1000,0.8000,0.2000,2.0000,0.2000,0.2000,0.1000,0.3825,0.6776,0.9399
7,0,1000,0.9750,0.0250,2.0000,0.5000,0.2000,0.1000,0.3772,0.5130,0.9146
7,0,1000,0.7000,0.3000,1.0000,0.5000,0.2000,0.1000,0.1725,0.4142,0.8297
7,0,1000,0.5250,0.4750,2.0000,0.2000,0.2000,0.1000,0.2177,0.4990,0.8729
7,0,1000,0.8250,0.1750,1.5000,0.2000,0.2000,0.1000,0.3833,0.6677,0.9331
7,0,1000,0.8750,0.1250,1.0000,0.2000,0.2000,0.1000,0.2622,0.7006,0.9333
7,0,1000,0.6750,0.3250,1.0000,0.5000,0.2000,0.1000,0.1367,0.4162,0.8292
7,0,1000,0.9250,0.0750,1.5000,0.5000,0.2000,0.1000,0.3295,0.5349,0.9097
7,0,1000,0.5500,0.4500,1.5000,0.5000,0.2000,0.1000,0.1583,0.3313,0.8056
7,0,1000,0.9250,0.0750,2.0000,0.5000,0.2000,0.1000,0.1988,0.5090,0.9295
7,0,1000,0.7750,0.2250,1.5000,0.5000,0.2000,0.1000,0.2438,0.4631,0.8723
7,0,1000,0.8250,0.1750,2.0000,0.5000,0.2000,0.1000,0.1884,0.4731,0.9016
7,0,1000,0.9500,0.0500,1.0000,0.5000,0.2000,0.1000,0.2192,0.5210,0.9009
7,0,1000,0.9500,0.0500,0.5000,0.5000,0.2000,0.1000,0.2362,0.5240,0.8680
7,0,1000,0.7250,0.2750,0.5000,0.2000,0.2000,0.1000,0.2239,0.6657,0.8908
7,0,1000,0.7750,0.2250,0.5000,0.5000,0.2000,0.1000,0.1212,0.4401,0.8161
7,0,1000,0.8750,0.1250,1.5000,0.2000,0.2000,0.1000,0.1988,0.6687,0.9357
7,0,1000,0.6250,0.3750,2.0000,0.5000,0.2000,0.1000,0.2109,0.3443,0.8349
7,0,1000,0.5500,0.4500,2.0000,0.2000,0.2000,0.1000,0.2894,0.5758,0.8954
7,0,1000,0.8500,0.1500,1.0000,0.2000,0.2000,0.1000,0.2102,0.7056,0.9305
7,0,1000,0.5500,0.4500,0.5000,0.2000,0.2000,0.1000,0.1106,0.5269,0.8332
7,0,1000,0.9250,0.0750,1.5000,0.2000,0.2000,0.1000,0.2859,0.7146,0.9482
7,0,1000,0.5250,0.4750,0.5000,0.5000,0.2000,0.1000,0.0073,0.3403,0.7589
7,0,1000,0.9000,0.1000,1.0000,0.5000,0.2000,0.1000,0.2681,0.5210,0.8829
7,0,1000,0.9500,0.0500,1.5000,0.2000,0.2000,0.1000,0.3685,0.7305,0.9541
7,0,1000,0.9250,0.0750,1.0000,0.2000,0.2000,0.1000,0.2265,0.7226,0.9437
7,0,1000,0.8000,0.2000,1.0000,0.2000,0.2000,0.1000,0.2660,0.6248,0.9056
7,0,1000,0.6500,0.3500,1.0000,0.2000,0.2000,0.1000,0.2140,0.5908,0.8787
7,0,1000,0.9750,0.0250,1.5000,0.2000,0.2000,0.1000,0.2165,0.7196,0.9577
7,0,1000,0.8000,0.2000,0.5000,0.2000,0.2000,0.1000,0.2010,0.6607,0.8901
7,0,1000,0.9750,0.0250,1.0000,0.2000,0.2000,0.1000,0.2834,0.7605,0.9575
7,0,1000,0.6000,0.4000,2.0000,0.5000,0.2000,0.1000,0.1804,0.3393,0.8203
7,0,1000,0.6750,0.3250,2.0000,0.5000,0.2000,0.1000,0.2443,0.3832,0.8525
7,0,1000,0.5500,0.4500,0.5000,0.5000,0.2000,0.1000,0.0256,0.3333,0.7586
7,0,1000,0.5250,0.4750,1.5000,0.5000,0.2000,0.1000,0.1169,0.2774,0.7776
7,0,1000,0.7750,0.2250,2.0000,0.5000,0.2000,0.1000,0.2841,0.4391,0.8788
7,0,1000,0.9500,0.0500,2.0000,0.2000,0.2000,0.1000,0.4319,0.7216,0.9627
7,0,1000,0.6250,0.3750,1.0000,0.5000,0.2000,0.1000,0.1090,0.3483,0.7943
7,0,1000,0.9250,0.0750,0.5000,0.2000,0.2000,0.1000,0.2730,0.6956,0.9201
7,1,1000,0.7500,0.2500,1.5000,0.2000,0.2000,0.1000,0.3191,0.6786,0.9294
7,1,1000,0.6750,0.3250,0.5000,0.5000,0.2000,0.1000,0.0735,0.3862,0.7951
7,1,1000,0.8750,0.1250,2.0000,0.5000,0.2000,0.1000,0.2980,0.4990,0.9126
7,1,1000,0.6500,0.3500,2.0000,0.2000,0.2000,0.1000,0.3060,0.6218,0.9190
7,1,1000,0.5250,0.4750,1.0000,0.5000,0.2000,0.1000,0.0751,0.2555,0.7527
7,1,1000,0.5750,0.4250,0.5000,0.2000,0.2000,0.1000,0.1412,0.6148,0.8644
7,1,1000,0.9750,0.0250,1.5000,0.5000,0.2000,0.1000,0.3445,0.5309,0.9165
7,1,1000,0.9750,0.0250,1.0000,0.5000,0.2000,0.1000,0.2481,0.5240,0.8933
7,1,1000,0.8000,0.2000,0.5000,0.5000,0.2000,0.1000,0.1211,0.4451,0.8265
7,1,1000,0.5750,0.4250,1.0000,0.5000,0.2000,0.1000,0.0748,0.3064,0.7748
7,1,1000,0.9000,0.1000,2.0000,0.2000,0.2000,0.1000,0.1556,0.6926,0.9620
7,1,1000,0.6000,0.4000,1.5000,0.2000,0.2000,0.1000,0.2120,0.5429,0.8875
7,1,1000,0.6250,0.3750,0.5000,0.2000,0.2000,0.1000,0.2053,0.6387,0.8755
7,1,1000,0.9500,0.0500,2.0000,0.5000,0.2000,0.1000,0.3596,0.5269,0.9192
7,1,1000,0.5000,0.5000,2.0000,0.2000,0.2000,0.1000,0.1641,0.4731,0.8623
7,1,1000,0.8500,0.1500,2.0000,0.2000,0.2000,0.1000,0.3250,0.6846,0.9487
7,1,1000,0.7000,0.3000,1.5000,0.5000,0.2000,0.1000,0.2323,0.4102,0.8510
7,1,1000,0.7500,0.2500,1.0000,0.5000,0.2000,0.1000,0.2066,0.4601,0.8490
7,1,1000,0.5250,0.4750,1.5000,0.2000,0.2000,0.1000,0.1793,0.5679,0.8827
7,1,1000,0.8500,0.1500,1.0000,0.5000,0.2000,0.1000,0.2401,0.4810,0.8772
7,1,1000,0.6500,0.3500,1.0000,0.5000,0.2000,0.1000,0.1529,0.3822,0.8120
7,1,1000,0.8250,0.1750,1.0000,0.5000,0.2000,0.1000,0.2174,0.4701,0.8569
7,1,1000,0.7500,0.2500,0.5000,0.2000,0.2000,0.1000,0.2109,0.6497,0.8898
7,1,1000,0.9000,0.1000,0.5000,0.2000,0.2000,0.1000,0.3247,0.7126,0.9212
7,1,1000,0.9250,0.0750,2.0000,0.2000,0.2000,0.1000,0.3164,0.7086,0.9578
7,1,1000,0.6500,0.3500,0.5000,0.2000,0.2000,0.1000,0.1653,0.5898,0.8631
7,1,1000,0.5500,0.4500,1.0000,0.5000,0.2000,0.1000,0.0943,0.3303,0.7819
7,1,1000,0.5000,0.5000,1.5000,0.5000,0.2000,0.1000,0.0946,0.2754,0.7773
7,1,1000,0.8750,0.1250,2.0000,0.2000,0.2000,0.1000,0.3001,0.7066,0.9533
7,1,1000,0.9500,0.0500,1.5000,0.5000,0.2000,0.1000,0.3305,0.5110,0.9006
7,1,1000,0.8750,0.1250,1.0000,0.5000,0.2000,0.1000,0.2605,0.4930,0.8740
7,1,1000,0.5750,0.4250,2.0000,0.5000,0.2000,0.1000,0.1864,0.3283,0.8208
7,1,1000,0.5250,0.4750,0.5000,0.2000,0.2000,0.1000,0.1734,0.6367,0.8718
7,1,1000,0.7250,0.2750,1.5000,0.5000,0.2000,0.1000,0.1947,0.4052,0.8386
7,1,1000,0.5750,0.4250,1.0000,0.2000,0.2000,0.1000,0.2419,0.5938,0.8812
7,1,1000,1.0000,0.0000,0.5000,0.5000,0.2000,0.1000,0.2631,0.5679,0.8839
7,1,1000,0.5000,0.5000,1.0000,0.5000,0.2000,0.1000,0.0486,0.2715,0.7522
7,1,1000,0.6750,0.3250,0.5000,0.2000,0.2000,0.1000,0.2271,0.6407,0.8827
7,1,1000,0.9750,0.0250,2.0000,0.2000,0.2000,0.1000,0.3535,0.7345,0.9626
7,1,1000,0.8000,0.2000,2.0000,0.5000,0.2000,0.1000,0.2447,0.4641,0.8868
7,1,1000,0.5250,0.4750,1.0000,0.2000,0.2000,0.1000,0.1939,0.5749,0.8670
7,1,1000,0.8250,0.1750,1.5000,0.5000,0.2000,0.1000,0.2691,0.4701,0.8745
7,1,1000,1.0000,0.0000,1.0000,0.5000,0.2000,0.1000,0.3298,0.5589,0.9098
7,1,1000,0.5500,0.4500,2.0000,0.5000,0.2000,0.1000,0.1560,0.2864,0.8040
7,1,1000,0.5000,0.5000,1.5000,0.2000,0.2000,0.1000,0.1572,0.5609,0.8801
7,1,1000,0.7000,0.3000,0.5000,0.5000,0.2000,0.1000,0.0848,0.4222,0.8056
7,1,1000,1.0000,0.0000,1.0000,0.2000,0.2000,0.1000,0.1601,0.7565,0.9600
7,1,1000,0.7250,0.2750,2.0000,0.2000,0.2000,0.1000,0.3784,0.6447,0.9293
7,1,1000,0.9750,0.0250,0.5000,0.2000,0.2000,0.1000,0.3762,0.7525,0.9436
7,1,1000,0.8250,0.1750,1.0000,0.2000,0.2000,0.1000,0.3210,0.7046,0.9324
7,1,1000,0.8250,0.1750,0.5000,0.2000,0.2000,0.1000,0.2369,0.6816,0.9103
7,1,1000,0.6250,0.3750,1.5000,0.5000,0.2000,0.1000,0.1875,0.3633,0.8298
7,1,1000,0.6500,0.3500,2.0000,0.5000,0.2000,0.1000,0.1725,0.3543,0.8373
7,1,1000,0.7500,0.2500,0.5000,0.5000,0.2000,0.1000,0.1455,0.4032,0.8108
7,1,1000,0.7250,0.2750,1.0000,0.2000,0.2000,0.1000,0.2685,0.6397,0.9072
7,1,1000,0.7500,0.2500,1.0000,0.2000,0.2000,0.1000,0.1717,0.6347,0.9025
7,1,1000,0.6000,0.4000,2.0000,0.2000,0.2000,0.1000,0.2060,0.5309,0.8863
7,1,1000,0.9000,0.1000,2.0000,0.5000,0.2000,0.1000,0.3129,0.4920,0.9125
7,1,1000,0.5750,0.4250,2.0000,0.2000,0.2000,0.1000,0.2597,0.5629,0.8933
7,1,1000,0.7750,0.2250,1.0000,0.2000,0.2000,0.1000,0.3241,0.6717,0.9200
7,1,1000,0.7500,0.2500,2.0000,0.2000,0.2000,0.1000,0.2056,0.6537,0.9299
7,1,1000,0.7500,0.2500,2.0000,0.5000,0.2000,0.1000,0.2632,0.3842,0.8669
7,1,1000,0.8500,0.1500,1.5000,0.2000,0.2000,0.1000,0.3554,0.6886,0.9389
7,1,1000,0.6750,0.3250,1.5000,0.2000,0.2000,0.1000,0.3097,0.5958,0.9068
7,1,1000,0.5000,0.5000,0.5000,0.2000,0.2000,0.1000,0.1365,0.5818,0.8513
7,1,1000,0.8000,0.2000,1.5000,0.2000,0.2000,0.1000,0.3384,0.6747,0.9407
7,1,1000,0.9500,0.0500,0.5000,0.2000,0.2000,0.1000,0.2671,0.6826,0.9162
7,1,1000,0.6750,0.3250,1.0000,0.2000,0.2000,0.1000,0.2142,0.5868,0.8831
7,1,1000,0.7000,0.3000,2.0000,0.2000,0.2000,0.1000,0.2042,0.6427,0.9270
7,1,1000,0.7000,0.3000,2.0000,0.5000,0.2000,0.1000,0.1984,0.3852,0.8532
7,1,1000,0.8500,0.1500,0.5000,0.5000,0.2000,0.1000,0.1853,0.5030,0.8545
7,1,1000,0.8250,0.1750,2.0000,0.2000,0.2000,0.1000,0.3514,0.7136,0.9494
7,1,1000,0.6250,0.3750,0.5000,0.5000,0.2000,0.1000,0.0711,0.3543,0.7787
7,1,1000,0.6000,0.4000,1.5000,0.5000,0.2000,0.1000,0.1264,0.3603,0.8135
7,1,1000,0.5000,0.5000,2.0000,0.5000,0.2000,0.1000,0.0979,0.2445,0.7742
7,1,1000,0.8250,0.1750,0.5000,0.5000,0.2000,0.1000,0.1671,0.4780,0.8387
7,1,1000,0.8500,0.1500,0.5000,0.2000,0.2000,0.1000,0.3226,0.7006,0.9149
7,1,1000,0.6000,0.4000,1.0000,0.5000,0.2000,0.1000,0.1093,0.3313,0.7884
7,1,1000,0.9000,0.1000,1.0000,0.2000,0.2000,0.1000,0.2358,0.6966,0.9320
7,1,1000,0.9000,0.1000,0.5000,0.5000,0.2000,0.1000,0.2090,0.4840,0.8415
7,1,1000,0.8000,0.2000,1.5000,0.5000,0.2000,0.1000,0.2980,0.4631,0.8785
7,1,1000,1.0000,0.0000,1.5000,0.2000,0.2000,0.1000,0.2804,0.7555,0.9650
7,1,1000,0.5750,0.4250,1.5000,0.2000,0.2000,0.1000,0.2880,0.6158,0.8991
7,1,1000,0.7750,0.2250,1.5000,0.2000,0.2000,0.1000,0.2198,0.6487,0.9282
7,1,1000,0.7000,0.3000,1.0000,0.2000,0.2000,0.1000,0.1952,0.6377,0.9005
7,1,1000,1.0000,0.0000,2.0000,0.5000,0.2000,0.1000,0.2696,0.5439,0.9398
7,1,1000,0.7000,0.3000,1.5000,0.2000,0.2000,0.1000,0.3207,0.6347,0.9105
7,1,1000,0.6000,0.4000,0.5000,0.2000,0.2000,0.1000,0.1578,0.6198,0.8648
7,1,1000,1.0000,0.0000,1.5000,0.5000,0.2000,0.1000,0.3732,0.5519,0.9252
7,1,1000,0.6250,0.3750,2.0000,0.2000,0.2000,0.1000,0.3080,0.5369,0.8924
7,1,1000,0.8500,0.1500,2.0000,0.5000,0.2000,0.1000,0.3452,0.4760,0.9027
7,1,1000,0.8750,0.1250,0.5000,0.2000,0.2000,0.1000,0.3263,0.6946,0.9120
7,1,1000,0.9750,0.0250,0.5000,0.5000,0.2000,0.1000,0.2264,0.5419,0.8815
7,1,1000,0.6750,0.3250,1.5000,0.5000,0.2000,0.1000,0.2118,0.3932,0.8388
7,1,1000,0.6250,0.3750,1.0000,0.2000,0.2000,0.1000,0.2038,0.5768,0.8742
7,1,1000,0.7750,0.2250,2.0000,0.2000,0.2000,0.1000,0.3868,0.6477,0.9345
7,1,1000,0.9000,0.1000,1.5000,0.5000,0.2000,0.1000,0.2820,0.4910,0.8979
7,1,1000,0.7000,0.3000,0.5000,0.2000,0.2000,0.1000,0.2189,0.6357,0.8833
