job_id,rep,n_steps,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,modularity,proportion_pure_edges,mean_majority_proportion
2,0,1000,0.9500,0.0500,0.5000,0.5000,0.2000,0.1000,0.2068,0.5429,0.8725
2,0,1000,0.8750,0.1250,2.0000,0.2000,0.2000,0.1000,0.3004,0.6926,0.9539
2,0,1000,0.6000,0.4000,0.5000,0.5000,0.2000,0.1000,0.0427,0.3832,0.7763
2,0,1000,0.8750,0.1250,0.5000,0.5000,0.2000,0.1000,0.1886,0.5259,0.8594
2,0,1000,0.7500,0.2500,1.0000,0.5000,0.2000,0.1000,0.2066,0.4242,0.8438
2,0,1000,0.7000,0.3000,2.0000,0.5000,0.2000,0.1000,0.2019,0.4371,0.8834
2,0,1000,0.5750,0.4250,2.0000,0.5000,0.2000,0.1000,0.1253,0.2964,0.8123
2,0,1000,0.6250,0.3750,1.0000,0.2000,0.2000,0.1000,0.2048,0.6038,0.8863
2,0,1000,0.6000,0.4000,1.0000,0.2000,0.2000,0.1000,0.2022,0.6208,0.8863
2,0,1000,0.6500,0.3500,2.0000,0.5000,0.2000,0.1000,0.2028,0.3752,0.8447
2,0,1000,0.8250,0.1750,1.0000,0.5000,0.2000,0.1000,0.2396,0.4770,0.8606
2,0,1000,0.6500,0.3500,0.5000,0.5000,0.2000,0.1000,0.0613,0.4062,0.7910
2,0,1000,0.9000,0.1000,1.5000,0.5000,0.2000,0.1000,0.3197,0.5100,0.8959
2,0,1000,0.6500,0.3500,1.0000,0.5000,0.2000,0.1000,0.1257,0.4042,0.8160
2,0,1000,0.9500,0.0500,1.5000,0.2000,0.2000,0.1000,0.4135,0.7106,0.9507
2,0,1000,0.8250,0.1750,0.5000,0.2000,0.2000,0.1000,0.2406,0.6667,0.9085
2,0,1000,0.7500,0.2500,0.5000,0.5000,0.2000,0.1000,0.1203,0.4601,0.8272
2,0,1000,0.5250,0.4750,1.0000,0.2000,0.2000,0.1000,0.1587,0.5629,0.8619
2,0,1000,0.6750,0.3250,2.0000,0.5000,0.2000,0.1000,0.1796,0.3932,0.8527
2,0,1000,0.9750,0.0250,1.0000,0.5000,0.2000,0.1000,0.2183,0.5549,0.9085
2,0,1000,0.8000,0.2000,0.5000,0.2000,0.2000,0.1000,0.2733,0.6796,0.8989
2,0,1000,1.0000,0.0000,0.5000,0.2000,0.2000,0.1000,0.0689,0.7445,0.9490
2,0,1000,0.6750,0.3250,1.5000,0.5000,0.2000,0.1000,0.1871,0.3762,0.8273
2,0,1000,1.0000,0.0000,1.5000,0.5000,0.2000,0.1000,0.3450,0.5599,0.9196
2,0,1000,0.5500,0.4500,1.5000,0.2000,0.2000,0.1000,0.2378,0.5619,0.8814
2,0,1000,0.8750,0.1250,1.0000,0.5000,0.2000,0.1000,0.2880,0.5040,0.8852
2,0,1000,0.8500,0.1500,1.5000,0.5000,0.2000,0.1000,0.2814,0.4770,0.8826
2,0,1000,0.7000,0.3000,1.5000,0.5000,0.2000,0.1000,0.2235,0.4242,0.8494
2,0,1000,0.5750,0.4250,1.0000,0.2000,0.2000,0.1000,0.1818,0.5120,0.8467
2,0,1000,0.8250,0.1750,2.0000,0.5000,0.2000,0.1000,0.3281,0.4671,0.8945
2,0,1000,0.9000,0.1000,1.0000,0.2000,0.2000,0.1000,0.0998,0.7076,0.9463
2,0,1000,0.7250,0.2750,1.5000,0.2000,0.2000,0.1000,0.3385,0.6397,0.9206
2,0,1000,0.6000,0.4000,0.5000,0.2000,0.2000,0.1000,0.1590,0.6277,0.8634
2,0,1000,0.6500,0.3500,2.0000,0.2000,0.2000,0.1000,0.2435,0.5848,0.9080
2,0,1000,0.8500,0.1500,1.0000,0.2000,0.2000,0.1000,0.3701,0.6906,0.9360
2,0,1000,0.6000,0.4000,2.0000,0.2000,0.2000,0.1000,0.2532,0.5100,0.8817
2,0,1000,0.7750,0.2250,2.0000,0.2000,0.2000,0.1000,0.3769,0.6437,0.9301
2,0,1000,0.5500,0.4500,2.0000,0.5000,0.2000,0.1000,0.1488,0.3154,0.8138
2,0,1000,1.0000,0.0000,1.5000,0.2000,0.2000,0.1000,0.3535,0.7146,0.9563
2,0,1000,0.7750,0.2250,0.5000,0.5000,0.2000,0.1000,0.1264,0.4311,0.8112
2,0,1000,0.6750,0.3250,0.5000,0.5000,0.2000,0.1000,0.0819,0.4132,0.8054
2,0,1000,0.5000,0.5000,0.5000,0.2000,0.2000,0.1000,0.0509,0.5180,0.8255
2,0,1000,0.6250,0.3750,1.0000,0.5000,0.2000,0.1000,0.1200,0.3323,0.7959
2,0,1000,0.7000,0.3000,1.5000,0.2000,0.2000,0.1000,0.3223,0.6208,0.9112
2,0,1000,0.6500,0.3500,1.5000,0.2000,0.2000,0.1000,0.3012,0.6357,0.9080
2,0,1000,0.8000,0.2000,1.0000,0.2000,0.2000,0.1000,0.2150,0.6756,0.9201
2,0,1000,0.8750,0.1250,1.0000,0.2000,0.2000,0.1000,0.2721,0.6996,0.9367
2,0,1000,0.9250,0.0750,2.0000,0.5000,0.2000,0.1000,0.3455,0.5130,0.9113
2,0,1000,0.9250,0.0750,1.0000,0.5000,0.2000,0.1000,0.2931,0.5449,0.8940
2,0,1000,0.9500,0.0500,1.0000,0.5000,0.2000,0.1000,0.3164,0.5050,0.8881
2,0,1000,0.7000,0.3000,0.5000,0.2000,0.2000,0.1000,0.1929,0.6158,0.8737
2,0,1000,0.9750,0.0250,1.0000,0.2000,0.2000,0.1000,0.4071,0.7325,0.9529
2,0,1000,0.7250,0.2750,1.0000,0.5000,0.2000,0.1000,0.0824,0.4052,0.8388
2,0,1000,0.8000,0.2000,2.0000,0.5000,0.2000,0.1000,0.2049,0.4860,0.8964
2,0,1000,1.0000,0.0000,2.0000,0.2000,0.2000,0.1000,0.3327,0.7465,0.9682
2,0,1000,0.8000,0.2000,2.0000,0.2000,0.2000,0.1000,0.3603,0.6637,0.9371
2,0,1000,0.7500,0.2500,2.0000,0.2000,0.2000,0.1000,0.1857,0.6517,0.9318
2,0,1000,0.7750,0.2250,1.0000,0.2000,0.2000,0.1000,0.3164,0.6397,0.9081
2,0,1000,0.5750,0.4250,1.0000,0.5000,0.2000,0.1000,0.0899,0.3723,0.7908
2,0,1000,0.9250,0.0750,1.5000,0.5000,0.2000,0.1000,0.2460,0.5259,0.9095
2,0,1000,0.9250,0.0750,1.0000,0.2000,0.2000,0.1000,0.3388,0.7325,0.9454
2,0,1000,0.5000,0.5000,2.0000,0.2000,0.2000,0.1000,0.1626,0.4671,0.8606
2,0,1000,0.7500,0.2500,1.0000,0.2000,0.2000,0.1000,0.2281,0.6587,0.9208
2,0,1000,0.6250,0.3750,2.0000,0.2000,0.2000,0.1000,0.2353,0.6058,0.9126
2,0,1000,0.6250,0.3750,0.5000,0.2000,0.2000,0.1000,0.1985,0.6297,0.8778
2,0,1000,0.5250,0.4750,1.5000,0.5000,0.2000,0.1000,0.1007,0.3303,0.7885
2,0,1000,0.6250,0.3750,1.5000,0.2000,0.2000,0.1000,0.1874,0.6327,0.9101
2,0,1000,0.5750,0.4250,2.0000,0.2000,0.2000,0.1000,0.1223,0.5778,0.8958
2,0,1000,0.7000,0.3000,2.0000,0.2000,0.2000,0.1000,0.2562,0.5838,0.9131
2,0,1000,0.5250,0.4750,1.5000,0.2000,0.2000,0.1000,0.2109,0.5090,0.8586
2,0,1000,0.5500,0.4500,1.0000,0.2000,0.2000,0.1000,0.2224,0.5619,0.8697
2,0,1000,0.8750,0.1250,2.0000,0.5000,0.2000,0.1000,0.3395,0.4741,0.9091
2,0,1000,0.7750,0.2250,1.5000,0.5000,0.2000,0.1000,0.2768,0.4481,0.8680
2,0,1000,0.7750,0.2250,1.0000,0.5000,0.2000,0.1000,0.1927,0.4371,0.8389
2,0,1000,0.6250,0.3750,2.0000,0.5000,0.2000,0.1000,0.2335,0.4032,0.8538
2,0,1000,0.9750,0.0250,2.0000,0.2000,0.2000,0.1000,0.3951,0.7116,0.9612
2,0,1000,0.5250,0.4750,1.0000,0.5000,0.2000,0.1000,0.0665,0.2994,0.7649
2,0,1000,0.7250,0.2750,1.5000,0.5000,0.2000,0.1000,0.2404,0.4351,0.8551
2,0,1000,0.9000,0.1000,1.0000,0.5000,0.2000,0.1000,0.0986,0.4970,0.8903
2,0,1000,0.7000,0.3000,1.0000,0.5000,0.2000,0.1000,0.1420,0.4202,0.8323
2,0,1000,0.8250,0.1750,1.0000,0.2000,0.2000,0.1000,0.1828,0.6617,0.9145
2,0,1000,0.5000,0.5000,2.0000,0.5000,0.2000,0.1000,0.0978,0.2166,0.7718
2,0,1000,1.0000,0.0000,0.5000,0.5000,0.2000,0.1000,0.0490,0.5679,0.9143
2,0,1000,0.8500,0.1500,1.0000,0.5000,0.2000,0.1000,0.2783,0.5060,0.8783
2,0,1000,0.5750,0.4250,1.5000,0.2000,0.2000,0.1000,0.2232,0.5878,0.8911
2,0,1000,0.7000,0.3000,1.0000,0.2000,0.2000,0.1000,0.2785,0.5998,0.8921
2,0,1000,0.5750,0.4250,1.5000,0.5000,0.2000,0.1000,0.1375,0.3353,0.7966
2,0,1000,0.5000,0.5000,1.0000,0.5000,0.2000,0.1000,0.0555,0.2784,0.7602
2,0,1000,0.9750,0.0250,0.5000,0.5000,0.2000,0.1000,0.1698,0.5319,0.8793
2,0,1000,0.8500,0.1500,0.5000,0.2000,0.2000,0.1000,0.2638,0.6727,0.9110
2,0,1000,0.9750,0.0250,2.0000,0.5000,0.2000,0.1000,0.1627,0.5539,0.9372
2,0,1000,0.8500,0.1500,2.0000,0.2000,0.2000,0.1000,0.4003,0.6627,0.9441
2,0,1000,0.9250,0.0750,0.5000,0.5000,0.2000,0.1000,0.2039,0.5090,0.8615
2,0,1000,0.8000,0.2000,1.5000,0.2000,0.2000,0.1000,0.3698,0.6377,0.9251
2,0,1000,0.9750,0.0250,1.5000,0.5000,0.2000,0.1000,0.3432,0.5040,0.9023
2,0,1000,0.6500,0.3500,1.5000,0.5000,0.2000,0.1000,0.1283,0.4032,0.8331
2,0,1000,0.5000,0.5000,1.0000,0.2000,0.2000,0.1000,0.1858,0.5768,0.8660
2,0,1000,0.9000,0.1000,2.0000,0.5000,0.2000,0.1000,0.3140,0.5070,0.9116
2,0,1000,0.7500,0.2500,2.0000,0.5000,0.2000,0.1000,0.2626,0.3932,0.8668
2,0,1000,0.8500,0.1500,1.5000,0.2000,0.2000,0.1000,0.3724,0.7275,0.9476
2,0,1000,0.5250,0.4750,2.0000,0.5000,0.2000,0.1000,0.1173,0.3184,0.8099
2,0,1000,0.6500,0.3500,1.0000,0.2000,0.2000,0.1000,0.2121,0.6088,0.8890
2,0,1000,1.0000,0.0000,1.0000,0.2000,0.2000,0.1000,0.3643,0.7495,0.9634
2,0,1000,0.5000,0.5000,0.5000,0.5000,0.2000,0.1000,0.0148,0.3343,0.7527
2,0,1000,0.5750,0.4250,0.5000,0.5000,0.2000,0.1000,0.0379,0.3842,0.7836
2,0,1000,0.9250,0.0750,1.5000,0.2000,0.2000,0.1000,0.2356,0.7076,0.9501
2,0,1000,0.5500,0.4500,1.0000,0.5000,0.2000,0.1000,0.0749,0.3184,0.7726
2,0,1000,0.7500,0.2500,1.5000,0.2000,0.2000,0.1000,0.2631,0.6407,0.9141
2,0,1000,0.9250,0.0750,2.0000,0.2000,0.2000,0.1000,0.3795,0.7046,0.9551
2,0,1000,0.7750,0.2250,2.0000,0.5000,0.2000,0.1000,0.3034,0.4381,0.8793
2,0,1000,0.7250,0.2750,1.0000,0.2000,0.2000,0.1000,0.1715,0.6257,0.8984
2,0,1000,0.8250,0.1750,0.5000,0.5000,0.2000,0.1000,0.1668,0.4770,0.8322
2,0,1000,0.9500,0.0500,1.5000,0.5000,0.2000,0.1000,0.3686,0.5659,0.9229
2,0,1000,0.8750,0.1250,1.5000,0.5000,0.2000,0.1000,0.1381,0.5130,0.9046
2,0,1000,0.8250,0.1750,1.5000,0.2000,0.2000,0.1000,0.3244,0.6717,0.9342
2,0,1000,0.9000,0.1000,1.5000,0.2000,0.2000,0.1000,0.3128,0.6866,0.9428
2,0,1000,0.9500,0.0500,0.5000,0.2000,0.2000,0.1000,0.3097,0.7176,0.9314
2,0,1000,0.9500,0.0500,2.0000,0.5000,0.2000,0.1000,0.3706,0.5040,0.9185
2,0,1000,0.5000,0.5000,1.5000,0.2000,0.2000,0.1000,0.2260,0.5389,0.8642
2,0,1000,0.8500,0.1500,2.0000,0.5000,0.2000,0.1000,0.1556,0.4970,0.9056
2,0,1000,0.8500,0.1500,0.5000,0.5000,0.2000,0.1000,0.1897,0.5040,0.8472
2,0,1000,0.7750,0.2250,0.5000,0.2000,0.2000,0.1000,0.2320,0.6637,0.8951
2,0,1000,0.8750,0.1250,0.5000,0.2000,0.2000,0.1000,0.2377,0.7365,0.9263
2,0,1000,0.7250,0.2750,0.5000,0.2000,0.2000,0.1000,0.1546,0.6397,0.8849
2,0,1000,0.5500,0.4500,2.0000,0.2000,0.2000,0.1000,0.1906,0.5319,0.8834
2,0,1000,0.8250,0.1750,1.5000,0.5000,0.2000,0.1000,0.2979,0.4880,0.8812
2,0,1000,0.9750,0.0250,1.5000,0.2000,0.2000,0.1000,0.4230,0.7076,0.9561
2,0,1000,0.5500,0.4500,0.5000,0.2000,0.2000,0.1000,0.0832,0.5359,0.8359
2,0,1000,0.7000,0.3000,0.5000,0.5000,0.2000,0.1000,0.1516,0.4202,0.8137
2,0,1000,0.8250,0.1750,2.0000,0.2000,0.2000,0.1000,0.2456,0.7026,0.9496
2,0,1000,0.6000,0.4000,2.0000,0.5000,0.2000,0.1000,0.2032,0.3563,0.8367
2,0,1000,0.5250,0.4750,0.5000,0.5000,0.2000,0.1000,0.0063,0.3323,0.7527
2,0,1000,0.7750,0.2250,1.5000,0.2000,0.2000,0.1000,0.3433,0.6866,0.9332
2,0,1000,0.5750,0.4250,0.5000,0.2000,0.2000,0.1000,0.1381,0.6188,0.8699
2,0,1000,0.8750,0.1250,1.5000,0.2000,0.2000,0.1000,0.2909,0.6986,0.9471
2,0,1000,0.6250,0.3750,0.5000,0.5000,0.2000,0.1000,0.0757,0.3593,0.7844
2,0,1000,1.0000,0.0000,1.0000,0.5000,0.2000,0.1000,0.3338,0.5329,0.9020
2,0,1000,0.6750,0.3250,2.0000,0.2000,0.2000,0.1000,0.1119,0.6437,0.9248
2,0,1000,0.7500,0.2500,0.5000,0.2000,0.2000,0.1000,0.1709,0.6148,0.8754
2,0,1000,0.6000,0.4000,1.5000,0.2000,0.2000,0.1000,0.1515,0.5998,0.8927
2,0,1000,0.8000,0.2000,1.0000,0.5000,0.2000,0.1000,0.2402,0.4900,0.8666
2,0,1000,0.9500,0.0500,1.0000,0.2000,0.2000,0.1000,0.1532,0.7315,0.9537
2,0,1000,0.9500,0.0500,2.0000,0.2000,0.2000,0.1000,0.4049,0.7515,0.9650
2,0,1000,0.6750,0.3250,1.5000,0.2000,0.2000,0.1000,0.2604,0.5948,0.8998
2,0,1000,0.5000,0.5000,1.5000,0.5000,0.2000,0.1000,0.1062,0.2764,0.7788
2,0,1000,0.6750,0.3250,1.0000,0.2000,0.2000,0.1000,0.2261,0.5918,0.8901
2,0,1000,0.9750,0.0250,0.5000,0.2000,0.2000,0.1000,0.3515,0.7395,0.9357
2,0,1000,0.8000,0.2000,1.5000,0.5000,0.2000,0.1000,0.2458,0.4491,0.8651
2,0,1000,0.5500,0.4500,1.5000,0.5000,0.2000,0.1000,0.1219,0.2974,0.7848
2,0,1000,0.5250,0.4750,2.0000,0.2000,0.2000,0.1000,0.2268,0.5060,0.8738
2,1,1000,0.6250,0.3750,1.5000,0.5000,0.2000,0.1000,0.1557,0.3423,0.8130
2,1,1000,0.8000,0.2000,0.5000,0.5000,0.2000,0.1000,0.1525,0.4611,0.8254
2,1,1000,0.6500,0.3500,0.5000,0.2000,0.2000,0.1000,0.1550,0.5948,0.8644
2,1,1000,0.9000,0.1000,0.5000,0.2000,0.2000,0.1000,0.2930,0.7096,0.9196
2,1,1000,0.9000,0.1000,2.0000,0.2000,0.2000,0.1000,0.1742,0.7156,0.9581
2,1,1000,1.0000,0.0000,2.0000,0.5000,0.2000,0.1000,0.2931,0.5599,0.9288
2,1,1000,0.9250,0.0750,0.5000,0.2000,0.2000,0.1000,0.2482,0.7186,0.9351
2,1,1000,0.6000,0.4000,1.0000,0.5000,0.2000,0.1000,0.0832,0.3373,0.7930
2,1,1000,0.5250,0.4750,0.5000,0.2000,0.2000,0.1000,0.1536,0.6028,0.8597
2,1,1000,0.9000,0.1000,0.5000,0.5000,0.2000,0.1000,0.2017,0.4910,0.8410
2,1,1000,0.7250,0.2750,2.0000,0.5000,0.2000,0.1000,0.2370,0.4261,0.8638
2,1,1000,0.6000,0.4000,1.5000,0.5000,0.2000,0.1000,0.1738,0.3493,0.8185
2,1,1000,0.7500,0.2500,1.5000,0.5000,0.2000,0.1000,0.2605,0.4202,0.8576
2,1,1000,0.7250,0.2750,2.0000,0.2000,0.2000,0.1000,0.1973,0.6108,0.9211
2,1,1000,0.6750,0.3250,0.5000,0.2000,0.2000,0.1000,0.1913,0.6168,0.8730
2,1,1000,0.5500,0.4500,0.5000,0.5000,0.2000,0.1000,0.0201,0.3623,0.7727
2,1,1000,0.6750,0.3250,1.0000,0.5000,0.2000,0.1000,0.1762,0.4471,0.8363
2,1,1000,0.7250,0.2750,0.5000,0.5000,0.2000,0.1000,0.0936,0.4192,0.8077
2,1,1000,0.9500,0.0500,0.5000,0.5000,0.2000,0.1000,0.2449,0.5329,0.8621
2,1,1000,0.8750,0.1250,2.0000,0.2000,0.2000,0.1000,0.4184,0.6906,0.9542
2,1,1000,0.6000,0.4000,0.5000,0.5000,0.2000,0.1000,0.0582,0.3633,0.7787
2,1,1000,0.8750,0.1250,0.5000,0.5000,0.2000,0.1000,0.1454,0.4651,0.8485
2,1,1000,0.7500,0.2500,1.0000,0.5000,0.2000,0.1000,0.1961,0.4481,0.8439
2,1,1000,0.7000,0.3000,2.0000,0.5000,0.2000,0.1000,0.2218,0.4002,0.8514
2,1,1000,0.5750,0.4250,2.0000,0.5000,0.2000,0.1000,0.1733,0.3952,0.8478
2,1,1000,0.6250,0.3750,1.0000,0.2000,0.2000,0.1000,0.2414,0.6128,0.8843
2,1,1000,0.6000,0.4000,1.0000,0.2000,0.2000,0.1000,0.1529,0.5968,0.8822
2,1,1000,0.6500,0.3500,2.0000,0.5000,0.2000,0.1000,0.2058,0.3872,0.8472
2,1,1000,0.8250,0.1750,1.0000,0.5000,0.2000,0.1000,0.1756,0.4651,0.8713
2,1,1000,0.6500,0.3500,0.5000,0.5000,0.2000,0.1000,0.0484,0.3573,0.7787
2,1,1000,0.9000,0.1000,1.5000,0.5000,0.2000,0.1000,0.3022,0.4820,0.8953
2,1,1000,0.6500,0.3500,1.0000,0.5000,0.2000,0.1000,0.1560,0.3902,0.8240
2,1,1000,0.9500,0.0500,1.5000,0.2000,0.2000,0.1000,0.1678,0.7345,0.9568
2,1,1000,0.8250,0.1750,0.5000,0.2000,0.2000,0.1000,0.1045,0.6786,0.9057
2,1,1000,0.7500,0.2500,0.5000,0.5000,0.2000,0.1000,0.1108,0.4850,0.8357
2,1,1000,0.5250,0.4750,1.0000,0.2000,0.2000,0.1000,0.2033,0.5699,0.8672
2,1,1000,0.6750,0.3250,2.0000,0.5000,0.2000,0.1000,0.2046,0.3623,0.8407
2,1,1000,0.9750,0.0250,1.0000,0.5000,0.2000,0.1000,0.2902,0.5559,0.9120
2,1,1000,0.8000,0.2000,0.5000,0.2000,0.2000,0.1000,0.2779,0.6756,0.9017
2,1,1000,1.0000,0.0000,0.5000,0.2000,0.2000,0.1000,0.3662,0.7345,0.9438
2,1,1000,0.6750,0.3250,1.5000,0.5000,0.2000,0.1000,0.1965,0.3982,0.8365
2,1,1000,1.0000,0.0000,1.5000,0.5000,0.2000,0.1000,0.3083,0.5349,0.9190
2,1,1000,0.5500,0.4500,1.5000,0.2000,0.2000,0.1000,0.2137,0.5609,0.8793
2,1,1000,0.8750,0.1250,1.0000,0.5000,0.2000,0.1000,0.2242,0.4721,0.8723
2,1,1000,0.8500,0.1500,1.5000,0.5000,0.2000,0.1000,0.3038,0.4830,0.8865
2,1,1000,0.7000,0.3000,1.5000,0.5000,0.2000,0.1000,0.2121,0.4112,0.8455
2,1,1000,0.5750,0.4250,1.0000,0.2000,0.2000,0.1000,0.2194,0.5788,0.8709
2,1,1000,0.8250,0.1750,2.0000,0.5000,0.2000,0.1000,0.2484,0.4681,0.8916
2,1,1000,0.9000,0.1000,1.0000,0.2000,0.2000,0.1000,0.2761,0.6916,0.9355
2,1,1000,0.7250,0.2750,1.5000,0.2000,0.2000,0.1000,0.1827,0.5978,0.9053
2,1,1000,0.6000,0.4000,0.5000,0.2000,0.2000,0.1000,0.1664,0.6148,0.8662
2,1,1000,0.6500,0.3500,2.0000,0.2000,0.2000,0.1000,0.2440,0.5788,0.9057
2,1,1000,0.8500,0.1500,1.0000,0.2000,0.2000,0.1000,0.3209,0.6956,0.9312
2,1,1000,0.6000,0.4000,2.0000,0.2000,0.2000,0.1000,0.2790,0.5858,0.9037
2,1,1000,0.7750,0.2250,2.0000,0.2000,0.2000,0.1000,0.3072,0.6617,0.9321
2,1,1000,0.5500,0.4500,2.0000,0.5000,0.2000,0.1000,0.1615,0.3084,0.8026
2,1,1000,1.0000,0.0000,1.5000,0.2000,0.2000,0.1000,0.3406,0.7285,0.9629
2,1,1000,0.7750,0.2250,0.5000,0.5000,0.2000,0.1000,0.1585,0.4351,0.8135
2,1,1000,0.6750,0.3250,0.5000,0.5000,0.2000,0.1000,0.0883,0.3942,0.7970
2,1,1000,0.5000,0.5000,0.5000,0.2000,0.2000,0.1000,0.1077,0.5170,0.8282
2,1,1000,0.6250,0.3750,1.0000,0.5000,0.2000,0.1000,0.1242,0.3762,0.8037
2,1,1000,0.7000,0.3000,1.5000,0.2000,0.2000,0.1000,0.1578,0.6547,0.9198
2,1,1000,0.6500,0.3500,1.5000,0.2000,0.2000,0.1000,0.2875,0.5868,0.8947
2,1,1000,0.8000,0.2000,1.0000,0.2000,0.2000,0.1000,0.2873,0.6647,0.9169
2,1,1000,0.8750,0.1250,1.0000,0.2000,0.2000,0.1000,0.1995,0.6667,0.9245
2,1,1000,0.9250,0.0750,2.0000,0.5000,0.2000,0.1000,0.1970,0.5060,0.9162
2,1,1000,0.9250,0.0750,1.0000,0.5000,0.2000,0.1000,0.3351,0.5379,0.9035
2,1,1000,0.9500,0.0500,1.0000,0.5000,0.2000,0.1000,0.2745,0.5230,0.8970
2,1,1000,0.7000,0.3000,0.5000,0.2000,0.2000,0.1000,0.2101,0.6577,0.8923
2,1,1000,0.9750,0.0250,1.0000,0.2000,0.2000,0.1000,0.3958,0.7435,0.9480
2,1,1000,0.7250,0.2750,1.0000,0.5000,0.2000,0.1000,0.1968,0.4261,0.8386
2,1,1000,0.8000,0.2000,2.0000,0.5000,0.2000,0.1000,0.3298,0.4721,0.8951
2,1,1000,1.0000,0.0000,2.0000,0.2000,0.2000,0.1000,0.3532,0.7216,0.9662
2,1,1000,0.8000,0.2000,2.0000,0.2000,0.2000,0.1000,0.2988,0.6537,0.9384
2,1,1000,0.7500,0.2500,2.0000,0.2000,0.2000,0.1000,0.3846,0.6687,0.9358
2,1,1000,0.7750,0.2250,1.0000,0.2000,0.2000,0.1000,0.1237,0.7226,0.9310
2,1,1000,0.5750,0.4250,1.0000,0.5000,0.2000,0.1000,0.0842,0.3393,0.7873
2,1,1000,0.9250,0.0750,1.5000,0.5000,0.2000,0.1000,0.3519,0.5389,0.9130
2,1,1000,0.9250,0.0750,1.0000,0.2000,0.2000,0.1000,0.1893,0.7236,0.9453
2,1,1000,0.5000,0.5000,2.0000,0.2000,0.2000,0.1000,0.2089,0.4890,0.8644
2,1,1000,0.7500,0.2500,1.0000,0.2000,0.2000,0.1000,0.1615,0.6617,0.9131
2,1,1000,0.6250,0.3750,2.0000,0.2000,0.2000,0.1000,0.2557,0.5549,0.8992
2,1,1000,0.6250,0.3750,0.5000,0.2000,0.2000,0.1000,0.1906,0.6487,0.8782
2,1,1000,0.5250,0.4750,1.5000,0.5000,0.2000,0.1000,0.1147,0.3253,0.7918
2,1,1000,0.6250,0.3750,1.5000,0.2000,0.2000,0.1000,0.1080,0.6138,0.9117
2,1,1000,0.5750,0.4250,2.0000,0.2000,0.2000,0.1000,0.2356,0.5289,0.8819
2,1,1000,0.7000,0.3000,2.0000,0.2000,0.2000,0.1000,0.3007,0.6098,0.9175
2,1,1000,0.5250,0.4750,1.5000,0.2000,0.2000,0.1000,0.2637,0.5529,0.8801
2,1,1000,0.5500,0.4500,1.0000,0.2000,0.2000,0.1000,0.1732,0.5190,0.8509
2,1,1000,0.8750,0.1250,2.0000,0.5000,0.2000,0.1000,0.2796,0.4711,0.9074
2,1,1000,0.7750,0.2250,1.5000,0.5000,0.2000,0.1000,0.2434,0.4411,0.8709
2,1,1000,0.7750,0.2250,1.0000,0.5000,0.2000,0.1000,0.1720,0.4521,0.8415
2,1,1000,0.6250,0.3750,2.0000,0.5000,0.2000,0.1000,0.2122,0.3453,0.8308
2,1,1000,0.9750,0.0250,2.0000,0.2000,0.2000,0.1000,0.3695,0.7495,0.9618
2,1,1000,0.5250,0.4750,1.0000,0.5000,0.2000,0.1000,0.0856,0.3004,0.7758
2,1,1000,0.7250,0.2750,1.5000,0.5000,0.2000,0.1000,0.2340,0.4641,0.8707
2,1,1000,0.9000,0.1000,1.0000,0.5000,0.2000,0.1000,0.2474,0.4661,0.8772
2,1,1000,0.7000,0.3000,1.0000,0.5000,0.2000,0.1000,0.1540,0.4092,0.8183
