job_id,rep,n_steps,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,modularity,proportion_pure_edges,mean_majority_proportion
5,0,1000,0.6250,0.3750,1.5000,0.5000,0.2000,0.1000,0.1710,0.3343,0.8157
5,0,1000,0.7750,0.2250,2.0000,0.5000,0.2000,0.1000,0.2296,0.4331,0.8725
5,0,1000,0.7000,0.3000,2.0000,0.5000,0.2000,0.1000,0.2362,0.3713,0.8547
5,0,1000,0.8250,0.1750,0.5000,0.2000,0.2000,0.1000,0.3107,0.6697,0.9091
5,0,1000,0.6250,0.3750,2.0000,0.5000,0.2000,0.1000,0.1698,0.3453,0.8289
5,0,1000,0.9250,0.0750,1.5000,0.5000,0.2000,0.1000,0.2242,0.5339,0.9167
5,0,1000,0.5500,0.4500,2.0000,0.2000,0.2000,0.1000,0.1935,0.5958,0.9035
5,0,1000,0.9750,0.0250,1.0000,0.5000,0.2000,0.1000,0.2993,0.5289,0.8947
5,0,1000,0.5500,0.4500,1.0000,0.5000,0.2000,0.1000,0.0777,0.3323,0.7851
5,0,1000,0.8250,0.1750,2.0000,0.2000,0.2000,0.1000,0.3555,0.6776,0.9431
5,0,1000,0.6250,0.3750,0.5000,0.2000,0.2000,0.1000,0.1900,0.6667,0.8933
5,0,1000,0.5500,0.4500,1.5000,0.2000,0.2000,0.1000,0.2177,0.5299,0.8746
5,0,1000,0.5250,0.4750,1.0000,0.5000,0.2000,0.1000,0.0686,0.2974,0.7671
5,0,1000,0.7750,0.2250,0.5000,0.5000,0.2000,0.1000,0.1347,0.4531,0.8233
5,0,1000,0.8500,0.1500,2.0000,0.2000,0.2000,0.1000,0.4164,0.7106,0.9482
5,0,1000,0.7000,0.3000,1.0000,0.2000,0.2000,0.1000,0.3123,0.6427,0.9090
5,0,1000,0.7750,0.2250,0.5000,0.2000,0.2000,0.1000,0.2465,0.6727,0.9025
5,0,1000,0.6500,0.3500,1.5000,0.2000,0.2000,0.1000,0.2943,0.5669,0.8862
5,0,1000,0.5000,0.5000,0.5000,0.2000,0.2000,0.1000,0.0838,0.5200,0.8307
5,0,1000,0.9000,0.1000,1.0000,0.2000,0.2000,0.1000,0.3329,0.6986,0.9334
5,0,1000,0.5750,0.4250,1.0000,0.5000,0.2000,0.1000,0.0738,0.3084,0.7740
5,0,1000,0.7500,0.2500,0.5000,0.5000,0.2000,0.1000,0.1446,0.4471,0.8222
5,0,1000,0.9250,0.0750,2.0000,0.2000,0.2000,0.1000,0.3483,0.6996,0.9532
5,0,1000,0.8500,0.1500,2.0000,0.5000,0.2000,0.1000,0.3287,0.4820,0.9030
5,0,1000,0.5750,0.4250,0.5000,0.2000,0.2000,0.1000,0.1337,0.5309,0.8406
5,0,1000,0.9500,0.0500,2.0000,0.5000,0.2000,0.1000,0.3691,0.5220,0.9273
5,0,1000,0.7250,0.2750,1.5000,0.2000,0.2000,0.1000,0.3226,0.6517,0.9156
5,0,1000,0.6750,0.3250,2.0000,0.2000,0.2000,0.1000,0.2216,0.5868,0.9152
5,0,1000,1.0000,0.0000,2.0000,0.5000,0.2000,0.1000,0.2300,0.5339,0.9373
5,0,1000,0.8000,0.2000,1.0000,0.2000,0.2000,0.1000,0.3224,0.6547,0.9148
5,0,1000,0.5500,0.4500,1.0000,0.2000,0.2000,0.1000,0.2234,0.5788,0.8706
5,0,1000,0.8250,0.1750,1.5000,0.5000,0.2000,0.1000,0.2538,0.4491,0.8767
5,0,1000,0.6250,0.3750,2.0000,0.2000,0.2000,0.1000,0.1344,0.5918,0.9086
5,0,1000,0.8500,0.1500,1.0000,0.5000,0.2000,0.1000,0.1449,0.4741,0.8714
5,0,1000,0.9250,0.0750,1.0000,0.5000,0.2000,0.1000,0.3087,0.5419,0.8977
5,0,1000,0.8250,0.1750,0.5000,0.5000,0.2000,0.1000,0.2170,0.5000,0.8526
5,0,1000,0.7250,0.2750,1.5000,0.5000,0.2000,0.1000,0.2171,0.4042,0.8507
5,0,1000,0.7500,0.2500,1.0000,0.5000,0.2000,0.1000,0.1938,0.4182,0.8387
5,0,1000,0.8750,0.1250,1.5000,0.5000,0.2000,0.1000,0.3272,0.5120,0.8953
5,0,1000,0.6750,0.3250,2.0000,0.5000,0.2000,0.1000,0.2023,0.3723,0.8493
5,0,1000,0.6500,0.3500,0.5000,0.5000,0.2000,0.1000,0.0980,0.4371,0.8102
5,0,1000,0.8500,0.1500,1.0000,0.2000,0.2000,0.1000,0.3018,0.6657,0.9224
5,0,1000,0.5000,0.5000,1.0000,0.2000,0.2000,0.1000,0.1619,0.5898,0.8738
5,0,1000,0.5750,0.4250,0.5000,0.5000,0.2000,0.1000,0.0598,0.3782,0.7808
5,0,1000,0.5250,0.4750,1.0000,0.2000,0.2000,0.1000,0.2418,0.6168,0.8888
5,0,1000,0.8250,0.1750,1.0000,0.5000,0.2000,0.1000,0.2512,0.4830,0.8688
5,0,1000,0.8000,0.2000,2.0000,0.2000,0.2000,0.1000,0.3767,0.6647,0.9345
5,0,1000,0.9500,0.0500,1.0000,0.5000,0.2000,0.1000,0.2495,0.5130,0.8860
5,0,1000,0.7000,0.3000,1.5000,0.2000,0.2000,0.1000,0.2878,0.6148,0.9062
5,0,1000,0.8500,0.1500,1.5000,0.5000,0.2000,0.1000,0.3241,0.4850,0.8946
5,0,1000,0.9000,0.1000,2.0000,0.2000,0.2000,0.1000,0.3592,0.6956,0.9532
5,0,1000,0.8000,0.2000,1.5000,0.5000,0.2000,0.1000,0.2543,0.4182,0.8602
5,0,1000,0.8250,0.1750,2.0000,0.5000,0.2000,0.1000,0.3144,0.4561,0.8952
5,0,1000,0.9000,0.1000,0.5000,0.2000,0.2000,0.1000,0.3653,0.7325,0.9300
5,0,1000,0.7750,0.2250,1.5000,0.5000,0.2000,0.1000,0.2333,0.4142,0.8707
5,0,1000,0.7500,0.2500,1.0000,0.2000,0.2000,0.1000,0.3346,0.6806,0.9208
5,0,1000,0.7250,0.2750,2.0000,0.2000,0.2000,0.1000,0.2067,0.6976,0.9411
5,0,1000,0.6500,0.3500,1.0000,0.5000,0.2000,0.1000,0.1498,0.3653,0.8086
5,0,1000,0.8250,0.1750,1.5000,0.2000,0.2000,0.1000,0.3620,0.6257,0.9259
5,0,1000,0.6500,0.3500,1.5000,0.5000,0.2000,0.1000,0.1864,0.3762,0.8354
5,0,1000,0.6000,0.4000,0.5000,0.5000,0.2000,0.1000,0.0223,0.3154,0.7571
5,0,1000,0.5750,0.4250,2.0000,0.2000,0.2000,0.1000,0.1998,0.5928,0.9054
5,0,1000,0.6750,0.3250,0.5000,0.2000,0.2000,0.1000,0.1749,0.6766,0.8920
5,0,1000,0.5500,0.4500,2.0000,0.5000,0.2000,0.1000,0.1539,0.3134,0.8127
5,0,1000,0.5500,0.4500,0.5000,0.5000,0.2000,0.1000,0.0532,0.3992,0.7862
5,0,1000,0.6250,0.3750,1.5000,0.2000,0.2000,0.1000,0.2813,0.5729,0.8879
5,0,1000,0.5000,0.5000,0.5000,0.5000,0.2000,0.1000,0.0069,0.2974,0.7449
5,0,1000,0.6750,0.3250,0.5000,0.5000,0.2000,0.1000,0.0640,0.3972,0.7865
5,0,1000,0.8250,0.1750,1.0000,0.2000,0.2000,0.1000,0.3717,0.6986,0.9321
5,0,1000,0.5000,0.5000,2.0000,0.2000,0.2000,0.1000,0.2379,0.5309,0.8787
5,0,1000,0.8000,0.2000,1.5000,0.2000,0.2000,0.1000,0.1564,0.6727,0.9323
5,0,1000,0.5000,0.5000,1.5000,0.5000,0.2000,0.1000,0.1343,0.3593,0.8048
5,0,1000,0.7250,0.2750,1.0000,0.5000,0.2000,0.1000,0.1909,0.4192,0.8337
5,0,1000,0.9500,0.0500,2.0000,0.2000,0.2000,0.1000,0.3291,0.7255,0.9604
5,0,1000,0.7500,0.2500,2.0000,0.5000,0.2000,0.1000,0.2962,0.4541,0.8803
5,0,1000,0.9000,0.1000,1.0000,0.5000,0.2000,0.1000,0.2240,0.5170,0.8799
5,0,1000,0.5750,0.4250,2.0000,0.5000,0.2000,0.1000,0.1428,0.3533,0.8358
5,0,1000,0.8750,0.1250,1.0000,0.5000,0.2000,0.1000,0.2473,0.4820,0.8718
5,0,1000,0.6750,0.3250,1.5000,0.2000,0.2000,0.1000,0.3236,0.6178,0.9044
5,0,1000,0.9750,0.0250,2.0000,0.5000,0.2000,0.1000,0.2723,0.5429,0.9294
5,0,1000,0.9500,0.0500,1.5000,0.5000,0.2000,0.1000,0.2535,0.5190,0.9140
5,0,1000,0.5750,0.4250,1.5000,0.5000,0.2000,0.1000,0.1365,0.3104,0.7952
5,0,1000,0.8750,0.1250,0.5000,0.2000,0.2000,0.1000,0.3310,0.7265,0.9226
5,0,1000,0.5000,0.5000,2.0000,0.5000,0.2000,0.1000,0.1150,0.2655,0.7905
5,0,1000,0.6000,0.4000,2.0000,0.5000,0.2000,0.1000,0.1605,0.3234,0.8182
5,0,1000,0.6000,0.4000,1.0000,0.2000,0.2000,0.1000,0.2243,0.5958,0.8806
5,0,1000,0.9000,0.1000,1.5000,0.2000,0.2000,0.1000,0.3115,0.7315,0.9514
5,0,1000,0.9750,0.0250,0.5000,0.5000,0.2000,0.1000,0.2278,0.5439,0.8695
5,0,1000,0.5000,0.5000,1.5000,0.2000,0.2000,0.1000,0.1945,0.4511,0.8428
5,0,1000,0.8000,0.2000,1.0000,0.5000,0.2000,0.1000,0.2343,0.5030,0.8681
5,0,1000,0.7000,0.3000,2.0000,0.2000,0.2000,0.1000,0.3636,0.6547,0.9298
5,0,1000,0.9250,0.0750,2.0000,0.5000,0.2000,0.1000,0.1884,0.5090,0.9193
5,0,1000,0.5000,0.5000,1.0000,0.5000,0.2000,0.1000,0.0537,0.3393,0.7732
5,0,1000,0.6500,0.3500,1.0000,0.2000,0.2000,0.1000,0.1567,0.5778,0.8744
5,0,1000,0.9000,0.1000,1.5000,0.5000,0.2000,0.1000,0.1575,0.5120,0.9086
5,0,1000,0.7000,0.3000,0.5000,0.5000,0.2000,0.1000,0.1136,0.4192,0.8118
5,0,1000,1.0000,0.0000,2.0000,0.2000,0.2000,0.1000,0.4339,0.7365,0.9621
5,0,1000,0.7250,0.2750,0.5000,0.5000,0.2000,0.1000,0.1342,0.4481,0.8157
5,1,1000,0.7750,0.2250,1.5000,0.2000,0.2000,0.1000,0.3590,0.6707,0.9310
5,1,1000,0.5250,0.4750,2.0000,0.2000,0.2000,0.1000,0.1989,0.5659,0.8962
5,1,1000,0.9000,0.1000,0.5000,0.5000,0.2000,0.1000,0.1904,0.4960,0.8449
5,1,1000,0.8500,0.1500,0.5000,0.2000,0.2000,0.1000,0.3181,0.7046,0.9215
5,1,1000,0.9500,0.0500,1.5000,0.2000,0.2000,0.1000,0.3468,0.7355,0.9581
5,1,1000,0.5750,0.4250,1.5000,0.2000,0.2000,0.1000,0.1999,0.5409,0.8727
5,1,1000,0.7500,0.2500,0.5000,0.2000,0.2000,0.1000,0.2320,0.6477,0.8891
5,1,1000,0.6000,0.4000,1.5000,0.2000,0.2000,0.1000,0.2266,0.5808,0.8889
5,1,1000,0.8750,0.1250,1.5000,0.2000,0.2000,0.1000,0.3905,0.7116,0.9432
5,1,1000,0.7500,0.2500,2.0000,0.2000,0.2000,0.1000,0.3044,0.6467,0.9353
5,1,1000,0.9500,0.0500,1.0000,0.2000,0.2000,0.1000,0.2601,0.7415,0.9537
5,1,1000,0.7750,0.2250,2.0000,0.2000,0.2000,0.1000,0.3901,0.6357,0.9310
5,1,1000,0.5250,0.4750,0.5000,0.2000,0.2000,0.1000,0.1492,0.5758,0.8523
5,1,1000,1.0000,0.0000,1.5000,0.5000,0.2000,0.1000,0.2441,0.5349,0.9126
5,1,1000,0.7000,0.3000,1.5000,0.5000,0.2000,0.1000,0.2238,0.4222,0.8539
5,1,1000,0.9000,0.1000,2.0000,0.5000,0.2000,0.1000,0.2748,0.4790,0.9027
5,1,1000,0.5250,0.4750,1.5000,0.2000,0.2000,0.1000,0.1515,0.5918,0.8881
5,1,1000,0.7250,0.2750,1.0000,0.2000,0.2000,0.1000,0.3025,0.6357,0.9107
5,1,1000,0.6000,0.4000,0.5000,0.2000,0.2000,0.1000,0.1176,0.5968,0.8674
5,1,1000,0.7500,0.2500,1.5000,0.5000,0.2000,0.1000,0.2635,0.4391,0.8609
5,1,1000,0.6000,0.4000,2.0000,0.2000,0.2000,0.1000,0.2901,0.5559,0.8899
5,1,1000,0.9250,0.0750,1.5000,0.2000,0.2000,0.1000,0.4044,0.7435,0.9595
5,1,1000,0.7000,0.3000,0.5000,0.2000,0.2000,0.1000,0.2309,0.6267,0.8823
5,1,1000,0.5750,0.4250,1.0000,0.2000,0.2000,0.1000,0.2214,0.5679,0.8693
5,1,1000,0.9250,0.0750,0.5000,0.2000,0.2000,0.1000,0.2627,0.7375,0.9303
5,1,1000,1.0000,0.0000,1.0000,0.2000,0.2000,0.1000,0.3936,0.7605,0.9556
5,1,1000,0.7250,0.2750,0.5000,0.2000,0.2000,0.1000,0.2322,0.6407,0.8825
5,1,1000,0.7000,0.3000,1.0000,0.5000,0.2000,0.1000,0.1848,0.4261,0.8382
5,1,1000,0.5500,0.4500,1.5000,0.5000,0.2000,0.1000,0.1078,0.3263,0.8063
5,1,1000,0.7250,0.2750,2.0000,0.5000,0.2000,0.1000,0.2353,0.3892,0.8578
5,1,1000,0.6250,0.3750,1.0000,0.5000,0.2000,0.1000,0.1199,0.3623,0.8010
5,1,1000,0.6750,0.3250,1.5000,0.5000,0.2000,0.1000,0.2029,0.4062,0.8340
5,1,1000,0.8750,0.1250,0.5000,0.5000,0.2000,0.1000,0.1847,0.4800,0.8494
5,1,1000,0.6500,0.3500,0.5000,0.2000,0.2000,0.1000,0.1652,0.5938,0.8706
5,1,1000,0.9500,0.0500,0.5000,0.5000,0.2000,0.1000,0.2159,0.5379,0.8680
5,1,1000,0.6000,0.4000,1.5000,0.5000,0.2000,0.1000,0.1434,0.3802,0.8285
5,1,1000,0.6000,0.4000,1.0000,0.5000,0.2000,0.1000,0.0969,0.3693,0.8052
5,1,1000,0.8750,0.1250,2.0000,0.5000,0.2000,0.1000,0.3138,0.4721,0.9055
5,1,1000,0.6250,0.3750,1.0000,0.2000,0.2000,0.1000,0.2586,0.6158,0.8892
5,1,1000,0.8750,0.1250,1.0000,0.2000,0.2000,0.1000,0.2432,0.7246,0.9384
5,1,1000,0.9750,0.0250,2.0000,0.2000,0.2000,0.1000,0.2656,0.7475,0.9675
5,1,1000,0.9250,0.0750,0.5000,0.5000,0.2000,0.1000,0.2227,0.5499,0.8696
5,1,1000,0.8750,0.1250,2.0000,0.2000,0.2000,0.1000,0.3674,0.7136,0.9528
5,1,1000,0.6250,0.3750,0.5000,0.5000,0.2000,0.1000,0.0623,0.3812,0.7806
5,1,1000,0.5500,0.4500,0.5000,0.2000,0.2000,0.1000,0.0891,0.5778,0.8493
5,1,1000,0.6500,0.3500,2.0000,0.2000,0.2000,0.1000,0.3226,0.5489,0.9003
5,1,1000,0.9750,0.0250,0.5000,0.2000,0.2000,0.1000,0.1361,0.7246,0.9372
5,1,1000,0.7500,0.2500,1.5000,0.2000,0.2000,0.1000,0.3308,0.6357,0.9226
5,1,1000,0.5250,0.4750,2.0000,0.5000,0.2000,0.1000,0.1084,0.3004,0.8045
5,1,1000,0.8500,0.1500,0.5000,0.5000,0.2000,0.1000,0.1802,0.4880,0.8463
5,1,1000,0.6750,0.3250,1.0000,0.2000,0.2000,0.1000,0.2690,0.6008,0.8915
5,1,1000,1.0000,0.0000,1.0000,0.5000,0.2000,0.1000,0.2678,0.5259,0.8978
5,1,1000,0.8000,0.2000,0.5000,0.2000,0.2000,0.1000,0.2965,0.6717,0.9031
5,1,1000,1.0000,0.0000,0.5000,0.5000,0.2000,0.1000,0.2332,0.5689,0.8885
5,1,1000,0.5250,0.4750,1.5000,0.5000,0.2000,0.1000,0.0833,0.3363,0.7941
5,1,1000,0.6750,0.3250,1.0000,0.5000,0.2000,0.1000,0.1413,0.4142,0.8289
5,1,1000,0.9250,0.0750,1.0000,0.2000,0.2000,0.1000,0.2374,0.7246,0.9435
5,1,1000,0.6500,0.3500,2.0000,0.5000,0.2000,0.1000,0.2310,0.4072,0.8562
5,1,1000,0.8500,0.1500,1.5000,0.2000,0.2000,0.1000,0.2302,0.6836,0.9374
5,1,1000,0.7750,0.2250,1.0000,0.5000,0.2000,0.1000,0.1915,0.4182,0.8361
5,1,1000,1.0000,0.0000,0.5000,0.2000,0.2000,0.1000,0.2830,0.7315,0.9473
5,1,1000,0.9750,0.0250,1.5000,0.5000,0.2000,0.1000,0.3347,0.5269,0.9031
5,1,1000,0.9750,0.0250,1.0000,0.2000,0.2000,0.1000,0.1317,0.7505,0.9539
5,1,1000,0.9500,0.0500,0.5000,0.2000,0.2000,0.1000,0.3515,0.7265,0.9317
5,1,1000,0.8000,0.2000,0.5000,0.5000,0.2000,0.1000,0.1377,0.4481,0.8241
5,1,1000,0.8000,0.2000,2.0000,0.5000,0.2000,0.1000,0.3145,0.4760,0.8966
5,1,1000,0.5250,0.4750,0.5000,0.5000,0.2000,0.1000,-0.0036,0.2964,0.7412
5,1,1000,0.9750,0.0250,1.5000,0.2000,0.2000,0.1000,0.4056,0.6966,0.9487
5,1,1000,1.0000,0.0000,1.5000,0.2000,0.2000,0.1000,0.3933,0.7345,0.9594
5,1,1000,0.7750,0.2250,1.0000,0.2000,0.2000,0.1000,0.3275,0.6287,0.9083
5,1,1000,0.6250,0.3750,1.5000,0.5000,0.2000,0.1000,0.1557,0.3234,0.8101
5,1,1000,0.7750,0.2250,2.0000,0.5000,0.2000,0.1000,0.2901,0.4721,0.8892
5,1,1000,0.7000,0.3000,2.0000,0.5000,0.2000,0.1000,0.2500,0.3762,0.8461
5,1,1000,0.8250,0.1750,0.5000,0.2000,0.2000,0.1000,0.2901,0.7116,0.9199
5,1,1000,0.6250,0.3750,2.0000,0.5000,0.2000,0.1000,0.1795,0.4042,0.8543
5,1,1000,0.9250,0.0750,1.5000,0.5000,0.2000,0.1000,0.3304,0.5170,0.8981
5,1,1000,0.5500,0.4500,2.0000,0.2000,0.2000,0.1000,0.1445,0.5798,0.9072
5,1,1000,0.9750,0.0250,1.0000,0.5000,0.2000,0.1000,0.3387,0.5469,0.9085
5,1,1000,0.5500,0.4500,1.0000,0.5000,0.2000,0.1000,0.0796,0.3433,0.7804
5,1,1000,0.8250,0.1750,2.0000,0.2000,0.2000,0.1000,0.0735,0.6687,0.9461
5,1,1000,0.6250,0.3750,0.5000,0.2000,0.2000,0.1000,0.1674,0.6098,0.8676
5,1,1000,0.5500,0.4500,1.5000,0.2000,0.2000,0.1000,0.1865,0.5000,0.8650
5,1,1000,0.5250,0.4750,1.0000,0.5000,0.2000,0.1000,0.0776,0.2745,0.7647
5,1,1000,0.7750,0.2250,0.5000,0.5000,0.2000,0.1000,0.1306,0.4581,0.8265
5,1,1000,0.8500,0.1500,2.0000,0.2000,0.2000,0.1000,0.1887,0.6866,0.9499
5,1,1000,0.7000,0.3000,1.0000,0.2000,0.2000,0.1000,0.1261,0.6307,0.9040
5,1,1000,0.7750,0.2250,0.5000,0.2000,0.2000,0.1000,0.2439,0.6507,0.8983
5,1,1000,0.6500,0.3500,1.5000,0.2000,0.2000,0.1000,0.2199,0.5988,0.8940
5,1,1000,0.5000,0.5000,0.5000,0.2000,0.2000,0.1000,0.1186,0.5250,0.8347
5,1,1000,0.9000,0.1000,1.0000,0.2000,0.2000,0.1000,0.3470,0.7176,0.9376
5,1,1000,0.5750,0.4250,1.0000,0.5000,0.2000,0.1000,0.1317,0.3683,0.7994
5,1,1000,0.7500,0.2500,0.5000,0.5000,0.2000,0.1000,0.1103,0.4860,0.8364
5,1,1000,0.9250,0.0750,2.0000,0.2000,0.2000,0.1000,0.1874,0.7275,0.9615
5,1,1000,0.8500,0.1500,2.0000,0.5000,0.2000,0.1000,0.2997,0.4950,0.9059
5,1,1000,0.5750,0.4250,0.5000,0.2000,0.2000,0.1000,0.1565,0.6208,0.8644
5,1,1000,0.9500,0.0500,2.0000,0.5000,0.2000,0.1000,0.3194,0.5309,0.9250
5,1,1000,0.7250,0.2750,1.5000,0.2000,0.2000,0.1000,0.2786,0.5918,0.9085
5,1,1000,0.6750,0.3250,2.0000,0.2000,0.2000,0.1000,0.3537,0.6367,0.9262
