job_id,rep,n_steps,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,modularity,proportion_pure_edges,mean_majority_proportion
6,0,1000,0.6250,0.3750,0.5000,0.2000,0.2000,0.1000,0.1805,0.6188,0.8718
6,0,1000,0.7500,0.2500,0.5000,0.5000,0.2000,0.1000,0.1485,0.4451,0.8232
6,0,1000,0.9000,0.1000,1.0000,0.5000,0.2000,0.1000,0.1916,0.5200,0.8877
6,0,1000,0.8000,0.2000,1.0000,0.2000,0.2000,0.1000,0.2472,0.6627,0.9188
6,0,1000,0.8500,0.1500,1.5000,0.5000,0.2000,0.1000,0.3103,0.4691,0.8831
6,0,1000,0.7250,0.2750,2.0000,0.5000,0.2000,0.1000,0.2547,0.4242,0.8657
6,0,1000,0.6500,0.3500,2.0000,0.5000,0.2000,0.1000,0.1835,0.3703,0.8515
6,0,1000,0.5000,0.5000,1.5000,0.2000,0.2000,0.1000,0.1918,0.5040,0.8646
6,0,1000,0.9750,0.0250,1.0000,0.2000,0.2000,0.1000,0.3148,0.7216,0.9441
6,0,1000,0.7750,0.2250,1.5000,0.2000,0.2000,0.1000,0.3633,0.6587,0.9267
6,0,1000,0.9750,0.0250,1.5000,0.5000,0.2000,0.1000,0.2490,0.5309,0.9287
6,0,1000,0.5250,0.4750,1.0000,0.5000,0.2000,0.1000,0.0751,0.3273,0.7765
6,0,1000,0.8500,0.1500,1.0000,0.2000,0.2000,0.1000,0.3354,0.6856,0.9291
6,0,1000,0.8500,0.1500,2.0000,0.5000,0.2000,0.1000,0.2620,0.4780,0.9026
6,0,1000,0.5750,0.4250,0.5000,0.2000,0.2000,0.1000,0.1712,0.5768,0.8507
6,0,1000,0.8750,0.1250,1.5000,0.2000,0.2000,0.1000,0.3872,0.7086,0.9393
6,0,1000,0.6750,0.3250,1.5000,0.5000,0.2000,0.1000,0.2248,0.4202,0.8467
6,0,1000,0.5500,0.4500,2.0000,0.2000,0.2000,0.1000,0.2866,0.5220,0.8831
6,0,1000,0.9000,0.1000,1.5000,0.2000,0.2000,0.1000,0.2526,0.7166,0.9537
6,0,1000,0.9500,0.0500,1.5000,0.2000,0.2000,0.1000,0.1106,0.7206,0.9585
6,0,1000,0.7250,0.2750,0.5000,0.5000,0.2000,0.1000,0.1294,0.4491,0.8197
6,0,1000,0.6250,0.3750,1.0000,0.2000,0.2000,0.1000,0.2368,0.6218,0.8949
6,0,1000,0.7000,0.3000,1.0000,0.2000,0.2000,0.1000,0.2979,0.5998,0.8918
6,0,1000,0.7000,0.3000,1.5000,0.2000,0.2000,0.1000,0.3192,0.6677,0.9210
6,0,1000,0.9750,0.0250,0.5000,0.2000,0.2000,0.1000,0.2965,0.7186,0.9292
6,0,1000,1.0000,0.0000,2.0000,0.2000,0.2000,0.1000,0.3038,0.7545,0.9681
6,0,1000,0.7750,0.2250,2.0000,0.5000,0.2000,0.1000,0.2527,0.4671,0.8927
6,0,1000,0.7500,0.2500,1.0000,0.5000,0.2000,0.1000,0.1897,0.4261,0.8448
6,0,1000,0.8500,0.1500,0.5000,0.5000,0.2000,0.1000,0.1848,0.4750,0.8444
6,0,1000,0.5250,0.4750,0.5000,0.2000,0.2000,0.1000,0.1106,0.5609,0.8472
6,0,1000,0.9750,0.0250,2.0000,0.2000,0.2000,0.1000,0.4230,0.7206,0.9570
6,0,1000,0.5750,0.4250,1.5000,0.2000,0.2000,0.1000,0.1985,0.5808,0.8871
6,0,1000,0.7250,0.2750,1.5000,0.2000,0.2000,0.1000,0.3312,0.6277,0.9155
6,0,1000,0.8250,0.1750,1.0000,0.5000,0.2000,0.1000,0.2102,0.4760,0.8642
6,0,1000,0.5500,0.4500,1.5000,0.5000,0.2000,0.1000,0.1754,0.3743,0.8132
6,0,1000,0.8500,0.1500,1.0000,0.5000,0.2000,0.1000,0.1756,0.4591,0.8587
6,0,1000,0.6750,0.3250,1.0000,0.5000,0.2000,0.1000,0.1455,0.4212,0.8296
6,0,1000,0.8000,0.2000,1.5000,0.5000,0.2000,0.1000,0.2182,0.4311,0.8617
6,0,1000,0.6750,0.3250,2.0000,0.2000,0.2000,0.1000,0.3535,0.6457,0.9239
6,0,1000,0.7000,0.3000,2.0000,0.5000,0.2000,0.1000,0.2575,0.4012,0.8606
6,0,1000,0.6250,0.3750,1.5000,0.5000,0.2000,0.1000,0.1448,0.3463,0.8115
6,0,1000,0.6750,0.3250,1.0000,0.2000,0.2000,0.1000,0.1100,0.6277,0.9000
6,0,1000,0.6000,0.4000,1.5000,0.5000,0.2000,0.1000,0.1450,0.3333,0.8087
6,0,1000,0.5500,0.4500,2.0000,0.5000,0.2000,0.1000,0.1248,0.3413,0.8181
6,0,1000,0.6000,0.4000,1.0000,0.2000,0.2000,0.1000,0.1621,0.6148,0.8861
6,0,1000,0.9250,0.0750,1.5000,0.2000,0.2000,0.1000,0.3669,0.7236,0.9499
6,0,1000,0.6250,0.3750,1.5000,0.2000,0.2000,0.1000,0.2671,0.5519,0.8821
6,0,1000,0.8250,0.1750,0.5000,0.5000,0.2000,0.1000,0.1884,0.4721,0.8393
6,0,1000,0.5750,0.4250,2.0000,0.5000,0.2000,0.1000,0.1599,0.3583,0.8259
6,0,1000,0.9000,0.1000,1.5000,0.5000,0.2000,0.1000,0.3051,0.4970,0.8907
6,0,1000,0.8000,0.2000,2.0000,0.2000,0.2000,0.1000,0.0711,0.6956,0.9502
6,0,1000,0.9250,0.0750,1.0000,0.2000,0.2000,0.1000,0.0934,0.7156,0.9435
6,0,1000,0.6750,0.3250,2.0000,0.5000,0.2000,0.1000,0.2418,0.3922,0.8493
6,0,1000,0.6250,0.3750,1.0000,0.5000,0.2000,0.1000,0.1231,0.3473,0.7995
6,0,1000,0.8750,0.1250,0.5000,0.5000,0.2000,0.1000,0.1143,0.4970,0.8594
6,0,1000,0.6750,0.3250,0.5000,0.5000,0.2000,0.1000,0.0710,0.4182,0.8043
6,0,1000,0.6500,0.3500,2.0000,0.2000,0.2000,0.1000,0.2715,0.5848,0.9090
6,0,1000,0.5500,0.4500,1.0000,0.2000,0.2000,0.1000,0.2077,0.5499,0.8593
6,0,1000,0.5250,0.4750,0.5000,0.5000,0.2000,0.1000,0.0041,0.3283,0.7598
6,0,1000,0.7500,0.2500,1.0000,0.2000,0.2000,0.1000,0.3281,0.6307,0.9078
6,0,1000,1.0000,0.0000,1.5000,0.5000,0.2000,0.1000,0.2695,0.5389,0.9193
6,0,1000,0.8500,0.1500,0.5000,0.2000,0.2000,0.1000,0.1417,0.6756,0.9097
6,0,1000,0.9000,0.1000,0.5000,0.2000,0.2000,0.1000,0.1733,0.6916,0.9149
6,0,1000,0.7750,0.2250,1.0000,0.5000,0.2000,0.1000,0.2222,0.4142,0.8454
6,0,1000,0.9750,0.0250,2.0000,0.5000,0.2000,0.1000,0.3096,0.5220,0.9315
6,0,1000,0.8750,0.1250,1.0000,0.5000,0.2000,0.1000,0.2524,0.5020,0.8734
6,0,1000,0.7250,0.2750,1.5000,0.5000,0.2000,0.1000,0.2458,0.4421,0.8617
6,0,1000,0.5250,0.4750,2.0000,0.5000,0.2000,0.1000,0.1221,0.2984,0.7998
6,0,1000,0.9250,0.0750,2.0000,0.5000,0.2000,0.1000,0.3127,0.5080,0.9122
6,0,1000,0.6250,0.3750,2.0000,0.2000,0.2000,0.1000,0.2496,0.5699,0.9054
6,0,1000,0.9500,0.0500,1.0000,0.2000,0.2000,0.1000,0.3688,0.7315,0.9486
6,0,1000,0.6250,0.3750,0.5000,0.5000,0.2000,0.1000,0.0546,0.3663,0.7839
6,0,1000,0.5500,0.4500,1.0000,0.5000,0.2000,0.1000,0.0758,0.2754,0.7595
6,0,1000,0.8000,0.2000,1.5000,0.2000,0.2000,0.1000,0.3313,0.6567,0.9266
6,0,1000,0.9500,0.0500,1.5000,0.5000,0.2000,0.1000,0.3364,0.5449,0.9132
6,0,1000,0.6250,0.3750,2.0000,0.5000,0.2000,0.1000,0.1965,0.3393,0.8299
6,0,1000,0.7750,0.2250,1.5000,0.5000,0.2000,0.1000,0.2363,0.4162,0.8561
6,0,1000,0.5250,0.4750,1.0000,0.2000,0.2000,0.1000,0.1749,0.4960,0.8384
6,0,1000,0.9500,0.0500,0.5000,0.2000,0.2000,0.1000,0.0588,0.7226,0.9370
6,0,1000,0.8250,0.1750,0.5000,0.2000,0.2000,0.1000,0.2203,0.6766,0.9137
6,0,1000,0.5750,0.4250,0.5000,0.5000,0.2000,0.1000,0.0544,0.3653,0.7760
6,0,1000,0.9500,0.0500,2.0000,0.2000,0.2000,0.1000,0.4221,0.7605,0.9662
6,0,1000,0.7250,0.2750,0.5000,0.2000,0.2000,0.1000,0.2465,0.6627,0.8952
6,0,1000,0.5500,0.4500,1.5000,0.2000,0.2000,0.1000,0.2544,0.5559,0.8785
6,0,1000,0.5000,0.5000,1.5000,0.5000,0.2000,0.1000,0.0900,0.2904,0.7803
6,0,1000,1.0000,0.0000,1.0000,0.5000,0.2000,0.1000,0.1632,0.5269,0.9096
6,0,1000,0.8500,0.1500,2.0000,0.2000,0.2000,0.1000,0.2768,0.7006,0.9535
6,0,1000,0.6000,0.4000,1.5000,0.2000,0.2000,0.1000,0.3097,0.6138,0.9009
6,0,1000,0.8000,0.2000,0.5000,0.2000,0.2000,0.1000,0.2238,0.7046,0.9123
6,0,1000,0.7250,0.2750,1.0000,0.5000,0.2000,0.1000,0.1699,0.4361,0.8449
6,0,1000,0.6000,0.4000,1.0000,0.5000,0.2000,0.1000,0.0940,0.3463,0.7933
6,0,1000,0.5750,0.4250,2.0000,0.2000,0.2000,0.1000,0.3002,0.5709,0.8968
6,0,1000,0.7000,0.3000,1.5000,0.5000,0.2000,0.1000,0.2250,0.3882,0.8438
6,0,1000,0.8250,0.1750,1.0000,0.2000,0.2000,0.1000,0.2283,0.6647,0.9163
6,0,1000,0.5750,0.4250,1.5000,0.5000,0.2000,0.1000,0.1532,0.3403,0.8086
6,0,1000,0.8250,0.1750,1.5000,0.5000,0.2000,0.1000,0.2989,0.5110,0.8905
6,0,1000,0.8000,0.2000,0.5000,0.5000,0.2000,0.1000,0.1503,0.4621,0.8330
6,0,1000,0.7750,0.2250,1.0000,0.2000,0.2000,0.1000,0.1357,0.6587,0.9165
6,0,1000,0.8750,0.1250,2.0000,0.2000,0.2000,0.1000,0.3713,0.7006,0.9532
6,0,1000,0.5000,0.5000,0.5000,0.2000,0.2000,0.1000,0.0847,0.6018,0.8593
6,0,1000,0.7750,0.2250,0.5000,0.2000,0.2000,0.1000,0.2736,0.6816,0.9016
6,0,1000,0.8750,0.1250,0.5000,0.2000,0.2000,0.1000,0.3293,0.6966,0.9236
6,0,1000,0.7750,0.2250,2.0000,0.2000,0.2000,0.1000,0.3614,0.6397,0.9264
6,0,1000,0.5750,0.4250,1.0000,0.2000,0.2000,0.1000,0.1925,0.5599,0.8700
6,0,1000,0.8250,0.1750,2.0000,0.2000,0.2000,0.1000,0.3620,0.6896,0.9437
6,0,1000,0.7000,0.3000,0.5000,0.5000,0.2000,0.1000,0.1189,0.4232,0.8011
6,0,1000,0.9500,0.0500,2.0000,0.5000,0.2000,0.1000,0.3002,0.5259,0.9229
6,0,1000,0.5500,0.4500,0.5000,0.2000,0.2000,0.1000,0.1206,0.6267,0.8664
6,0,1000,0.6500,0.3500,0.5000,0.5000,0.2000,0.1000,0.0730,0.4002,0.7955
6,0,1000,0.6750,0.3250,1.5000,0.2000,0.2000,0.1000,0.2528,0.6427,0.9122
6,0,1000,0.8750,0.1250,1.0000,0.2000,0.2000,0.1000,0.2117,0.6896,0.9360
6,0,1000,0.6500,0.3500,0.5000,0.2000,0.2000,0.1000,0.2136,0.6038,0.8665
6,0,1000,0.9500,0.0500,0.5000,0.5000,0.2000,0.1000,0.2157,0.4890,0.8556
6,0,1000,0.6000,0.4000,2.0000,0.5000,0.2000,0.1000,0.2042,0.3174,0.8220
6,0,1000,0.9250,0.0750,0.5000,0.5000,0.2000,0.1000,0.1747,0.4920,0.8510
6,0,1000,0.9250,0.0750,1.0000,0.5000,0.2000,0.1000,0.3189,0.5359,0.8892
6,0,1000,0.5000,0.5000,1.0000,0.5000,0.2000,0.1000,0.0540,0.2774,0.7545
6,0,1000,0.6000,0.4000,2.0000,0.2000,0.2000,0.1000,0.2372,0.5469,0.8878
6,0,1000,0.5250,0.4750,2.0000,0.2000,0.2000,0.1000,0.2206,0.4790,0.8652
6,0,1000,0.9000,0.1000,2.0000,0.5000,0.2000,0.1000,0.3186,0.4860,0.9107
6,0,1000,0.9500,0.0500,1.0000,0.5000,0.2000,0.1000,0.2235,0.5050,0.8927
6,0,1000,0.8750,0.1250,1.5000,0.5000,0.2000,0.1000,0.2634,0.4820,0.8875
6,0,1000,0.9000,0.1000,1.0000,0.2000,0.2000,0.1000,0.3780,0.7176,0.9378
6,0,1000,1.0000,0.0000,2.0000,0.5000,0.2000,0.1000,0.3092,0.5549,0.9330
6,0,1000,0.7250,0.2750,2.0000,0.2000,0.2000,0.1000,0.2931,0.6537,0.9317
6,0,1000,0.7500,0.2500,1.5000,0.2000,0.2000,0.1000,0.3555,0.6457,0.9173
6,0,1000,0.6500,0.3500,1.5000,0.2000,0.2000,0.1000,0.3157,0.5908,0.8981
6,0,1000,0.5000,0.5000,2.0000,0.5000,0.2000,0.1000,0.1188,0.2575,0.7919
6,0,1000,0.7500,0.2500,2.0000,0.5000,0.2000,0.1000,0.2682,0.4242,0.8783
6,0,1000,0.6500,0.3500,1.0000,0.2000,0.2000,0.1000,0.1850,0.5569,0.8755
6,0,1000,0.7000,0.3000,1.0000,0.5000,0.2000,0.1000,0.1596,0.4112,0.8323
6,0,1000,0.6500,0.3500,1.5000,0.5000,0.2000,0.1000,0.1415,0.4062,0.8405
6,0,1000,0.7500,0.2500,0.5000,0.2000,0.2000,0.1000,0.2339,0.6058,0.8808
6,0,1000,0.8250,0.1750,2.0000,0.5000,0.2000,0.1000,0.1688,0.4541,0.8912
6,0,1000,0.5000,0.5000,1.0000,0.2000,0.2000,0.1000,0.1218,0.4900,0.8392
6,0,1000,0.9750,0.0250,1.5000,0.2000,0.2000,0.1000,0.4363,0.7375,0.9615
6,0,1000,0.5000,0.5000,0.5000,0.5000,0.2000,0.1000,0.0156,0.3343,0.7621
6,0,1000,0.9250,0.0750,2.0000,0.2000,0.2000,0.1000,0.3682,0.6956,0.9505
6,0,1000,0.8500,0.1500,1.5000,0.2000,0.2000,0.1000,0.3352,0.6966,0.9415
6,0,1000,0.9250,0.0750,1.5000,0.5000,0.2000,0.1000,0.3243,0.5479,0.9125
6,0,1000,0.9000,0.1000,0.5000,0.5000,0.2000,0.1000,0.1847,0.4890,0.8527
6,0,1000,0.7250,0.2750,1.0000,0.2000,0.2000,0.1000,0.2985,0.6228,0.8993
6,0,1000,0.5750,0.4250,1.0000,0.5000,0.2000,0.1000,0.1277,0.3653,0.7984
6,0,1000,0.6000,0.4000,0.5000,0.2000,0.2000,0.1000,0.1762,0.6327,0.8749
6,1,1000,0.8000,0.2000,2.0000,0.5000,0.2000,0.1000,0.2343,0.4501,0.8883
6,1,1000,1.0000,0.0000,0.5000,0.5000,0.2000,0.1000,0.2560,0.5329,0.8780
6,1,1000,0.7750,0.2250,0.5000,0.5000,0.2000,0.1000,0.1396,0.4481,0.8186
6,1,1000,1.0000,0.0000,1.0000,0.2000,0.2000,0.1000,0.3897,0.7445,0.9508
6,1,1000,0.5500,0.4500,0.5000,0.5000,0.2000,0.1000,0.0345,0.3683,0.7723
6,1,1000,1.0000,0.0000,1.5000,0.2000,0.2000,0.1000,0.1682,0.7325,0.9646
6,1,1000,0.6000,0.4000,0.5000,0.5000,0.2000,0.1000,0.0354,0.3683,0.7674
6,1,1000,0.7000,0.3000,2.0000,0.2000,0.2000,0.1000,0.2793,0.5848,0.9134
6,1,1000,0.5250,0.4750,1.5000,0.2000,0.2000,0.1000,0.2083,0.5679,0.8813
6,1,1000,0.6750,0.3250,0.5000,0.2000,0.2000,0.1000,0.2171,0.6257,0.8805
6,1,1000,0.7000,0.3000,0.5000,0.2000,0.2000,0.1000,0.2291,0.6647,0.8908
6,1,1000,0.7500,0.2500,1.5000,0.5000,0.2000,0.1000,0.0999,0.4531,0.8728
6,1,1000,0.7500,0.2500,2.0000,0.2000,0.2000,0.1000,0.3426,0.6537,0.9311
6,1,1000,1.0000,0.0000,0.5000,0.2000,0.2000,0.1000,0.1371,0.7435,0.9447
6,1,1000,0.5250,0.4750,1.5000,0.5000,0.2000,0.1000,0.1344,0.3273,0.8001
6,1,1000,0.9750,0.0250,1.0000,0.5000,0.2000,0.1000,0.1922,0.5319,0.8945
6,1,1000,0.8750,0.1250,2.0000,0.5000,0.2000,0.1000,0.3016,0.4431,0.8968
6,1,1000,0.8000,0.2000,1.0000,0.5000,0.2000,0.1000,0.2622,0.4870,0.8717
6,1,1000,0.9000,0.1000,2.0000,0.2000,0.2000,0.1000,0.4210,0.7016,0.9521
6,1,1000,0.9750,0.0250,0.5000,0.5000,0.2000,0.1000,0.2080,0.5090,0.8724
6,1,1000,0.6500,0.3500,1.0000,0.5000,0.2000,0.1000,0.0964,0.3972,0.8213
6,1,1000,0.5000,0.5000,2.0000,0.2000,0.2000,0.1000,0.1932,0.4721,0.8589
6,1,1000,0.8250,0.1750,1.5000,0.2000,0.2000,0.1000,0.3218,0.6517,0.9320
6,1,1000,0.9250,0.0750,0.5000,0.2000,0.2000,0.1000,0.2380,0.7206,0.9368
6,1,1000,0.6250,0.3750,0.5000,0.2000,0.2000,0.1000,0.2086,0.6487,0.8840
6,1,1000,0.7500,0.2500,0.5000,0.5000,0.2000,0.1000,0.1054,0.4291,0.8130
6,1,1000,0.9000,0.1000,1.0000,0.5000,0.2000,0.1000,0.2429,0.5230,0.8882
6,1,1000,0.8000,0.2000,1.0000,0.2000,0.2000,0.1000,0.3205,0.6876,0.9195
6,1,1000,0.8500,0.1500,1.5000,0.5000,0.2000,0.1000,0.3136,0.4691,0.8828
6,1,1000,0.7250,0.2750,2.0000,0.5000,0.2000,0.1000,0.2675,0.4202,0.8738
6,1,1000,0.6500,0.3500,2.0000,0.5000,0.2000,0.1000,0.2356,0.3952,0.8510
6,1,1000,0.5000,0.5000,1.5000,0.2000,0.2000,0.1000,0.1665,0.5569,0.8779
6,1,1000,0.9750,0.0250,1.0000,0.2000,0.2000,0.1000,0.2614,0.7395,0.9534
6,1,1000,0.7750,0.2250,1.5000,0.2000,0.2000,0.1000,0.2050,0.6667,0.9301
6,1,1000,0.9750,0.0250,1.5000,0.5000,0.2000,0.1000,0.3725,0.5160,0.9212
6,1,1000,0.5250,0.4750,1.0000,0.5000,0.2000,0.1000,0.0417,0.2764,0.7501
6,1,1000,0.8500,0.1500,1.0000,0.2000,0.2000,0.1000,0.2576,0.6926,0.9229
6,1,1000,0.8500,0.1500,2.0000,0.5000,0.2000,0.1000,0.2976,0.4721,0.9005
6,1,1000,0.5750,0.4250,0.5000,0.2000,0.2000,0.1000,0.1267,0.5519,0.8383
6,1,1000,0.8750,0.1250,1.5000,0.2000,0.2000,0.1000,0.4111,0.7305,0.9539
6,1,1000,0.6750,0.3250,1.5000,0.5000,0.2000,0.1000,0.1944,0.3703,0.8319
6,1,1000,0.5500,0.4500,2.0000,0.2000,0.2000,0.1000,0.2525,0.5060,0.8750
6,1,1000,0.9000,0.1000,1.5000,0.2000,0.2000,0.1000,0.4167,0.7086,0.9506
6,1,1000,0.9500,0.0500,1.5000,0.2000,0.2000,0.1000,0.3531,0.7146,0.9508
6,1,1000,0.7250,0.2750,0.5000,0.5000,0.2000,0.1000,0.1009,0.4092,0.8115
6,1,1000,0.6250,0.3750,1.0000,0.2000,0.2000,0.1000,0.2277,0.5269,0.8588
6,1,1000,0.7000,0.3000,1.0000,0.2000,0.2000,0.1000,0.2337,0.6128,0.8971
6,1,1000,0.7000,0.3000,1.5000,0.2000,0.2000,0.1000,0.2930,0.6108,0.9080
6,1,1000,0.9750,0.0250,0.5000,0.2000,0.2000,0.1000,0.2294,0.7355,0.9339
6,1,1000,1.0000,0.0000,2.0000,0.2000,0.2000,0.1000,0.3017,0.7665,0.9733
6,1,1000,0.7750,0.2250,2.0000,0.5000,0.2000,0.1000,0.2308,0.4182,0.8707
6,1,1000,0.7500,0.2500,1.0000,0.5000,0.2000,0.1000,0.1423,0.4172,0.8437
6,1,1000,0.8500,0.1500,0.5000,0.5000,0.2000,0.1000,0.1886,0.5000,0.8493
6,1,1000,0.5250,0.4750,0.5000,0.2000,0.2000,0.1000,0.1074,0.5329,0.8337
6,1,1000,0.9750,0.0250,2.0000,0.2000,0.2000,0.1000,0.3628,0.7076,0.9623
6,1,1000,0.5750,0.4250,1.5000,0.2000,0.2000,0.1000,0.2357,0.4810,0.8578
6,1,1000,0.7250,0.2750,1.5000,0.2000,0.2000,0.1000,0.2750,0.6228,0.9113
6,1,1000,0.8250,0.1750,1.0000,0.5000,0.2000,0.1000,0.1535,0.4701,0.8620
6,1,1000,0.5500,0.4500,1.5000,0.5000,0.2000,0.1000,0.1443,0.3393,0.8059
6,1,1000,0.8500,0.1500,1.0000,0.5000,0.2000,0.1000,0.1614,0.5060,0.8877
6,1,1000,0.6750,0.3250,1.0000,0.5000,0.2000,0.1000,0.1255,0.4032,0.8234
6,1,1000,0.8000,0.2000,1.5000,0.5000,0.2000,0.1000,0.2652,0.4611,0.8685
6,1,1000,0.6750,0.3250,2.0000,0.2000,0.2000,0.1000,0.2956,0.6287,0.9170
6,1,1000,0.7000,0.3000,2.0000,0.5000,0.2000,0.1000,0.2489,0.3882,0.8586
6,1,1000,0.6250,0.3750,1.5000,0.5000,0.2000,0.1000,0.1920,0.3792,0.8277
6,1,1000,0.6750,0.3250,1.0000,0.2000,0.2000,0.1000,0.2458,0.5838,0.8834
6,1,1000,0.6000,0.4000,1.5000,0.5000,0.2000,0.1000,0.1306,0.3393,0.8140
6,1,1000,0.5500,0.4500,2.0000,0.5000,0.2000,0.1000,0.1674,0.3263,0.8178
6,1,1000,0.6000,0.4000,1.0000,0.2000,0.2000,0.1000,0.1751,0.5758,0.8746
6,1,1000,0.9250,0.0750,1.5000,0.2000,0.2000,0.1000,0.1802,0.7056,0.9405
6,1,1000,0.6250,0.3750,1.5000,0.2000,0.2000,0.1000,0.2582,0.6078,0.8978
6,1,1000,0.8250,0.1750,0.5000,0.5000,0.2000,0.1000,0.1333,0.4711,0.8375
6,1,1000,0.5750,0.4250,2.0000,0.5000,0.2000,0.1000,0.1417,0.3144,0.8139
6,1,1000,0.9000,0.1000,1.5000,0.5000,0.2000,0.1000,0.2997,0.5230,0.9025
6,1,1000,0.8000,0.2000,2.0000,0.2000,0.2000,0.1000,0.3722,0.6747,0.9371
6,1,1000,0.9250,0.0750,1.0000,0.2000,0.2000,0.1000,0.3219,0.7196,0.9356
6,1,1000,0.6750,0.3250,2.0000,0.5000,0.2000,0.1000,0.1985,0.3433,0.8399
6,1,1000,0.6250,0.3750,1.0000,0.5000,0.2000,0.1000,0.1175,0.3353,0.7959
6,1,1000,0.8750,0.1250,0.5000,0.5000,0.2000,0.1000,0.1264,0.4800,0.8384
6,1,1000,0.6750,0.3250,0.5000,0.5000,0.2000,0.1000,0.0769,0.4251,0.7949
6,1,1000,0.6500,0.3500,2.0000,0.2000,0.2000,0.1000,0.3163,0.6337,0.9198
6,1,1000,0.5500,0.4500,1.0000,0.2000,0.2000,0.1000,0.1627,0.5569,0.8645
6,1,1000,0.5250,0.4750,0.5000,0.5000,0.2000,0.1000,0.0192,0.3214,0.7534
6,1,1000,0.7500,0.2500,1.0000,0.2000,0.2000,0.1000,0.2918,0.6627,0.9138
6,1,1000,1.0000,0.0000,1.5000,0.5000,0.2000,0.1000,0.3752,0.5429,0.9272
6,1,1000,0.8500,0.1500,0.5000,0.2000,0.2000,0.1000,0.1993,0.7026,0.9114
6,1,1000,0.9000,0.1000,0.5000,0.2000,0.2000,0.1000,0.3040,0.6946,0.9235
6,1,1000,0.7750,0.2250,1.0000,0.5000,0.2000,0.1000,0.1870,0.4172,0.8506
6,1,1000,0.9750,0.0250,2.0000,0.5000,0.2000,0.1000,0.0962,0.5389,0.9372
6,1,1000,0.8750,0.1250,1.0000,0.5000,0.2000,0.1000,0.2711,0.4701,0.8713
6,1,1000,0.7250,0.2750,1.5000,0.5000,0.2000,0.1000,0.2262,0.3703,0.8383
6,1,1000,0.5250,0.4750,2.0000,0.5000,0.2000,0.1000,0.1338,0.2974,0.8060
6,1,1000,0.9250,0.0750,2.0000,0.5000,0.2000,0.1000,0.1941,0.5010,0.9233
6,1,1000,0.6250,0.3750,2.0000,0.2000,0.2000,0.1000,0.3224,0.5788,0.9076
6,1,1000,0.9500,0.0500,1.0000,0.2000,0.2000,0.1000,0.1105,0.7325,0.9458
6,1,1000,0.6250,0.3750,0.5000,0.5000,0.2000,0.1000,0.0554,0.3473,0.7699
6,1,1000,0.5500,0.4500,1.0000,0.5000,0.2000,0.1000,0.0875,0.3283,0.7871
6,1,1000,0.8000,0.2000,1.5000,0.2000,0.2000,0.1000,0.2967,0.6786,0.9331
