likelihood,ari,step_num
-444825.65689979144,0.0024770422051868233,0
-444695.7113827958,0.002345833083890933,1
-444265.7960395238,0.0027289103159521435,7
-443927.7954279313,0.0020280783054967113,8
-443543.31852250523,0.0027289103159521435,9
-443497.5281304787,0.0033749700045670465,10
-443231.74993146915,0.003028346163327627,11
-442795.92742496607,0.0037005518735703795,12
-442752.0528364777,0.004643315487009471,13
-442597.1395927227,0.004087635761727052,25
-442441.8124461136,0.0038298749142334073,26
-442318.50867753767,0.004449367693282089,30
-442112.27757548314,0.005124397094956012,31
-441768.91661934275,0.004000078201455063,34
-441725.1070720443,0.0032432731141003265,65
-441560.7191309186,0.002926006104876935,66
-441350.1048389435,0.002944126437363862,67
-441250.0718176238,0.0026449797606273974,113
-440622.8292255127,0.002077347757644232,122
-440594.9027074677,0.003295202596021222,259
-440392.13992921496,0.0036094516272848864,260
-440307.18017258134,0.004343734844567638,261
-440129.4662525324,0.004824961247580528,263
-439662.4427784886,0.006396288824532534,266
-439518.70058857865,0.0070399606265441365,267
-439396.4716457238,0.00834320995578298,277
-438919.88254080975,0.009017063110837298,278
-437962.64029968367,0.009959773866688684,280
-437807.47377035505,0.010123646679039009,281
-437509.5187803039,0.011157010932528983,284
-436546.79061044694,0.012965540108035422,285
-436513.0772692677,0.010958056990725336,302
-435851.2722177942,0.012648846687068612,303
-435384.31840984913,0.015488854546117238,308
-435189.77298404847,0.017231050286767247,313
-435179.2557516412,0.016385699133185227,314
-435004.33615146164,0.017004020243977694,315
-434954.8240245776,0.01788044011163187,316
-434597.39540072915,0.018649326966028248,317
-434391.0172449695,0.020720447970680497,318
-433723.9683970206,0.02208951374849759,323
-433687.7103765537,0.02146781845990382,325
-433652.68271281634,0.02146781845990382,332
-433476.0815286585,0.02208951374849759,333
-432858.7726096038,0.02432661865677226,334
-432309.632945356,0.020695061158481156,340
-432046.50646709325,0.02167213154665141,341
-431597.069713841,0.023240265861172765,342
-431378.1866685403,0.025416210645209956,343
-431369.3733806705,0.024887163021737924,348
-431285.2480844366,0.022720473694247803,349
-431234.25882505625,0.02383913755592373,351
-431066.80070826446,0.02597281962230267,353
-430958.64548266813,0.02533631679280115,354
-430616.73761168716,0.026721092788452853,357
-430417.7875179936,0.024482687162389306,358
-429772.63868641894,0.02610151549308842,361
-429559.816794822,0.027768841700143557,374
-429159.32564383594,0.028208715743533792,375
-428831.78262196155,0.02939991014697388,377
-428610.9501767837,0.03209185666345172,379
-428293.8295083088,0.03193119825428407,393
-428187.9053940404,0.03248195909660232,394
-428107.2463268347,0.03214688057379538,403
-428010.2901951984,0.031857462232939504,404
-427826.91369102744,0.032888303217756015,410
-427661.65683798684,0.039116253427025294,477
-427195.1455306156,0.04131509619221788,481
-426851.2671069587,0.043119935704412686,482
-426437.58742444986,0.043849135229213215,510
-426349.91183749284,0.04445449646354182,512
-426283.8476907674,0.043849135229213215,517
-426240.09777032834,0.04341650476199694,518
-426160.9428706803,0.04247310474324187,524
-425870.6422986124,0.04207259108161711,536
-425266.17207129166,0.0448993500499182,541
-424980.15655171487,0.04636590610497436,546
-424482.72303794476,0.05021449855444652,558
-424118.03174022626,0.04832230608823235,581
-423875.92709214706,0.05051747736854504,582
-423552.4698008734,0.052962237250154406,596
-423329.52907505777,0.055454441888969794,601
-423032.550013852,0.05845125782844424,604
-422993.0607586276,0.058480994343169224,607
-422945.6848820666,0.059508043105362084,608
-422810.8296683265,0.061022395322642226,622
-422703.7096161665,0.061507217274636275,624
-422623.80285452126,0.05739297862781593,672
-422597.77233325446,0.058626224369274234,675
-422297.9274786299,0.061616957214795626,678
-421935.55136231193,0.06651279524386257,699
-421894.97746877425,0.06817542619317317,700
-421878.93528604956,0.0699529820263319,701
-421762.10650389385,0.06890596865775428,705
-421756.1593297374,0.0691500556723518,712
-421732.7309225824,0.06765531469390515,727
-421519.57384003134,0.07025277933664531,728
-420511.7802488178,0.07310705728547397,734
-420290.87541488116,0.07488284581705719,736
-419773.9417554573,0.07722165695596368,752
-419107.16660560446,0.07982482235863524,765
-418419.2973623036,0.0821543021848376,771
-417851.6653940949,0.0821543021848376,777
-417599.60531436274,0.08416244917131398,784
-417295.0822858429,0.08672066550477527,790
-417274.23177214246,0.08538570901462746,791
-417214.8986024199,0.08663852512017754,803
-416951.55036154046,0.08805135596888801,808
-416839.934261923,0.10678632156652278,1044
-416672.6705655741,0.10828004651581008,1053
-416151.1648314857,0.11007666160006299,1062
-416080.23587431374,0.10918079569820337,1461
-415902.4331491795,0.09820110832118813,1709
-415742.15786378534,0.10016679637671481,2031
-415735.1714861928,0.10188488310033332,2035
-415616.3310503709,0.09964277163266336,2050
-415582.2741689891,0.09926935634650542,2068
-415505.7037403303,0.09780704357272053,2072
-415505.6979117836,0.08776843591553815,2166
-415471.2812783091,0.08899238878355147,2167
-415291.215328721,0.088837235332252,2168
-415222.86835526285,0.08589401338898768,2177
-415219.9688179811,0.08612244905412915,2180
-414917.45324914186,0.08589401338898768,2184
-414725.9320535084,0.08725326360460901,2185
-414555.5196181723,0.10163352784349013,2395
-414199.2001090987,0.1030432393972963,2402
-413959.72031671845,0.09579735030071122,2695
-412936.19355389255,0.09786251513216832,2698
-412536.20693274733,0.09987756347562415,2702
-412479.98053768877,0.10164658782823408,2705
-412248.7405712587,0.10498966382839481,2710
-411937.4699910776,0.10450586762494034,2717
-411774.5707200148,0.10752315919152447,2747
-411656.3675732316,0.11060397350591597,2797
-411560.74317690346,0.11025374668496453,2798
-411552.76104557613,0.11690499876183466,3003
-411493.0458644852,0.11607592387013854,3013
-411292.2521187262,0.11550308251558943,3019
-410961.40318309655,0.11681112423917478,3024
-410570.9275473237,0.11430867723430027,3055
-410338.69830205635,0.11838383244544802,3161
-409557.1299758439,0.12063510394054687,3177
-409530.4102872805,0.12100357508118585,3181
-409397.37285300094,0.12208668019683518,3203
-409320.0279150438,0.12638860161020252,3215
-409019.1103229618,0.12382857170438114,3263
-408901.79143749166,0.12600593608881358,3273
-408479.79841864423,0.1259853787525276,3287
-408394.72686103615,0.12497299559766609,3525
-408380.30849400227,0.12379362187103791,3531
-408244.6815804334,0.12779040164471647,3538
-408240.9888444987,0.13471823753977646,3869
-408025.8293673809,0.13641793894607016,3887
-407816.8828701961,0.13612758032173006,3898
-407764.72639913915,0.13968550473321684,3900
-407675.6924370788,0.1414018787617063,3901
-406819.1069795788,0.14516986179224253,3929
-406763.17326660274,0.14574579807711288,3935
-406503.92915076815,0.14657461027456456,3938
-406284.4046096994,0.1473234260942763,3958
-406218.88613547623,0.14159861110471514,4003
-406069.06982223294,0.14313973410546071,4009
-405959.549300374,0.14209341542054807,4012
-405523.25594763434,0.14568079376882,4035
-405474.19256142626,0.14734272717186286,4085
-405325.02843158937,0.1496021934536268,4089
-405087.950914412,0.15123374763584382,4092
