likelihood,ari,step_num
-439600.79862932954,0.005124397094956012,0
-439526.3169781009,0.009464487158334405,80
-439435.8810835332,0.005862572480907859,148
-439303.8624826479,0.005278223477312111,149
-438984.2547024718,0.003251262381743354,255
-438825.29450441746,0.0057972361687631665,265
-438278.2116589784,0.0060227046370824626,266
-438122.88490581,0.006817026568857903,267
-437913.3784281915,0.006621576331833429,268
-437867.0276060919,0.0057972361687631665,269
-437694.6433080821,0.004898657185109115,273
-437622.7804874417,0.0033277820107031108,274
-437131.7652126912,0.002995621953579389,281
-436921.6968517616,0.0025024465620316445,286
-436662.54767129157,0.0033277820107031108,288
-436485.1334041363,0.003178064087015369,291
-436130.6627123876,0.0039735885374871955,292
-435786.625256493,0.00497467917126827,294
-435536.0288701147,0.004721861703637382,296
-435484.55609950697,0.005573550866019237,297
-435334.0965235701,0.006667371935627866,300
-435158.801475061,0.006921012179208913,301
-435043.73794142046,0.00591909876947768,302
-434782.647103783,0.006982606573306132,305
-434715.56605395686,0.0062184080359377536,306
-433968.42056076013,0.007220448026584396,308
-433821.0249589132,0.012653557264829356,340
-433247.75757393765,0.013414260123140119,342
-433134.34060490265,0.014442535861204586,343
-432786.7612686242,0.0160361944208545,348
-432705.4695294314,0.012947794882757942,382
-432386.4077118194,0.013563833461508351,385
-431938.9771710932,0.014311700153349512,397
-431837.50934441376,0.01235424799836928,406
-431733.1051491993,0.012815966769667191,408
-431618.24360953365,0.009152028533214444,457
-431597.65415051853,0.009885976729741551,459
-431395.2324372497,0.012282621869276216,465
-430537.97084644873,0.012985868037995578,466
-430530.80771836493,0.013031573475380798,468
-430459.575302162,0.013346411056620598,469
-430311.5384995563,0.013930315402706298,471
-430213.1899815841,0.016626541184682795,483
-429364.76949515654,0.02082067017886846,536
-429175.7985123843,0.02053678109674543,537
-429143.1153665833,0.02082067017886846,538
-429136.5032115489,0.02242094736636312,543
-428432.1127747665,0.024476273290002296,580
-428343.4719770207,0.024931407177494,581
-428021.71266301174,0.026571438155222817,582
-427862.5009676871,0.026833496029678567,583
-427766.3178132255,0.02698321395336631,587
-427294.1206456563,0.025116684317325274,597
-426275.8185569562,0.024887163021737924,604
-426267.57834418456,0.026870747421682894,607
-426064.084253292,0.029269033990172735,614
-425866.8007135542,0.028812328070597252,664
-425861.3346948874,0.030280320658400157,665
-425480.8004194562,0.03238999562643849,666
-425179.2018629708,0.033575220385321645,736
-424896.95941723237,0.03495282084816556,738
-424770.60334896564,0.03659829858163531,741
-424314.6993991453,0.038661212001010165,742
-423917.3436424238,0.04024276387550181,744
-423811.6623304061,0.04054229020338649,751
-423157.2330982709,0.04240416009320371,752
-423143.76043020573,0.04183621074468662,754
-422638.13643199974,0.04332892779678657,755
-422325.02361992846,0.043517879336847635,770
-422125.4310884549,0.04594863893659789,781
-421824.8143987247,0.046654375984868594,786
-421510.6231592884,0.048336192198037545,790
-421159.0101346457,0.059250057369367705,869
-420686.32175950235,0.05754761366687041,876
-420196.02917202597,0.05806148840998205,879
-419822.04411042714,0.060060031820808504,883
-419740.72766971285,0.06205871274207329,896
-419575.4309505048,0.06371140708149527,1008
-419568.44355296605,0.06328663162014178,1015
-419419.91887112276,0.06522467244704755,1020
-419261.8824735148,0.06772662182241007,1023
-418943.6339855534,0.0704961170656569,1025
-418674.425199119,0.06730170767627712,1082
-418466.7731317368,0.0690168439868247,1092
-418213.8835442096,0.068588866193871,1303
-418008.3771001762,0.07099532045432334,1309
-417480.0629836623,0.07217313938243197,1315
-417016.67330991395,0.07484976744338143,1321
-416623.4200751533,0.07572569795712836,1323
-416521.55892699567,0.07691499956580711,1324
-416157.63841627527,0.0767114814553363,1344
-415801.7185753169,0.07905613646393414,1346
-415709.3400318812,0.07792336284905256,1352
-415598.14910147974,0.08076864723164123,1353
-415505.5009809896,0.08258068309036427,1354
-415350.36425075703,0.0852918491262157,1359
-414989.1468307045,0.08651029704397102,1368
-414966.76942216,0.08614590138435216,1412
-414713.504367436,0.08765579281811851,1415
-414454.1494356259,0.09309736744931688,1466
-414442.45167800743,0.09650251829298787,1467
-413451.52806442324,0.0992404060054218,1476
-413256.45176392316,0.0991532742870084,1483
-413009.7892765837,0.10106442279807011,1484
-412965.4304117003,0.09900661772185118,1498
-412877.59506361576,0.06427456505468737,2810
-412469.57818900235,0.06603660899460283,3270
